source_algorithm,seed,round,client_id,client_visit_index,participation_gap,task_id,task_seed,num_reset_kernels,local_update_norm,dispatch_minus_global_norm,input_change_norm,response_change_norm,secant_gain,response_change_ratio,h_norm,input_direction_cosine,response_direction_cosine,response_norm_ratio,response_prediction_nre,predicted_support,realized_support,support_sign_agreement
FedAvg,1,12,88,3,4,,,,1.4533185958862305,0.0,1.4437130689620972,1.860256314277649,1.2885221823292914,0.6657548014456286,1.2882466316223145,0.14030274520480124,-0.45974473992748655,0.7724912218494103,0.8557189106766311,0.010168006643652916,-0.01890960894525051,0
FedAvg,1,14,16,2,4,,,,1.6378412246704102,0.0,1.273592472076416,2.480966091156006,1.9480062465422603,0.6660749656508859,1.9500497579574585,,,,,,,
FedAvg,1,16,88,4,4,,,,1.3753050565719604,0.0,1.0639137029647827,1.8213587999343872,1.711942232586288,0.6439028388774545,1.7108432054519653,0.09555447561628666,-0.5241917657431239,1.3280823915626674,0.8745512185162387,-0.015374032780528069,-0.027469318360090256,1
FedAvg,1,17,16,3,3,,,,1.949957251548767,0.0,0.9106879830360413,2.341615676879883,2.571260102797074,0.6526608705589354,2.573697090148926,0.040131021546494026,-0.3767053237840533,1.3197997694380597,0.8321893930963518,0.007288937922567129,-0.05420306324958801,0
FedAvg,1,17,42,1,,,,,1.362352728843689,0.0,,,,,,,,,,,,
FedAvg,1,17,62,2,11,,,,1.482027292251587,0.0,2.305224895477295,2.5503499507904053,1.1063345514760508,0.6908629290159005,1.104814887046814,,,,,,,
FedAvg,1,18,64,2,8,,,,1.4875211715698242,0.0,1.706141710281372,1.9217664003372192,1.1263814657102313,0.6631286385094745,1.1242427825927734,,,,,,,
FedAvg,1,25,42,2,8,,,,1.6355068683624268,0.0,1.6136431694030762,1.9440699815750122,1.2047706819178392,0.6484860009408574,1.2031296491622925,,,,,,,
FedAvg,1,25,98,1,,,,,0.9626166820526123,0.0,,,,,,,,,,,,
FedAvg,1,26,16,4,9,,,,1.4243894815444946,0.0,1.7369598150253296,2.232388973236084,1.285227760552563,0.6615766398105131,1.2870482206344604,0.03737508107090997,-0.6355165150507377,0.500092685729316,0.9135912051353008,0.004652014933526516,-0.018961451947689056,0
FedAvg,1,26,64,3,8,,,,1.2060472965240479,0.0,1.6214487552642822,1.754835605621338,1.0822639938036354,0.651490996574708,1.0808746814727783,0.13369584800219256,-0.5613390722679579,0.961447550512065,0.8834006995806973,-0.004153542220592499,-0.014036695472896099,1
FedAvg,1,27,98,2,2,,,,0.9539613127708435,0.0,0.794165313243866,1.0308209657669067,1.2979929349408295,0.5378445169205452,1.2996470928192139,,,,,,,
FedAvg,1,27,65,3,17,,,,1.7592312097549438,0.0,2.583176851272583,2.597116470336914,1.0053963084472743,0.669504151820126,1.0062785148620605,0.22415437287363357,-0.5340592273428014,0.8798552669245815,0.8751331631066768,-0.0035302576143294573,-0.013278733938932419,1
FedAvg,1,27,88,5,11,,,,1.3827476501464844,0.0,1.936431884765625,1.7964133024215698,0.9276924825259578,0.6513339277545231,0.9280111789703369,0.10581807831752317,-0.46243309725261844,0.5424257210806182,0.8667576329576879,0.0011353022418916225,-0.023083295673131943,0
FedAvg,1,28,88,6,1,,,,1.2938232421875,0.0,0.6624351739883423,1.6563997268676758,2.5004706753303005,0.6188514309899961,2.502190351486206,0.012510493737005933,-0.49688696364269147,2.6962609454234827,0.8927035736014124,0.09535223245620728,-0.3352768123149872,0
FedAvg,1,28,16,5,2,,,,1.813763976097107,0.0,0.8468367457389832,2.099020481109619,2.4786601333359153,0.6482152586547645,2.481815814971924,0.016488076956310983,-0.3338473058255598,1.9283579014940433,0.8348949344050687,-0.0022721593268215656,-0.06126932054758072,1
FedAvg,1,29,80,3,26,,,,1.8601781129837036,0.0,3.7465314865112305,3.0309693813323975,0.8090067819379323,0.6949867829961484,0.8090643286705017,0.2073803595388009,-0.6032615672036908,0.27456338387580326,0.9288329454188657,-0.028254015371203423,-0.015441838651895523,1
FedAvg,1,29,65,4,2,,,,1.73989737033844,0.0,0.789260983467102,2.1995813846588135,2.786887266355932,0.6286083332780766,2.7936737537384033,0.047958718468870086,-0.4309761100949945,2.776211497369943,0.8798976898459826,-0.0198886226862669,-0.05543961375951767,1
FedAvg,1,30,62,3,13,,,,1.5226638317108154,0.0,2.1029160022735596,1.9540083408355713,0.9291899147289161,0.6503192042775081,0.9287462830543518,0.18835955115306585,-0.36517521558178356,0.8406513452494694,0.8262603145001736,-0.008308068849146366,-0.02297753468155861,1
FedAvg,1,31,96,5,26,,,,1.018152117729187,0.0,3.526087999343872,1.375224232673645,0.39001415532713707,0.6759157457806788,0.3891618549823761,0.14834314227016676,-0.4489575885239067,0.201726575898469,0.9175276931194061,0.018825318664312363,-0.015356810763478279,0
FedAvg,1,33,16,6,5,,,,1.5925363302230835,0.0,1.1514438390731812,2.2422173023223877,1.9473093052677612,0.6582559083711518,1.951242446899414,-0.00798157252346416,-0.6157672440560883,0.786238389945336,0.8994187850423391,0.004040377214550972,-0.03527887910604477,0
FedAvg,1,33,88,7,5,,,,1.3381104469299316,0.0,1.1514438390731812,1.6516696214675903,1.4344335046298182,0.6275498612660027,1.4350347518920898,-0.027688504264129606,-0.4711332977841312,0.5735292940571068,0.8672493543498205,0.02705702930688858,-0.046178121119737625,0
FedAvg,1,33,62,4,3,,,,1.5962942838668823,0.0,0.8973165154457092,1.9716391563415527,2.19726163778454,0.6321467244120816,2.1921184062957764,0.03780357536215458,-0.47839242966198775,2.360270874795679,0.8845787467102292,-0.01196209341287613,-0.026142846792936325,1
FedAvg,1,34,98,3,7,,,,0.8352103233337402,0.0,1.3858076333999634,1.0238336324691772,0.7387992444207773,0.5722389131417899,0.7383398413658142,0.012863169938638903,-0.4973343576560483,0.5681252475482007,0.8747977945005522,-0.018367048352956772,-0.014952393248677254,1
FedAvg,1,35,96,6,4,,,,1.0090214014053345,0.0,0.9881480932235718,1.1821409463882446,1.1963196149381072,0.5831473898161234,1.196469783782959,0.09146257597353541,-0.44092305260375875,3.074476687397087,0.8908671081649017,-0.0012197535252198577,-0.03021421656012535,1
FedAvg,1,36,65,5,7,,,,1.7740663290023804,0.0,1.3652939796447754,2.254606246948242,1.6513705330577948,0.6416134143248375,1.652004599571228,-0.018885157198202916,-0.489009389394192,0.591353340433221,0.8715271540473825,0.015814926475286484,-0.10728522390127182,0
FedAvg,1,36,16,7,3,,,,1.3069422245025635,0.0,0.8467812538146973,1.8255780935287476,2.1559028205956086,0.6296228991080973,2.152134895324707,-0.013304277578869875,-0.5012711719021614,1.102948353172307,0.8654115683865121,-0.058506377041339874,-0.08257727324962616,1
FedAvg,1,37,62,5,4,,,,1.4155722856521606,0.0,0.9874414205551147,1.9100886583328247,1.9343817451541445,0.6341876753979867,1.9346188306808472,-0.04165222854494909,-0.5517509928160553,0.8825502289962052,0.8800760869415508,0.05099918693304062,-0.04605147987604141,0
FedAvg,1,38,64,4,12,,,,1.321660041809082,0.0,1.8040094375610352,1.5989655256271362,0.8863398895451465,0.6325754178017003,0.8872894644737244,0.08700842758605762,-0.4067894164330717,0.8209120652652439,0.8389784057475745,-0.017694838345050812,0.006753215566277504,0
FedAvg,1,40,42,3,15,,,,1.392128348350525,0.0,2.049262046813965,1.9446264505386353,0.948939865236387,0.6422921889015542,0.9487183690071106,0.11925683430018952,-0.5786588331807013,0.788564827493436,0.8890535853180881,-0.014443546533584595,-0.025630347430706024,1
FedAvg,1,41,80,4,12,,,,1.7670613527297974,0.0,1.755937933921814,2.315288782119751,1.3185481886294987,0.6383060186691261,1.3204083442687988,0.15755212492984516,-0.4010443279045617,1.6320142956830948,0.8459746953125877,-0.0007530730217695236,-0.014884985983371735,1
FedAvg,1,41,98,4,7,,,,0.7078102827072144,0.0,1.2692190408706665,0.8826965689659119,0.6954643292773948,0.5720575379937028,0.6962058544158936,0.04917429782177408,-0.46790061457745824,0.9429492272142536,0.8551812538778211,-0.009581804275512695,-0.01817743107676506,1
FedAvg,1,42,98,5,1,,,,0.7745010852813721,0.0,0.49207603931427,0.7539227604866028,1.5321265419379,0.5086129518854903,1.5320862531661987,-0.017597325505023527,-0.3738859702653087,2.2007048141147654,0.8552498293321444,0.02762078493833542,-0.11389288306236267,0
FedAvg,1,43,16,8,7,,,,1.6622097492218018,0.0,1.2600737810134888,1.9396392107009888,1.5393060628079889,0.6532637021834025,1.535910725593567,-0.01685325576569228,-0.37015371693331517,0.7136807609369564,0.8315485758803058,0.0031336138490587473,-0.04316956549882889,0
FedAvg,1,45,42,4,5,,,,1.4618968963623047,0.0,1.0190683603286743,1.749772071838379,1.7170311040491117,0.6130892062287371,1.7166590690612793,0.040032513732767054,-0.42006818918099803,1.8094313239334794,0.8547214426973193,-0.006354617420583963,-0.02827344462275505,1
FedAvg,1,46,80,5,5,,,,1.850305438041687,0.0,1.03725266456604,2.28446364402771,2.2024177156308085,0.6315266811911726,2.2016329765319824,0.029818886867725214,-0.46690689075218045,1.667438090546319,0.8638944303053551,-0.00560813257470727,-0.03723487630486488,1
FedAvg,1,47,98,6,5,,,,0.8151146769523621,0.0,1.0301761627197266,0.8749585151672363,0.8493290243257466,0.5504213885858749,0.8490715622901917,-0.009319179863392256,-0.47232127225981013,0.5541949530603499,0.8690701527747493,-0.007583197671920061,-0.007891399785876274,1
FedAvg,1,48,18,1,,,,,1.42108154296875,0.0,,,,,,,,,,,,
FedAvg,1,48,96,7,13,,,,0.7781224250793457,0.0,1.6966041326522827,1.0888851881027222,0.6418027441674552,0.6092879442411497,0.642842173576355,0.04192044919201929,-0.5188166867769946,0.5372975637854098,0.8818078364714489,0.005819686688482761,-0.03152703121304512,0
FedAvg,1,48,88,8,15,,,,1.4563099145889282,0.0,1.8415756225585938,1.7617088556289673,0.9566312857575622,0.6304380256772785,0.9574284553527832,0.06041853635622578,-0.46702038776541654,0.6671933995507958,0.860177070168639,-0.01704801805317402,-0.02733338251709938,1
FedAvg,1,49,65,6,13,,,,1.6389985084533691,0.0,1.7057965993881226,2.1859915256500244,1.2815077286664005,0.6404775853244321,1.283630609512329,0.05834815157773998,-0.526896799226836,0.7770090099602696,0.8746819060728043,0.0250870194286108,-0.03859324008226395,0
FedAvg,1,50,80,6,4,,,,2.1715641021728516,0.0,0.9523754715919495,2.566787004470825,2.695141864770625,0.6382074253789114,2.696439743041992,-0.02850228646829101,-0.4588148025561361,1.2247702815527681,0.8529239306927476,0.014850030653178692,-0.053291916847229004,0
FedAvg,1,51,16,9,8,,,,1.4773941040039062,0.0,1.3739163875579834,2.0360167026519775,1.4819072842338956,0.6484947776323673,1.4808785915374756,0.03808873944310593,-0.6056406847013827,0.9641716508997398,0.89572083402439,0.006818288005888462,-0.048968181014060974,0
FedAvg,1,51,62,6,14,,,,1.250880479812622,0.0,1.8125722408294678,1.682491660118103,0.9282342641125488,0.6309849857116074,0.9291401505470276,0.02077637387175654,-0.49675380128933555,0.48026651853552343,0.8810990013455854,0.050684571266174316,-0.04004492983222008,0
FedAvg,1,51,96,8,3,,,,0.839862048625946,0.0,0.936324954032898,0.938212513923645,1.0020159239392425,0.5798649672913709,1.002623200416565,0.021024376100349195,-0.40244497124847717,1.5597356060641505,0.844962692926152,0.0011536842212080956,-0.05257358402013779,0
FedAvg,1,52,64,5,14,,,,1.1523339748382568,0.0,1.755349040031433,1.5201711654663086,0.8660221590107349,0.6144603241707801,0.8670716285705566,0.11680623830426536,-0.5485923403144152,0.977201658905256,0.8770977215670672,-0.0063417814671993256,-0.019481126219034195,1
FedAvg,1,53,42,5,8,,,,1.2061431407928467,0.0,1.3569096326828003,1.6565128564834595,1.2207982142532814,0.6208725631603066,1.2213433980941772,0.016186928971027126,-0.549443697308354,0.7114596407966554,0.8826546407414775,0.006972813047468662,-0.022967303171753883,0
FedAvg,1,53,62,7,2,,,,1.9879499673843384,0.0,0.672432005405426,2.1364386081695557,3.1771816198401597,0.6596327418182303,3.178224802017212,-0.021143768882424363,-0.31367300445051843,3.420568238171356,0.8716460563321523,-0.009000902064144611,-0.058716632425785065,1
FedAvg,1,54,42,6,1,,,,1.375053882598877,0.0,0.47223755717277527,1.5522197484970093,3.2869468446911756,0.6013565545092612,3.2888545989990234,-0.022185911577624794,-0.38825436042311734,2.6928890284873224,0.8712732274478093,0.07649689167737961,-0.40869617462158203,0
FedAvg,1,55,16,10,4,,,,1.1257416009902954,0.0,0.9249150156974792,1.6796478033065796,1.8160023081019392,0.6452402001491796,1.8173655271530151,-0.0028007518135295148,-0.5063150004685356,1.2272289538166647,0.8675285798207969,-0.02349933609366417,-0.07355327159166336,1
FedAvg,1,55,62,8,2,,,,1.4754645824432373,0.0,0.6781171560287476,2.311283826828003,3.408384239030537,0.6673425296265506,3.4097070693969727,-0.06175635518178063,-0.7053259363539863,1.0728287542613166,0.9207680324864268,-0.06870962679386139,-0.017354769632220268,1
FedAvg,1,56,62,9,1,,,,1.78570556640625,0.0,0.4902578592300415,2.189075231552124,4.465150716779206,0.6712545287843198,4.465800762176514,-0.13697031987208783,-0.38107098718260846,1.309721794720628,0.8329922942275582,0.6842301487922668,-1.0335265398025513,0
FedAvg,1,56,80,7,6,,,,2.2539877891540527,0.0,1.1586674451828003,2.8958253860473633,2.4992722442357014,0.6543422057081472,2.5028014183044434,-0.02085080676617426,-0.529147142057431,0.9282108815299082,0.8718139459633873,-0.03335259109735489,-0.023531870916485786,1
FedAvg,1,57,16,11,2,,,,1.1235294342041016,0.0,0.738088846206665,1.4370224475860596,1.9469504992109663,0.6388836316745721,1.9497572183609009,-0.08395077475726914,-0.4268196476621536,1.0728372283636252,0.8423402485312265,0.0061349994502961636,-0.027576785534620285,0
FedAvg,1,58,42,7,4,,,,1.7073591947555542,0.0,0.9645543098449707,1.98398756980896,2.0568956559074234,0.6436475319885192,2.051989793777466,-0.09293651193944051,-0.47720070569847506,0.623918521385808,0.8659729927967891,0.04549946263432503,-0.11179298162460327,0
FedAvg,1,59,88,9,11,,,,1.2400928735733032,0.0,1.680195689201355,1.7073746919631958,1.0161760936154667,0.6332046159640141,1.01593816280365,0.07396380336839459,-0.5443380538170236,1.0611005427505704,0.8769212753464448,0.0012431710492819548,-0.03503851592540741,0
FedAvg,1,61,65,7,12,,,,1.6257706880569458,0.0,1.6722592115402222,2.1077089309692383,1.2603960656474351,0.6455920171084393,1.2624506950378418,0.06864639075169798,-0.4702818127021215,0.983526937670181,0.8545999367065782,0.027552956715226173,-0.023103754967451096,0
FedAvg,1,63,18,2,15,,,,1.4952151775360107,0.0,1.8759101629257202,1.8243355751037598,0.972506898868496,0.6255658288390398,0.9731139540672302,,,,,,,
FedAvg,1,63,42,8,5,,,,1.0237362384796143,0.0,1.1316697597503662,1.7833375930786133,1.5758462905913664,0.6529752023221962,1.5738801956176758,-0.057374416543402335,-0.6874875110100027,0.7670048126808163,0.9182067638352069,0.037038035690784454,-0.06009963899850845,0
FedAvg,1,65,16,12,8,,,,1.441401720046997,0.0,1.321561336517334,1.6830246448516846,1.2735123208776893,0.6561675708377573,1.274341106414795,-0.05509350024917866,-0.43547595276962564,0.6535857176943828,0.8535106474035183,-0.03219516947865486,-0.021444076672196388,1
FedAvg,1,66,65,8,5,,,,1.119422435760498,0.0,0.9887769818305969,1.8341323137283325,1.85495045640202,0.6681250575103928,1.8551408052444458,-0.013860309932934153,-0.5773759928824198,1.4695134520669462,0.8914070834093004,-0.0037391753867268562,-0.007998666726052761,1
FedAvg,1,66,16,13,1,,,,0.5666678547859192,0.0,0.465537965297699,1.4627302885055542,3.1420214838268574,0.7284260997911558,3.1427001953125,-0.023009299970709805,-0.7556372259494759,2.4661980217358423,0.9461960865595151,0.3250570595264435,-1.0541157722473145,0
FedAvg,1,67,96,9,16,,,,0.9229303598403931,0.0,1.81800377368927,1.0592111349105835,0.5826231772668693,0.6008711688471107,0.5829253196716309,-0.00029613270315889423,-0.47875981959576547,0.5813945912186465,0.8694390023441533,-0.011806433089077473,-0.012736213393509388,1
FedAvg,1,71,88,10,12,,,,1.3124901056289673,0.0,1.5092647075653076,1.5807173252105713,1.047342667781241,0.6192618763382789,1.0468579530715942,-0.007744016809254007,-0.43294060358246494,1.0304332658741542,0.8456035598701402,-0.03547266870737076,-0.015309076756238937,1
FedAvg,1,71,80,8,15,,,,2.4414103031158447,0.0,1.75961434841156,3.117774486541748,1.7718510248307846,0.6640064218780345,1.7739723920822144,0.005240610745759273,-0.49919852802027886,0.7088128680666689,0.8688903983622958,-0.015076225623488426,-0.026181597262620926,1
FedAvg,1,74,62,10,18,,,,1.682199239730835,0.0,1.960693359375,2.318127155303955,1.1822996922077147,0.6684517842591703,1.1825051307678223,-0.025449143553930784,-0.5749803024116481,0.26479694163414785,0.927087410245847,0.013796529732644558,-0.005315747577697039,0
FedAvg,1,74,96,10,7,,,,0.9321485757827759,0.0,1.2397652864456177,1.0931004285812378,0.8816994962927646,0.589247394054123,0.8828001618385315,0.009788270483749617,-0.5180736360189183,1.514485487616825,0.875888561737681,0.02359880320727825,-0.05498868599534035,0
FedAvg,1,75,80,9,4,,,,0.9643690586090088,0.0,0.9633766412734985,2.505496025085449,2.600744005761656,0.7356601115275441,2.6016459465026855,-0.021257216107240108,-0.6781901580224039,1.4665517662635854,0.9178829472936032,-0.002120048739016056,-0.0022402929607778788,1
FedAvg,1,77,16,14,11,,,,1.1147629022598267,0.0,1.4919706583023071,1.1455947160720825,0.767839977077613,0.6813213754244615,0.7675020694732666,-0.016074008344160343,-0.1443133138512745,0.24421654736036405,0.8544480901729413,-0.04164665937423706,-0.02062007412314415,1
FedAvg,1,78,96,11,4,,,,1.0047993659973145,0.0,1.0097898244857788,1.13335120677948,1.1223634654424257,0.585122182342869,1.1222498416900635,-0.02500713533942644,-0.4664586758182956,1.2712210596120832,0.8572201900126774,-0.0031704017892479897,-0.026262331753969193,1
FedAvg,1,78,42,9,15,,,,1.6715259552001953,0.0,1.7763053178787231,1.7845840454101562,1.004660644455152,0.662118902418552,1.0053730010986328,-0.021429873024300647,-0.25353715944852867,0.6387845394335386,0.8013662544917186,0.008024515584111214,-0.017883429303765297,0
FedAvg,1,79,96,12,1,,,,0.9205037355422974,0.0,0.4012174606323242,1.1245301961898804,2.8027947597664435,0.5840795640385352,2.808896541595459,-0.08821769453196773,-0.5390878598292784,2.50297241313154,0.8992731580348308,0.13489651679992676,-0.43193477392196655,0
FedAvg,1,80,88,11,9,,,,1.2850724458694458,0.0,1.3818949460983276,1.6262494325637817,1.176825660412315,0.6260674768448012,1.1770886182785034,0.01252205139896012,-0.5148700400529581,1.124413246849809,0.8705395191305734,-0.004744908306747675,-0.019550815224647522,1
FedAvg,1,80,98,7,33,,,,0.9460039138793945,0.0,2.7191355228424072,1.0402131080627441,0.38255287363352547,0.5906547767296423,0.382527232170105,0.06709649145272296,-0.4071002969442554,0.45051875972158545,0.8617956112689101,-0.011111442930996418,-0.019246669486165047,1
FedAvg,1,81,65,9,15,,,,1.5326571464538574,0.0,1.7791200876235962,1.750625729560852,0.9839840164461362,0.660095474246103,0.9850300550460815,0.00036462586945486974,-0.3504041103124938,0.5309690743640215,0.8382327603445179,0.013080841861665249,-0.04200376197695732,0
FedAvg,1,81,80,10,6,,,,0.8466058969497681,0.0,1.17613685131073,1.16309654712677,0.988912596208157,0.6422488304192224,0.9905970692634583,-0.046025798543435005,-0.24849820995575927,0.38076690407848973,0.8343178417128423,0.016992634162306786,-0.055805277079343796,0
FedAvg,1,83,96,13,4,,,,0.9268288612365723,0.0,0.8978720307350159,1.1033366918563843,1.2288351280437393,0.5972593640038817,1.2301409244537354,-0.05102993894517118,-0.4942530383931689,0.4379557365992092,0.8846842948763057,0.024094967171549797,-0.016215570271015167,0
FedAvg,1,86,96,14,3,,,,0.9660203456878662,0.0,0.7609814405441284,1.0527915954589844,1.3834655345928253,0.5561941181617089,1.386976957321167,-0.059391315945079994,-0.45046905744636906,1.1275252844604793,0.8494924293599657,-0.021410295739769936,-0.008220748044550419,1
FedAvg,1,88,16,15,11,,,,0.9446512460708618,0.0,1.473243236541748,1.3545379638671875,0.9194258831595754,0.6577297553114732,0.9190930724143982,-0.004053622184034279,-0.7126418231307112,1.1975067809001774,0.9231801652422117,0.006242616102099419,-0.06220024824142456,0
FedAvg,1,89,80,11,8,,,,0.9924023747444153,0.0,1.221829891204834,1.195658564567566,0.9785802206783143,0.6501648649276696,0.9798687100410461,-0.07755067260971855,-0.43140912498849476,0.9891589729083474,0.8435881762337066,0.04037099331617355,-0.058587055653333664,0
FedAvg,1,90,62,11,16,,,,2.0248348712921143,0.0,1.7083847522735596,2.4980263710021973,1.4622153280613757,0.6738611774770525,1.4601683616638184,0.04472271738540046,-0.43237818536892547,1.2348393253526513,0.8465745231965366,0.0064248740673065186,-0.010612549260258675,0
FedAvg,1,92,80,12,3,,,,0.6943361759185791,0.0,0.8888094425201416,1.1199973821640015,1.2601096799636675,0.664001769404694,1.2613824605941772,-0.04483342624889934,-0.6327503256359361,1.287286377230263,0.9024237372295645,0.004685160703957081,-0.011795293539762497,0
FedAvg,1,92,88,12,12,,,,1.2732813358306885,0.0,1.567710041999817,1.601142406463623,1.0213256045870176,0.6258487070537094,1.0209410190582275,-0.026048194981859535,-0.49983422531438265,0.8673661008434495,0.8662958776793743,-0.0037536723539233208,-0.011007369495928288,1
FedAvg,1,95,88,13,3,,,,1.3600791692733765,0.0,0.7974763512611389,1.6509833335876465,2.0702599280526512,0.6269492271897562,2.068420648574829,-0.021104386752050914,-0.48051848692457666,2.0259975759707207,0.8778638054623302,0.0007945905672386289,-0.03500949591398239,0
FedAvg,1,96,18,3,33,,,,1.6883779764175415,0.0,2.585206985473633,2.0340077877044678,0.7867872085805279,0.6389031793141946,0.7864169478416443,0.07995601736605057,-0.46934894478732886,0.8081354592153278,0.8560515372882963,0.006502648815512657,-0.016810234636068344,0
FedAvg,1,97,88,14,2,,,,1.41141939163208,0.0,0.5372235178947449,1.74188232421875,3.242379133068379,0.6284983686403371,3.2401986122131348,-0.040172604774681486,-0.5080829303775551,1.5665226251322752,0.8737980098251803,-0.011323051527142525,-0.10385994613170624,1
FedAvg,1,98,65,10,17,,,,1.8922715187072754,0.0,1.8236414194107056,2.274198293685913,1.2470644006427283,0.6640133316698597,1.2481684684753418,0.000883262481020105,-0.4929223537352109,1.2671231082128038,0.8650363929189253,0.011699656955897808,-0.03950249031186104,0
FedAvg,1,98,96,15,12,,,,0.942460834980011,0.0,1.5719560384750366,1.1723670959472656,0.7458014519819776,0.6142932441892767,0.7451381683349609,-0.02329838967327565,-0.4860462788655297,0.5372513685325644,0.8742547683665943,0.008927937597036362,-0.020113229751586914,0
FedAvg,1,99,18,4,3,,,,1.5378249883651733,0.0,0.958093523979187,2.0481979846954346,2.137785021431572,0.6348633384362246,2.1376359462738037,-0.009463747483240501,-0.5486119155833147,2.7181773264607854,0.907071919045971,-0.007871536538004875,-0.027816521003842354,1
FedAvg,1,100,65,11,2,,,,1.3249589204788208,0.0,0.8208684921264648,2.200714111328125,2.680958195416273,0.6840399383651808,2.6856985092163086,-0.04115087873431455,-0.653989965710827,2.1517641597898356,0.9203086406506964,-0.016994912177324295,-0.011585296131670475,1
FedAvg,1,102,96,16,4,,,,0.9298402070999146,0.0,1.013765811920166,1.1023808717727661,1.0874117659222178,0.5887839866539574,1.0873050689697266,-0.06210239758824488,-0.4960126608908024,1.4592047529128793,0.8684308545263199,0.00090358080342412,-0.021046996116638184,0
FedAvg,1,103,16,16,15,,,,1.157366156578064,0.0,1.7463066577911377,1.382959246635437,0.7919337880689968,0.657919979583422,0.7904918789863586,-0.010334407266324551,-0.37957206910370106,0.86006800905613,0.8314961813671032,-0.019039658829569817,0.004858231171965599,0
FedAvg,1,103,98,8,23,,,,1.0053855180740356,0.0,2.1488840579986572,1.126295804977417,0.5241305601316889,0.5771763372979662,0.5238808393478394,0.08811117393622858,-0.4904240768600302,1.3695183502785113,0.8652030724185397,-0.0016462260391563177,-0.010578765533864498,1
FedAvg,1,104,80,13,12,,,,2.5478270053863525,0.0,1.5241695642471313,2.5831003189086914,1.6947591524588195,0.796721255056702,1.693687915802002,-0.05400221654660948,-0.16642857794283944,1.342753863431933,0.7684213863998592,0.001919439877383411,-0.027347780764102936,0
FedAvg,1,106,16,17,3,,,,0.6796398162841797,0.0,0.7587258815765381,1.2702090740203857,1.6741343677104767,0.6914561480932903,1.673133134841919,-0.04615399668310524,-0.7053334186767447,2.116557516786397,0.9316789370081197,0.0027113808318972588,-0.03185929358005524,0
FedAvg,1,107,96,17,5,,,,0.8217934370040894,0.0,0.9105156064033508,1.0496485233306885,1.1528067349397526,0.5992397593316413,1.1535422801971436,-0.044589627866141006,-0.5161160203785228,1.0609380087942957,0.8705965774881014,-0.02034655585885048,-0.027231669053435326,1
FedAvg,1,108,42,10,30,,,,1.8022992610931396,0.0,2.408416748046875,2.2516391277313232,0.9349042808128507,0.6481728318309677,0.9363567233085632,0.032512324457172226,-0.5749292092540088,0.9313480372414723,0.8851884345900535,-0.006579173728823662,-0.02305932343006134,1
FedAvg,1,109,80,14,5,,,,1.235899567604065,0.0,1.0827510356903076,2.7396984100341797,2.530312435383592,0.7240740992201695,2.5286829471588135,-0.04754684636925075,-0.8817827577057941,1.4929910370401596,0.9678612085654097,-0.014296128414571285,-0.05396903306245804,1
FedAvg,1,110,62,12,20,,,,1.8714423179626465,0.0,2.007053852081299,2.613469123840332,1.3021420033791735,0.6707605739774224,1.3021087646484375,0.028095561027520345,-0.5749557328732756,0.8917576538060067,0.8864734308895502,2.548564225435257e-06,-0.00923469290137291,0
FedAvg,1,110,42,11,2,,,,1.7100787162780762,0.0,0.7719770669937134,2.197280168533325,2.8463023870479467,0.6255819227568497,2.849339723587036,-0.050737758678381636,-0.5148431164848812,3.042970220778923,0.903834460112145,-0.0006664667744189501,-0.008832006715238094,1
FedAvg,1,111,96,18,4,,,,0.8490121960639954,0.0,1.0016835927963257,1.022884488105774,1.0211652616264204,0.6122103420413112,1.0212208032608032,-0.03196775102856467,-0.4826515167650026,0.8853136838111751,0.8610661334057033,0.011871539987623692,-0.005844010040163994,0
FedAvg,1,112,80,15,3,,,,0.7043359279632568,0.0,0.7967351078987122,1.371890902519226,1.7218908629942171,0.7070744276417746,1.7201182842254639,-0.0769609376318394,-0.35481392065649825,0.6802575186203771,0.829016290981882,0.009680806659162045,-0.032005924731492996,0
FedAvg,1,113,18,5,14,,,,1.576698660850525,0.0,1.6045360565185547,2.0180861949920654,1.2577381398144172,0.6479598238079244,1.2585339546203613,-0.07455437008273405,-0.4719069508057368,0.5887583814577427,0.8661104920392042,-0.00961163081228733,-0.023700200021266937,1
FedAvg,1,113,98,9,10,,,,1.0778008699417114,0.0,1.3843300342559814,1.1153178215026855,0.8056733538265791,0.5353903174091397,0.8058466911315918,-0.02480452339030727,-0.44722470166110334,1.5382510683072483,0.8564285643199626,-0.004462880548089743,-0.02245369181036949,1
FedAvg,1,115,64,6,63,,,,1.4852036237716675,0.0,3.7606778144836426,1.6754717826843262,0.4455238830167987,0.6352409093871207,0.44580966234207153,0.16339532569207382,-0.3605424821442318,0.5141489440529639,0.8425375427673806,-0.00506973173469305,-0.006425163708627224,1
FedAvg,1,115,42,12,5,,,,1.4990094900131226,0.0,0.9467549324035645,2.0632357597351074,2.1792712022053156,0.6429351975086354,2.1799283027648926,-0.04644670155010783,-0.5065082018855531,0.7650742294913246,0.8681974720447688,0.053779203444719315,-0.0980854257941246,0
FedAvg,1,115,88,15,18,,,,1.3404381275177002,0.0,1.8600369691848755,1.7878384590148926,0.9611843681781316,0.6496842393085153,0.9617911577224731,-0.0205672864695125,-0.5272539837142515,0.29682904866226456,0.9128480944587005,0.0448722243309021,-0.04160784184932709,0
