source_algorithm,seed,round,client_id,client_visit_index,participation_gap,task_id,task_seed,num_reset_kernels,local_update_norm,dispatch_minus_global_norm,input_change_norm,response_change_norm,secant_gain,response_change_ratio,h_norm,input_direction_cosine,response_direction_cosine,response_norm_ratio,response_prediction_nre,predicted_support,realized_support,support_sign_agreement
FedPhoenix,1,17,16,3,3,1,1801046,66,1.9130518436431885,5.41831111907959,8.111492156982422,2.3138880729675293,0.28526047096962737,0.6674861844357352,0.28521987795829773,-0.36401820473656477,-0.3709023231711418,1.0624776855456926,0.8278293252861958,0.00034425489138811827,-0.0012356110382825136,0
FedPhoenix,1,17,42,1,,8,1808025,66,1.3891204595565796,5.364284515380859,,,,,,,,,,,,
FedPhoenix,1,17,62,2,11,9,1809022,66,2.0836069583892822,5.360101222991943,11.340274810791016,2.827444314956665,0.24932767169503836,0.6879199269521857,0.24932275712490082,,,,,,,
FedPhoenix,1,18,64,2,8,3,1903043,66,1.387324571609497,5.261845588684082,10.084855079650879,1.8598889112472534,0.18442396014196916,0.6729552947523207,0.18414796888828278,,,,,,,
FedPhoenix,1,25,42,2,8,0,2600073,66,1.471381664276123,4.822551250457764,9.146735191345215,1.9025464057922363,0.20800278634853753,0.665109244261775,0.20772317051887512,,,,,,,
FedPhoenix,1,25,98,1,,7,2607052,66,0.9467806220054626,4.815984725952148,,,,,,,,,,,,
FedPhoenix,1,26,16,4,9,7,2707055,66,1.3429882526397705,4.636658668518066,9.148941040039062,2.2091338634490967,0.24146334026865945,0.6784725611856957,0.24195875227451324,-0.28214194428984907,-0.6501681106941025,0.8483789990237519,0.9079173202066645,-0.00015960613382048905,-0.0006357280071824789,1
FedPhoenix,1,26,64,3,8,9,2709049,66,1.1547725200653076,4.770975112915039,9.02723217010498,1.67621910572052,0.18568472308393516,0.6593843764698698,0.18559898436069489,-0.17183491015915592,-0.5403048860956522,1.007908733758774,0.8768306828255933,-0.00021916607511229813,-0.0008914372883737087,1
FedPhoenix,1,27,98,2,2,4,2804067,66,0.8999520540237427,4.621249198913574,7.057102203369141,1.074231505393982,0.152219916112449,0.581693018885215,0.15234629809856415,,,,,,,
FedPhoenix,1,27,65,3,17,8,2808055,66,1.8759247064590454,4.685604572296143,12.132817268371582,2.758932590484619,0.22739422587996205,0.6774176260090881,0.22722917795181274,0.014741397890256696,-0.5485438484458848,0.8763606236945006,0.8782645454892715,-0.0007681178394705057,-0.00025971513241529465,1
FedPhoenix,1,27,88,5,11,9,2809052,66,1.3553376197814941,4.640322685241699,9.969169616699219,1.8063814640045166,0.18119678302779507,0.6654152916762507,0.1809956282377243,-0.23168597307302868,-0.46973303449393716,0.8341437562987206,0.8580576946694254,0.00019439143943600357,-0.0014763926155865192,0
FedPhoenix,1,28,88,6,1,1,2901079,66,1.1905031204223633,4.575321674346924,6.520485877990723,1.6125272512435913,0.24730170134809673,0.6333967501493575,0.2478092610836029,-0.28623927075338934,-0.5094464337657477,1.3691919023437862,0.8693865793832304,0.006572043523192406,-0.01231406070291996,0
FedPhoenix,1,28,16,5,2,3,2903073,66,1.7160245180130005,4.595412254333496,6.64417028427124,1.9984259605407715,0.3007788595170941,0.6532911466445656,0.3003058135509491,-0.2722486812987864,-0.330571999356064,1.241178829012067,0.8168671925633719,0.0003688858123496175,-0.0035268787760287523,0
FedPhoenix,1,29,80,3,26,0,3000085,66,2.25874662399292,4.515793800354004,16.158390045166016,3.297795057296753,0.20409180915168748,0.6945835214543541,0.20406998693943024,-0.15753989936231386,-0.5575057102710164,0.5993483053997206,0.8892707301329301,-0.0017651367234066129,-0.0008654998964630067,1
FedPhoenix,1,29,65,4,2,7,3007064,66,1.8669577836990356,4.487692356109619,6.086706638336182,2.387216329574585,0.39220164062757346,0.637801570274017,0.39190998673439026,-0.157872420161628,-0.43385138328401895,1.7247809171091093,0.8565608362001279,-0.0013846730580553412,-0.00036911870120093226,1
FedPhoenix,1,30,62,3,13,0,3100088,66,1.253078579902649,4.473979473114014,10.301199913024902,2.309624671936035,0.22420928546542496,0.692191291456747,0.22441495954990387,-0.02533717210201499,-0.6181054579002816,0.900122118260565,0.8971707738089499,-0.0005957557586953044,-0.0016457403544336557,1
FedPhoenix,1,31,96,5,26,0,3200091,66,0.9600172638893127,4.461832046508789,15.958863258361816,1.3958920240402222,0.08746813613486801,0.6855201237769573,0.08747021853923798,-0.2250834755134359,-0.49491895196037383,0.5531531042501167,0.8746695630813279,0.0004126215062569827,-0.0011429034639149904,0
FedPhoenix,1,33,16,6,5,1,3401094,66,1.59037446975708,4.3750386238098145,7.084432601928711,2.158240795135498,0.3046455399332362,0.6527466295259235,0.30495139956474304,-0.3591835947008994,-0.584567552768438,1.0155360333418246,0.8875363014761191,-0.0006059160805307329,-0.0014567371690645814,1
FedPhoenix,1,33,88,7,5,3,3403088,66,1.2936965227127075,4.2965168952941895,7.119357585906982,1.5970162153244019,0.2243202699195117,0.6428695132200879,0.22458310425281525,-0.38845674465129043,-0.43545176539724345,0.9062980351210871,0.844909423988256,0.00041781816980801523,-0.002727331593632698,0
FedPhoenix,1,33,62,4,3,9,3409070,66,1.5820109844207764,4.4026875495910645,6.50715446472168,1.8185553550720215,0.2794701378199917,0.641445468938956,0.27909451723098755,-0.19151210868953417,-0.289139559605945,1.2436864194632464,0.8041454468427146,-0.0010770235676318407,-0.002162782009691,1
FedPhoenix,1,34,98,3,7,7,3507079,66,0.810240626335144,4.3133978843688965,7.882941722869873,1.0429232120513916,0.1323012713674574,0.6098279006970856,0.1323062777519226,-0.33937474295538655,-0.4878109821813098,0.8685170016120097,0.8628743781383266,-0.0004178216913715005,-0.0014891033060848713,1
FedPhoenix,1,35,96,6,4,6,3606085,66,0.9242191910743713,4.327095985412598,6.916300296783447,1.1433509588241577,0.1653125095444061,0.6067980246383606,0.16554832458496094,-0.05355959504801252,-0.43633258309244033,1.8925950406248917,0.8612748146595972,-0.0001253190857823938,-0.0013178364606574178,1
FedPhoenix,1,36,65,5,7,2,3702100,66,1.8150534629821777,4.183138847351074,7.15352201461792,2.3695216178894043,0.3312384603062737,0.6435400272132609,0.33164292573928833,-0.31319922360582525,-0.501459094078774,0.8462131772281075,0.8661061141744165,0.00024605923681519926,-0.004874564241617918,0
FedPhoenix,1,36,16,7,3,6,3706088,66,1.6842403411865234,4.067148208618164,6.325057029724121,2.09371280670166,0.33101880297080105,0.6393768206580922,0.3315419554710388,-0.35229064089133955,-0.4557901860341354,1.08726458014078,0.8507593556392431,-0.0028658087830990553,-0.004022184759378433,1
FedPhoenix,1,37,62,5,4,2,3802103,66,1.2323657274246216,4.0223541259765625,6.540099620819092,1.8112272024154663,0.2769418368872413,0.6435624608431306,0.27657660841941833,-0.37377994733974323,-0.646665123399921,0.9910446463747794,0.9072186148017297,0.0013316464610397816,-0.0022407127544283867,0
FedPhoenix,1,38,64,4,12,9,3909085,66,1.144539475440979,3.9253549575805664,8.989466667175293,1.4688894748687744,0.16340118154419628,0.6388386951135355,0.16362114250659943,-0.11708511950151453,-0.4355594964807873,0.8816118607281778,0.846208142764307,-0.0008667145157232881,-0.00045708956895396113,1
FedPhoenix,1,40,42,3,15,6,4106100,66,1.193936824798584,3.852830648422241,9.812711715698242,1.7596958875656128,0.1793281957677709,0.6602197428855301,0.1793678253889084,-0.08841616664764486,-0.557899007174429,0.8635174064358824,0.8824934553288248,-0.0005435079801827669,-0.0019087429391220212,1
FedPhoenix,1,41,80,4,12,3,4203112,66,1.9631094932556152,3.8720288276672363,8.452218055725098,2.76788067817688,0.3274738843612456,0.6556075340578175,0.3272891342639923,0.16011595003936102,-0.4897938410188477,1.6038545373213329,0.8697826762917542,-5.3118099458515644e-05,-0.0007847269298508763,1
FedPhoenix,1,41,98,4,7,9,4209094,66,0.6558680534362793,3.8598830699920654,7.1724653244018555,0.8711304068565369,0.12145480911461401,0.5941786027702652,0.12157926708459854,-0.2343962815847371,-0.4906807085855506,0.9189415191989239,0.8620261529769456,-0.0003850558423437178,-0.0009421433787792921,1
FedPhoenix,1,42,98,5,1,0,4300124,66,0.8012550473213196,3.8038296699523926,5.558432102203369,0.8041644096374512,0.1446746843086443,0.5518850186499629,0.14469748735427856,-0.3401847872435373,-0.32463224373864835,1.1901020311394264,0.8141707920934649,0.00178364641033113,-0.0034707540180534124,0
FedPhoenix,1,43,16,8,7,5,4405112,66,1.5947149991989136,3.8515286445617676,6.878034591674805,2.13053822517395,0.3097597426672513,0.6497612818730426,0.31016042828559875,-0.30538574974394217,-0.5226761087194908,0.9355607225195248,0.8699927761107881,0.00015654470189474523,-0.002272870624437928,0
FedPhoenix,1,45,42,4,5,0,4600133,66,1.325805425643921,3.6225926876068115,6.1274590492248535,1.5533301830291748,0.25350315204887797,0.6164639191789438,0.25388863682746887,-0.12132343465580979,-0.3843059618030261,1.4155212720105323,0.8353630192993865,-0.0007668915204703808,-0.00077909353422001,1
FedPhoenix,1,46,80,5,5,2,4702130,66,2.3067445755004883,3.536346197128296,5.813642978668213,2.7463295459747314,0.4723939113652602,0.6431904935744445,0.47226646542549133,-0.14447816986158954,-0.39666523087902045,1.4430468654552862,0.8405440822198996,-0.0005279972101561725,-0.0032468638382852077,1
FedPhoenix,1,47,98,6,5,8,4808115,66,0.7479844689369202,3.551278829574585,6.074471950531006,0.8850802183151245,0.14570488192600983,0.5712997951744867,0.14560566842556,-0.40827076211588004,-0.5559967375195782,1.0063434638431588,0.8801350096893558,-0.0010320470901206136,-0.00018463967717252672,1
FedPhoenix,1,48,18,1,,0,4900142,66,1.309171438217163,3.566025972366333,,,,,,,,,,,,
FedPhoenix,1,48,96,7,13,2,4902136,66,0.7914926409721375,3.5934300422668457,8.237306594848633,1.0822452306747437,0.13138338584500622,0.630784966600834,0.13142305612564087,-0.22067643503259302,-0.4913629659455502,0.7939188100421838,0.863259460165568,-3.626952093327418e-05,-0.0017186235636472702,1
FedPhoenix,1,48,88,8,15,6,4906124,66,1.214971661567688,3.4806900024414062,8.808201789855957,1.6133067607879639,0.18315960502241896,0.6430929251211807,0.1831519454717636,-0.15851685425595838,-0.5192909081991467,0.8155404772783353,0.8726233498595598,-0.00024515160475857556,-0.0021797793451696634,1
FedPhoenix,1,49,65,6,13,9,5009118,66,1.5180479288101196,3.4705629348754883,7.765280246734619,2.142057180404663,0.2758505955152288,0.6426618721167012,0.2759046256542206,-0.0964684670681892,-0.5276942932434733,0.8319801938531218,0.8722979950370428,0.001928967540152371,-0.0029063811525702477,0
FedPhoenix,1,50,80,6,4,9,5109121,66,2.40919828414917,3.4494872093200684,5.345889568328857,3.0460989475250244,0.5698020710286904,0.6459151516841469,0.5701106190681458,-0.30222883823661617,-0.5294920431370754,1.207156967575086,0.8744645895843397,0.0007165782735683024,-0.002745415084064007,0
FedPhoenix,1,51,16,9,8,1,5201148,66,1.3441261053085327,3.383204698562622,6.434078216552734,1.886995792388916,0.29328145056334765,0.6420884033145224,0.2929023206233978,-0.20617323052282746,-0.5320273480899416,0.9444152856516632,0.8727886539559867,0.00037478594458661973,-0.004149233922362328,0
FedPhoenix,1,51,62,6,14,4,5204139,66,1.2772893905639648,3.3937222957611084,8.02778148651123,1.6063194274902344,0.2000950611559458,0.6400558451142926,0.20009036362171173,-0.18883389132975678,-0.41387235464289235,0.7235002167052478,0.8439096224947231,0.0038662715815007687,-0.004197431728243828,0
FedPhoenix,1,51,96,8,3,6,5206133,66,0.7654023170471191,3.4344778060913086,5.363036632537842,0.9377519488334656,0.17485466035117073,0.6023219126009043,0.17493729293346405,-0.21579537675249988,-0.45942476335024157,1.3311315699320194,0.8550847259330134,-5.447836883831769e-05,-0.0034636552445590496,1
FedPhoenix,1,52,64,5,14,9,5309127,66,1.0794346332550049,3.5075671672821045,8.066533088684082,1.3649400472640991,0.16921024587114125,0.6137391806525172,0.16919733583927155,-0.0032287952686792746,-0.4869809138454912,1.034153745401659,0.8595991830651006,-0.00040456533315591514,-0.001594132510945201,1
FedPhoenix,1,53,42,5,8,1,5401154,66,1.489509105682373,3.28682804107666,6.312574863433838,1.7929357290267944,0.2840260539977519,0.6368509482958219,0.2836912274360657,-0.24272947520824864,-0.47186333822394594,1.1174212263665622,0.8574930561495426,0.00010351141827413812,-0.0023437514901161194,0
FedPhoenix,1,53,62,7,2,9,5409130,66,1.4367979764938354,3.2289066314697266,4.732633590698242,1.6926189661026,0.35764842844140765,0.6236420340207602,0.3578948676586151,-0.21864365680534037,-0.46691225198677305,1.7887109447900962,0.8682264177613218,-0.0014940869295969605,-0.002621718682348728,1
FedPhoenix,1,54,42,6,1,8,5508136,66,1.2797539234161377,3.2874209880828857,4.705127239227295,1.725348711013794,0.3666954416511751,0.6230353321023574,0.36639541387557983,-0.33032138936657585,-0.5636962055026981,1.2916116509215183,0.8843086575600817,0.01072622835636139,-0.02077239565551281,0
FedPhoenix,1,55,16,10,4,2,5602157,66,1.3359163999557495,3.2028541564941406,5.103142738342285,1.6478321552276611,0.3229053623851061,0.6148529928127209,0.3232348561286926,-0.25713812439066747,-0.4196013278447133,1.103627146510728,0.8409718479498454,-0.0011004169937223196,-0.006605843547731638,1
FedPhoenix,1,55,62,8,2,8,5608139,66,1.8069316148757935,3.177432060241699,4.606328010559082,2.0749197006225586,0.4504498368040164,0.6396709843331321,0.45088934898376465,-0.41358614994753606,-0.44554191975590796,1.2598725715750385,0.8516026259885203,-0.0007214565994217992,-0.003650565631687641,1
FedPhoenix,1,56,62,9,1,5,5705151,66,1.7929166555404663,3.0761075019836426,4.294443607330322,2.326923131942749,0.5418450781307986,0.6463947803202923,0.541515588760376,-0.45184098560780517,-0.5678108753632577,1.2009714715308346,0.8850683604700325,0.05916555970907211,-0.06710226833820343,0
FedPhoenix,1,56,80,7,6,8,5708142,66,2.162748336791992,3.1770083904266357,5.323647499084473,2.9815454483032227,0.5600568874658606,0.6521391642338995,0.5603407025337219,-0.28470733384660957,-0.538964030127974,0.9828967241697,0.8771121181670614,-0.003769325790926814,-0.0010819195304065943,1
FedPhoenix,1,57,16,11,2,3,5803160,66,1.6044325828552246,3.1722207069396973,4.598453998565674,1.8638445138931274,0.4053198128053652,0.6338854757677974,0.40475592017173767,-0.3848609335180809,-0.4517080732125993,1.2522765554764006,0.8527784385975629,-0.0003967984230257571,-0.003403453389182687,1
FedPhoenix,1,58,42,7,4,9,5909145,66,1.3643982410430908,3.1111817359924316,5.075804233551025,1.671223759651184,0.3292529977031185,0.632045228755715,0.3296319544315338,-0.41567183200091495,-0.4370752090039614,0.8996731341638292,0.8463873229847695,0.001947185955941677,-0.01036358717828989,0
FedPhoenix,1,59,88,9,11,0,6000175,66,1.0479410886764526,2.9727745056152344,6.415701866149902,1.4360889196395874,0.2238397216080691,0.6346196597655019,0.2236996293067932,-0.00260887307981102,-0.4945381591251627,1.2214274765195305,0.8655670639549128,0.0008746697567403316,-0.004344226326793432,0
FedPhoenix,1,61,65,7,12,8,6208157,66,1.38401198387146,3.0564372539520264,6.39711856842041,1.8385400772094727,0.2874012819279605,0.6335293317600669,0.28702032566070557,0.012773835485309415,-0.4589062152674422,1.0403566342924655,0.8540355584144056,0.0027582868933677673,-0.0028412530664354563,0
FedPhoenix,1,63,18,2,15,1,6401184,66,1.4941487312316895,2.9185805320739746,7.119314193725586,1.7854140996932983,0.25078456310673486,0.6368926814533936,0.25106874108314514,,,,,,,
FedPhoenix,1,63,42,8,5,6,6406169,66,1.2115132808685303,2.9279067516326904,4.951349258422852,1.5876270532608032,0.32064533734107614,0.6163360192131079,0.32110223174095154,-0.3292802688475743,-0.5406451336191549,0.9741765175430036,0.8749159011077945,0.0015849049668759108,-0.004493749234825373,0
FedPhoenix,1,65,16,12,8,0,6600193,66,1.8178316354751587,2.827209949493408,5.266566753387451,2.2258148193359375,0.4226310846442557,0.6503924528717988,0.4229247272014618,-0.32959149150755984,-0.5006103831735753,1.0448719175845484,0.8650257644520571,-0.0034736923407763243,-0.0018927661003544927,1
FedPhoenix,1,66,65,8,5,1,6701193,66,1.4686408042907715,2.8373894691467285,4.456405162811279,1.7859126329421997,0.4007518543971827,0.6260532793730269,0.40029177069664,-0.1494224111017429,-0.4510529308975649,1.3947367327948872,0.8547352951354071,-0.00013966497499495745,-0.0015845015877857804,1
FedPhoenix,1,66,16,13,1,2,6702190,66,1.630125880241394,2.8291821479797363,3.937986135482788,2.257972478866577,0.5733825364494792,0.6548724769877774,0.5734664797782898,-0.32768629316885,-0.5612942737380718,1.3559284030068988,0.8850987639405097,0.05291932448744774,-0.0790020227432251,0
FedPhoenix,1,67,96,9,16,2,6802193,66,0.7552340030670166,2.7475662231445312,7.099318027496338,0.9122838973999023,0.12850303280771633,0.5999356225628152,0.1284087896347046,-0.22974950535428826,-0.4558147383580816,0.734071428220407,0.8546198171770341,-0.0013595850905403495,-0.0018288431456312537,1
FedPhoenix,1,71,88,10,12,1,7201208,66,1.063162088394165,2.739884853363037,5.864467620849609,1.3088274002075195,0.22317923549515328,0.6199732037839278,0.22309234738349915,-0.04516822655813264,-0.4365059490612035,0.9973124509383621,0.8449419481690453,-0.0030921620782464743,-0.001735414145514369,1
FedPhoenix,1,71,80,8,15,8,7208187,66,2.4091458320617676,2.668356418609619,6.4549431800842285,2.998638868331909,0.4645492275723357,0.6558854508837101,0.46556299924850464,-0.11367740687701665,-0.4480829854463273,0.8308845829180934,0.8509851206417921,0.00046789058251306415,-0.004849265795201063,0
FedPhoenix,1,74,62,10,18,3,7503211,66,1.5657272338867188,2.5447003841400146,6.914625644683838,2.2146809101104736,0.3202893437640928,0.6593973588809163,0.3207518458366394,-0.25488699965640643,-0.5297220582876803,0.5923379776025877,0.8811602265655928,0.0002035787038039416,-0.001396907726302743,0
FedPhoenix,1,74,96,10,7,4,7504208,66,0.7710416913032532,2.5606935024261475,4.733118534088135,0.8974000811576843,0.18960017052063635,0.5879672227417322,0.18945066630840302,-0.080517697777174,-0.47019912921978224,1.4753769610354046,0.8616847985935209,0.0021370709873735905,-0.0053411549888551235,0
FedPhoenix,1,75,80,9,4,9,7609196,66,1.955625057220459,2.553178310394287,3.910923957824707,2.835886001586914,0.7251191872223298,0.6497216173590769,0.7236106395721436,-0.14388382722880633,-0.5757544928283447,1.554239733726137,0.890274560513242,-0.0030040910933166742,-0.0009952452965080738,1
FedPhoenix,1,77,16,14,11,1,7801226,66,1.2494584321975708,2.4581055641174316,5.20860481262207,1.9139705896377563,0.3674631995499529,0.6646690570473303,0.3666585683822632,-0.3303465073440714,-0.5407537495057743,0.6393944061826291,0.8825520461497042,-0.0009713892359286547,-0.0043858252465724945,1
FedPhoenix,1,78,96,11,4,2,7902226,65,0.9057009816169739,2.3821194171905518,3.981387138366699,0.9907240867614746,0.24883892280007078,0.590862332522039,0.2488488107919693,-0.2891718373794824,-0.4456246127545903,1.313567659661521,0.8508914593632276,-0.0005403078976087272,-0.0028175748884677887,1
FedPhoenix,1,78,42,9,15,4,7904220,65,1.2892128229141235,2.383476734161377,6.014896392822266,1.565107822418213,0.2602052837162145,0.6258613528487467,0.2602727711200714,-0.1822027095144572,-0.4345950269084367,0.8106078529752577,0.8484301441749262,0.0011234759585931897,-0.0020475650671869516,0
FedPhoenix,1,79,96,12,1,5,8005220,65,0.896721363067627,2.412337064743042,3.4868412017822266,1.0519931316375732,0.30170376875768445,0.5836551764570328,0.3018273711204529,-0.38935920966054977,-0.5529445789447959,1.2129250738040405,0.8813818208822877,0.013272520154714584,-0.019575996324419975,0
FedPhoenix,1,80,88,11,9,8,8108214,65,1.0868988037109375,2.3355047702789307,4.734517574310303,1.3235700130462646,0.27955752455703897,0.6155965246871474,0.27906444668769836,-0.10293801686171701,-0.47895880275732056,1.2509227273518286,0.8604947860893659,-0.0004505984834395349,-0.001879922696389258,1
FedPhoenix,1,80,98,7,33,9,8109211,65,0.7388103008270264,2.3444247245788574,10.15975284576416,0.8987106680870056,0.08845792626359122,0.6044618170328151,0.08854585886001587,-0.055319433757698246,-0.4060345041079024,0.6081607927095346,0.8470259313221767,-0.0006131711415946484,-0.0015929006040096283,1
FedPhoenix,1,81,65,9,15,2,8202235,65,1.6121474504470825,2.2800819873809814,5.635495185852051,1.9556621313095093,0.34702578332758854,0.634792776913934,0.3470373749732971,-0.14277013535827354,-0.48627977488879337,0.8669473692025745,0.8615793875166093,0.0006973892450332642,-0.006494020577520132,0
FedPhoenix,1,81,80,10,6,7,8207220,65,2.227145195007324,2.2788894176483154,4.05856466293335,2.708066463470459,0.6672473370209955,0.6474337102372452,0.6671523451805115,-0.3063413207295677,-0.4153939488989629,0.9219904886266445,0.8395594848189988,0.0038575243670493364,-0.009752815589308739,0
FedPhoenix,1,83,96,13,4,4,8404235,65,0.8178700804710388,2.343489646911621,3.802915334701538,0.9830405712127686,0.25849657031338075,0.5733380829099107,0.25803056359291077,-0.4105543663357569,-0.5308201006926812,0.8549455857808134,0.8752935170446503,0.003614559303969145,-0.00342563190497458,0
FedPhoenix,1,86,96,14,3,9,8709229,65,0.7984530329704285,2.2430548667907715,3.545788288116455,0.8865456581115723,0.25002780371364497,0.5484953167707879,0.2503160834312439,-0.3702030183110174,-0.42743441821968003,0.9701496295492087,0.8431637073672583,-0.002068295842036605,-0.0016939572524279356,1
FedPhoenix,1,88,16,15,11,7,8907241,65,1.3150711059570312,2.1831300258636475,4.597846984863281,1.6244550943374634,0.35330777637555805,0.633432007769255,0.3540284335613251,-0.06872597837069651,-0.41311880661990835,0.9655569486215815,0.8390540016243291,0.001427903538569808,-0.010934296995401382,0
FedPhoenix,1,89,80,11,8,0,9000265,65,1.6887787580490112,2.147021770477295,3.999746084213257,2.5573747158050537,0.6393842663908615,0.6530705770750216,0.6393846273422241,-0.21173207076473843,-0.6070672170754017,0.9584102554970445,0.8936361996071114,0.005697406828403473,-0.006960221100598574,0
FedPhoenix,1,90,62,11,16,6,9106250,65,1.3859105110168457,2.128678560256958,5.352451801300049,1.8997811079025269,0.3549366119356249,0.6436362697902661,0.35510972142219543,0.09232709087608884,-0.4879386247983273,1.1071763544251494,0.8603358798863923,0.0009739801753312349,-0.004364652093499899,0
FedPhoenix,1,92,80,12,3,7,9307253,65,2.015659809112549,2.053316593170166,3.1309738159179688,2.374088764190674,0.7582589008314199,0.6408768079555772,0.7575064897537231,-0.28493657798607025,-0.3871120580130397,1.1847850143091465,0.832628137303887,0.0035309740342199802,-0.01154704112559557,0
FedPhoenix,1,92,88,12,12,9,9309247,65,0.993097186088562,2.039415121078491,4.537214279174805,1.2854235172271729,0.28330676889712003,0.617993267068973,0.28292879462242126,-0.10629336277091192,-0.5159877091967265,1.013914752472756,0.8705249363567605,0.0009842745494097471,-0.00484008202329278,0
FedPhoenix,1,95,88,13,3,6,9606265,65,1.1977484226226807,1.94219172000885,3.092282772064209,1.3297288417816162,0.43001527990712984,0.6069477632260987,0.4296135902404785,-0.22070575836593054,-0.41028621017657174,1.5185494929262453,0.8458336778771735,-0.00021256899344734848,-0.0072325291112065315,1
FedPhoenix,1,96,18,3,33,0,9700286,65,1.2884621620178223,1.9789129495620728,8.286789894104004,1.7933051586151123,0.21640528860165992,0.6444685324006116,0.2163204699754715,0.185065083701572,-0.5520487831233906,0.8616173954194438,0.8789339885207652,0.00016551872249692678,-0.0026056449860334396,0
FedPhoenix,1,97,88,14,2,9,9809262,65,1.049638032913208,1.8991461992263794,2.848405599594116,1.3052889108657837,0.4582524732612949,0.5808030513176502,0.4582153260707855,-0.39063439833059277,-0.5752105894828029,1.0665561806508204,0.8847022724009782,-0.004568637348711491,-0.007666875142604113,1
FedPhoenix,1,98,65,10,17,5,9905277,65,1.437305212020874,1.9481295347213745,4.916250705718994,1.9222652912139893,0.3910022914367362,0.6303640370851495,0.39014706015586853,0.09050990699659708,-0.5404018522027993,1.1242750294043748,0.8768342644187948,0.0024325824342668056,-0.010359109379351139,0
FedPhoenix,1,98,96,15,12,6,9906274,65,0.7142357230186462,1.929644227027893,4.340847015380859,0.8733869791030884,0.20120197187512665,0.5773738818673542,0.20106124877929688,-0.27231647632834827,-0.4964028477905508,0.8032474241624027,0.8642758565846064,0.001196997007355094,-0.005373440217226744,0
FedPhoenix,1,99,18,4,3,3,10003286,65,1.3288092613220215,1.8771510124206543,2.950939416885376,1.5823723077774048,0.536226633024887,0.6045885396775429,0.5360571146011353,-0.06542770199356206,-0.43226673249651726,2.4781240915520537,0.8762387285582324,-0.0013802298344671726,-0.0082100173458457,1
FedPhoenix,1,100,65,11,2,4,10104286,65,1.6731321811676025,1.8704469203948975,2.5569417476654053,1.9327220916748047,0.755872554953082,0.6213666592057557,0.7540422081947327,-0.16322463975825052,-0.4263752839823366,1.9326897465362467,0.8621413866460107,-0.005583727732300758,-0.010406862944364548,1
