round,layer,baseline_reset_slots,targeted_slots,random_slots,targeted_clients,baseline_random_overlap_slots,replaced_reset_slots,cold_start_count,stale_history_count,no_target_slots_count,no_valid_history_count,targeted_count,before_start_round_count,non_target_layer_count
1,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
1,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
1,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
1,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
1,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
1,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
1,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
1,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
1,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
1,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
1,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
1,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
1,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
2,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
2,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
2,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
2,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
2,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
2,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
2,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
2,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
2,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
2,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
2,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
2,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
2,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
3,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
3,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
3,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
3,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
3,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
3,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
3,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
3,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
3,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
3,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
3,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
3,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
3,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
4,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
4,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
4,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
4,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
4,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
4,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
4,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
4,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
4,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
4,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
4,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
4,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
4,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
5,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
5,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
5,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
5,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
5,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
5,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
5,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
5,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
5,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
5,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
5,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
5,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
5,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
6,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
6,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
6,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
6,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
6,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
6,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
6,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
6,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
6,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
6,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
6,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
6,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
6,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
7,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
7,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
7,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
7,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
7,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
7,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
7,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
7,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
7,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
7,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
7,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
7,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
7,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
8,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
8,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
8,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
8,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
8,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
8,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
8,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
8,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
8,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
8,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
8,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
8,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
8,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
9,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
9,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
9,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
9,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
9,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
9,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
9,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
9,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
9,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
9,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
9,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
9,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
9,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
10,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
10,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
10,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
10,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
10,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
10,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
10,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
10,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
10,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
10,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
10,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
10,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
10,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
11,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
11,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
11,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
11,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
11,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
11,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
11,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
11,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
11,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
11,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
11,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
11,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
11,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
12,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
12,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
12,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
12,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
12,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
12,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
12,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
12,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
12,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
12,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
12,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
12,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
12,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
13,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
13,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
13,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
13,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
13,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
13,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
13,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
13,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
13,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
13,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
13,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
13,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
13,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
14,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
14,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
14,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
14,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
14,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
14,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
14,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
14,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
14,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
14,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
14,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
14,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
14,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
15,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
15,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
15,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
15,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
15,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
15,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
15,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
15,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
15,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
15,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
15,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
15,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
15,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
16,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
16,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
16,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
16,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
16,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
16,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
16,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
16,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
16,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
16,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
16,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
16,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
16,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
17,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
17,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
17,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
17,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
17,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
17,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
17,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
17,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
17,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
17,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
17,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
17,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
17,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
18,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
18,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
18,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
18,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
18,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
18,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
18,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
18,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
18,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
18,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
18,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
18,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
18,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
19,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
19,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
19,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
19,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
19,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
19,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
19,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
19,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
19,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
19,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
19,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
19,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
19,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
20,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
20,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
20,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
20,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
20,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
20,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
20,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
20,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
20,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
20,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
20,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
20,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
20,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
21,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
21,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
21,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
21,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
21,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
21,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
21,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
21,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
21,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
21,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
21,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
21,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
21,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
22,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
22,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
22,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
22,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
22,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
22,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
22,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
22,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
22,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
22,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
22,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
22,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
22,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
23,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
23,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
23,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
23,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
23,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
23,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
23,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
23,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
23,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
23,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
23,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
23,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
23,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
24,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
24,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
24,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
24,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
24,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
24,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
24,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
24,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
24,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
24,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
24,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
24,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
24,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
25,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
25,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
25,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
25,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
25,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
25,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
25,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
25,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
25,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
25,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
25,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
25,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
25,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
26,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
26,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
26,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
26,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
26,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
26,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
26,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
26,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
26,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
26,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
26,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
26,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
26,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
27,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
27,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
27,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
27,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
27,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
27,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
27,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
27,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
27,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
27,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
27,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
27,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
27,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
28,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
28,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
28,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
28,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
28,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
28,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
28,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
28,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
28,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
28,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
28,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
28,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
28,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
29,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
29,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
29,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
29,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
29,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
29,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
29,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
29,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
29,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
29,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
29,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
29,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
29,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
30,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
30,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
30,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
30,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
30,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
30,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
30,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
30,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
30,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
30,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
30,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
30,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
30,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
31,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
31,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
31,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
31,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
31,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
31,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
31,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
31,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
31,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
31,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
31,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
31,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
31,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
32,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
32,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
32,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
32,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
32,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
32,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
32,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
32,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
32,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
32,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
32,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
32,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
32,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
33,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
33,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
33,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
33,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
33,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
33,features.24,80,0,80,0,0,0,0,0,0,0,0,10,0
33,features.27,80,0,80,0,0,0,0,0,0,0,0,10,0
33,features.3,10,0,10,0,0,0,0,0,0,0,0,10,0
33,features.30,80,0,80,0,0,0,0,0,0,0,0,10,0
33,features.34,80,0,80,0,0,0,0,0,0,0,0,10,0
33,features.37,80,0,80,0,0,0,0,0,0,0,0,10,0
33,features.40,80,0,80,0,0,0,0,0,0,0,0,10,0
33,features.7,20,0,20,0,0,0,0,0,0,0,0,10,0
34,features.0,10,0,10,0,0,0,0,0,0,0,0,10,0
34,features.10,20,0,20,0,0,0,0,0,0,0,0,10,0
34,features.14,40,0,40,0,0,0,0,0,0,0,0,10,0
34,features.17,40,0,40,0,0,0,0,0,0,0,0,10,0
34,features.20,40,0,40,0,0,0,0,0,0,0,0,10,0
