donor_client_id,dominant_class,event_count,unique_target_client_id_count,response_change_ratio_all_mean,response_change_ratio_all_std,cancellation_coefficient_all_mean,cancellation_coefficient_all_std,survival_ratio_all_mean,survival_ratio_all_std,survival_cosine_all_mean,survival_cosine_all_std,response_cosine_all_mean,response_cosine_all_std,cos_q_a_all_mean,cos_q_a_all_std,response_change_ratio_conv_mean,response_change_ratio_conv_std,cancellation_coefficient_conv_mean,cancellation_coefficient_conv_std,survival_ratio_conv_mean,survival_ratio_conv_std,survival_cosine_conv_mean,survival_cosine_conv_std,response_cosine_conv_mean,response_cosine_conv_std,cos_q_a_conv_mean,cos_q_a_conv_std,response_change_ratio_classifier_mean,response_change_ratio_classifier_std,cancellation_coefficient_classifier_mean,cancellation_coefficient_classifier_std,survival_ratio_classifier_mean,survival_ratio_classifier_std,survival_cosine_classifier_mean,survival_cosine_classifier_std,response_cosine_classifier_mean,response_cosine_classifier_std,cos_q_a_classifier_mean,cos_q_a_classifier_std
27,3,24,20,3.7395935958182016,10.549668022054506,0.0773673883937459,0.042787517316685626,4.024969471394517,10.481667440204838,0.5330688231480147,0.20317329343814486,-0.04623116485898363,0.015026570694346795,-0.44219893135730226,0.21618029687319584,3.732300790295158,10.450766385999069,0.06988014172688174,0.04250693450464342,4.020072642572239,10.382111940411104,0.5330988615504301,0.2032390310123776,-0.04103799625542543,0.015410541920613016,-0.45053945395941347,0.2200769804790403,3.8931747125114633,12.65314837782077,0.3129002913562616,0.14758608685776814,4.066060605433827,12.611770911781395,0.4991296720688417,0.22153984798832502,-0.2434944648435543,0.09351109208889131,-0.30599214175639955,0.2271321971430898
28,1,22,20,2.2037066949743926,0.9697091788386674,0.4024188634775274,0.1912846626484373,2.2741187477949136,0.9024881038691506,0.31412545363636923,0.1455325135787475,-0.18850850047480117,0.04148618406786604,-0.411904250921155,0.21081379034460837,2.249409029210974,1.0488600537646768,0.2893449898356678,0.18200826680740897,2.375646233237866,0.9642734031819984,0.3569849983689854,0.1600171138578332,-0.128462471309836,0.0308820344272536,-0.4502750399679602,0.22904591700641247,1.905284350316395,0.740146805933446,1.1116766664347382,0.47210586225121864,1.5798513705615798,0.6740887362012707,-0.013498598486850361,0.2132368233709298,-0.5825036570828257,0.08408983109259194,-0.05294610551586351,0.18444021464405247
29,9,24,22,2.030106540645132,0.6731338857498638,0.19700074768617104,0.058293829302548034,2.188430785907333,0.6233135379097188,0.3931673664028729,0.11141088587779181,-0.1017157508083324,0.032961920406172546,-0.3668058243921453,0.24208863210579637,2.0523106182319997,0.6857029029571364,0.1505711669191119,0.050283711654595296,2.233343639813659,0.6243828348283069,0.4085316630529028,0.11860162808275017,-0.07462118124024765,0.018565778818381038,-0.38673833148929787,0.25095172079753886,1.6654462397774343,0.5635289211092073,0.8322384091918892,0.28535944922838524,1.4591697175023821,0.5447530615454751,0.1458625920150855,0.21916837608760778,-0.5140836308386684,0.1426881237817861,-0.07337210078955435,0.3337263200749647
30,1,14,14,2.7971680609228105,1.5684983809534392,0.37685448492343887,0.34277715722687835,2.8878242078447873,1.473227611045838,0.29783050425188085,0.19308174185424085,-0.1343519048812095,0.05834973706736691,-0.2912858196779166,0.2196202500276382,2.8488078823154126,1.6176518601539631,0.2853995932161744,0.275221548739862,2.9725920512382733,1.5175592569118994,0.32211892654139956,0.19654760138046326,-0.09665651160898123,0.052442109120098376,-0.3196267019170742,0.2296175477310842,2.2861682443373206,1.7608408305247067,1.3316046560987067,1.4648461913337993,2.029821640417301,1.5814259900495191,0.04900495511281657,0.3721396352650037,-0.5352812607355555,0.13515208720813,0.0635182716005347,0.27167848179142556
31,0,22,19,1.8897726167203606,1.5291116607643036,0.09065828691824476,0.03709786848472309,2.1507559091718353,1.4460724744626248,0.5150374554006022,0.179101201347484,-0.05797904099144468,0.019753799499765405,-0.39235005566455344,0.2627016732139622,1.8925406421108846,1.536104150492614,0.08366684572942053,0.03630377893722224,2.157795826373772,1.4513440987074397,0.5175976941751507,0.18043402720237126,-0.052783341968698154,0.01804092439923327,-0.403979089102857,0.26598440382199806,1.7544725313687797,1.1548099551842863,0.38382829238257055,0.15229987630223377,1.835342115673708,1.1282120660743846,0.39745225385661986,0.15677292579777263,-0.26045639472305365,0.11529477843258655,-0.1438203525056186,0.32805832397991047
32,1,25,22,2.0691860970764564,1.2961095405606784,0.15771131133915542,0.09727151889071238,2.2710662140030493,1.2166683830675995,0.441808486402817,0.16203268732779144,-0.08064709203576462,0.027190079128445288,-0.37070759551704596,0.2787970455679685,2.085013235145812,1.3143819087150785,0.13327715169044743,0.0909911974221615,2.298071709316672,1.23241299366852,0.4488154390653968,0.1630351450192977,-0.06636347708984722,0.023538244309760623,-0.3840890030426941,0.2835835961386976,1.6489853592506798,0.8311349921918313,0.6686947067045095,0.3334664589365045,1.57893050827452,0.7582159099144838,0.2791869447550893,0.23314269265633966,-0.4198081825578221,0.12059740249850964,-0.09462334787092658,0.3366028822783341
33,5,15,13,1.6086620356172294,0.6226442762659651,0.14483394674200456,0.08562470269707789,1.850106597370346,0.5039891559182142,0.5050359666477845,0.17363572011989867,-0.08483973964317035,0.0247934227947436,-0.43503773401059664,0.1794354729020639,1.5962741758541412,0.6155053734620838,0.11507695470218368,0.07164129900618646,1.854455774824352,0.4991294435156062,0.5183684508473939,0.16901437750201478,-0.06727019393355112,0.024944179162471727,-0.4538535935332819,0.1902158290265464,2.0259238872267313,0.9796503775842949,1.1068656113916313,0.7616123438494298,1.8064675846818454,0.748602347746896,0.07342663979330454,0.38091376974357294,-0.5008420387224607,0.13534635702065093,-0.0761780710583911,0.21131917682412912
34,2,24,21,1.5897369266422217,0.9721004313416548,0.14625149907166193,0.08556004747540814,1.8524751605473224,0.8599502859752499,0.538230809190995,0.19304857872395753,-0.09427574242016327,0.019024185638696303,-0.4233568539603636,0.21006107063735543,1.5844724357751554,0.988168045773556,0.11988872803890234,0.08445873085662839,1.8666793049468902,0.8680252845736166,0.5510444836395106,0.19795017330875345,-0.07393828175128281,0.02130748524932165,-0.4489862715927593,0.21946842527476162,1.732445564223968,0.6805745316805275,0.7824630814046096,0.31947795871332235,1.575034592497934,0.6457270584998818,0.1889006066549265,0.20240872673180602,-0.472638021218123,0.11530445397933228,-0.09879309456010232,0.2582958423437853
35,2,30,24,1.0848358802845748,0.6666748058277526,0.07523876413527743,0.06739263630945952,1.4783923815120368,0.528877254479756,0.6867448471676009,0.18762424274217407,-0.0641034622377471,0.0222298766047264,-0.4586696252623787,0.20689008882223003,1.0814371464144032,0.6710001681342728,0.06589316011091952,0.061556596802070436,1.4830486971072248,0.5319318029006832,0.691353888525217,0.18743061416666568,-0.055563174042301954,0.021372173102561384,-0.48044664506627954,0.2134337300044986,1.241462343947264,0.5535831951115765,0.3979236386684995,0.2979386331564415,1.3706553001380903,0.4105396756186833,0.4953743614121413,0.2396911889920389,-0.30399152512900113,0.12149271335908324,-0.07416600875424269,0.31086457573627696
36,9,31,26,2.402565198526937,1.3210306861904808,0.17969442604403663,0.09612783009646392,2.569489842906718,1.2447743259646933,0.3834764456080215,0.16320002411810194,-0.07949905937925358,0.030583550280542517,-0.42307348880644824,0.20885781200643072,2.420336482413395,1.332914064785429,0.1478787703715346,0.08435527796362817,2.6000475594266783,1.253827952411745,0.3921965918789191,0.16273452800881763,-0.06358988629502677,0.025908222145246507,-0.43381047848341714,0.2117592929418815,1.9812326025529814,0.9550391730731492,0.8315720718348404,0.4560766424414107,1.8282667324975497,0.9104934736425346,0.15830528596652732,0.26828603171845566,-0.4442426215962494,0.1618877567665526,-0.1973738441561715,0.3303586609515797
37,3,16,16,1.918524213901117,1.3283029852507287,0.1771793543672947,0.04320381840251957,2.109761813378654,1.2772453945728979,0.4513087555565924,0.1278377498021498,-0.10645418660586954,0.02760274159595511,-0.4174624070707237,0.24820368411056218,1.9057320654662986,1.3482620900388165,0.14001037242652217,0.04961180589673625,2.1200953232140174,1.290452025332328,0.4698738003489893,0.13365544460108378,-0.08294697130156406,0.02564783051120316,-0.44103869374288707,0.2585800902626527,2.1704403809424218,0.8028729920994044,1.050957189478111,0.3509255735098848,1.9033043620015169,0.7937400409753261,0.009737599472860022,0.1817298748667505,-0.5050721350684231,0.1195995437978945,-0.014018531072409239,0.25124683947970217
38,7,36,31,2.1084331955495488,1.321782687833309,0.148920003535668,0.05975494922473633,2.307110239262695,1.251798422107149,0.4395864562111781,0.16084707027002199,-0.08342146897357886,0.033870856027599205,-0.36230879508417874,0.27758089471255076,2.1245007931840965,1.325439182994954,0.1224248514715027,0.054789394700410526,2.3354964904342257,1.2512345689827786,0.44726418193843426,0.16167920101863595,-0.06766785974776601,0.030178248570115973,-0.37795824127248545,0.286327110202145,1.8086708385782684,1.1881549384189496,0.6005860223307912,0.3198475418730871,1.7641586706313785,1.1697737245330808,0.28180455506104996,0.2276748765068036,-0.37288466129971076,0.16774590863225466,-0.09040639456852045,0.2744135153093779
39,9,26,25,1.7710000236395236,1.5509998690479019,0.10159933024270974,0.05204869027345983,2.037579352908136,1.4759315394063603,0.5323169603528322,0.16853604806722502,-0.06730944605609694,0.02508758803496692,-0.4375868231600167,0.18255299905176103,1.7757165221136284,1.5619505655640595,0.09398225762356899,0.04851848716852709,2.04680903733967,1.4854285851118005,0.5349944197329719,0.16942023489419922,-0.06178081159894077,0.023128672163856303,-0.44306006197306136,0.18263965017641123,1.5502656168431623,0.9412899134070738,0.4228895110737663,0.18367415432902165,1.6056535380835857,0.9298519897061543,0.40296019439380426,0.15486290974994377,-0.31251863183951384,0.12268003794611318,-0.3060228107489903,0.29447123534025593
40,0,25,23,1.7331877068964456,0.639254177814067,0.1655568794365421,0.06256379892648126,1.9374915630861795,0.569404274759489,0.46521336514532224,0.13048053524682537,-0.09940703079849353,0.028113853239079573,-0.37471695735719585,0.22114427157898514,1.7281364220415225,0.642067014993948,0.1394835440393639,0.06217957046158883,1.9474410234194122,0.5689188530945203,0.4766253801727791,0.1317245130290256,-0.08334713259770571,0.027361418741809262,-0.3867692087387987,0.22320175656749972,1.9272284192444744,0.838437452240799,0.8900643474242139,0.3730380212970663,1.742451248583645,0.7724437665914002,0.13592058084679054,0.24205817492085124,-0.4791002129476996,0.1031130256406552,-0.1350728495139267,0.32473557271408476
