round,stage,target_client_id,donor_client_id,target_local_seed,target_num_samples,donor_num_samples,target_dominant_class,donor_dominant_class,target_donor_label_cosine,norm_a_all,norm_b_all,norm_s_all,norm_q_all,norm_e_all,dot_a_b_all,dot_s_a_all,dot_s_b_all,dot_q_b_all,dot_q_a_all,response_change_ratio_all,cancellation_coefficient_all,survival_ratio_all,survival_cosine_all,response_cosine_all,cos_q_a_all,e_identity_abs_error_all,e_identity_relative_error_all,norm_a_conv,norm_b_conv,norm_s_conv,norm_q_conv,norm_e_conv,dot_a_b_conv,dot_s_a_conv,dot_s_b_conv,dot_q_b_conv,dot_q_a_conv,response_change_ratio_conv,cancellation_coefficient_conv,survival_ratio_conv,survival_cosine_conv,response_cosine_conv,cos_q_a_conv,e_identity_abs_error_conv,e_identity_relative_error_conv,norm_a_classifier,norm_b_classifier,norm_s_classifier,norm_q_classifier,norm_e_classifier,dot_a_b_classifier,dot_s_a_classifier,dot_s_b_classifier,dot_q_b_classifier,dot_q_a_classifier,response_change_ratio_classifier,cancellation_coefficient_classifier,survival_ratio_classifier,survival_cosine_classifier,response_cosine_classifier,cos_q_a_classifier,e_identity_abs_error_classifier,e_identity_relative_error_classifier
95,rounds_1_150,88,57,19588057,338,783,0,4,0.2430160642739814,1.3089342162353663,0.9743070253405032,1.6538267366925816,1.8670040289239997,2.007764377414954,0.007872203245630205,0.4813738067062391,-0.194058010849207,-0.20193021409483722,-1.2319349757254536,1.9162378802221145,0.21272064323291623,2.060710151107938,0.3820427420827738,-0.11100951788316564,-0.5041093002046021,2.4017587918478966e-10,2.7077458679585982e-11,1.2842724651700117,0.9364237037726896,1.570333647384338,1.811410773967037,1.975662415047259,0.013192605850917527,0.41704726842869816,-0.114235577405692,-0.12742818325660954,-1.2323084963651607,1.9343922699406002,0.14531842908400108,2.1097953918591084,0.4051016388669193,-0.0751235575855891,-0.5297187248223891,2.8763569304146586e-10,3.458740861614405e-11,0.2515967076779041,0.2682543530285029,0.5174793189525398,0.4504635951213028,0.3554746597242778,-0.005333349417602232,0.06408414916416809,-0.07959115680800077,-0.07425780739039854,0.0007832458498073652,1.679240579083686,1.0319260251208193,1.3251403219037694,-0.024092561816361144,-0.6145194667007821,0.006910881560075554,3.853847796442267e-11,7.010109795908594e-11
96,rounds_1_150,9,24,19609297,387,542,4,4,0.8383327838671409,1.009779748367159,0.8981048548946684,1.6836495825622382,1.7487055427340472,1.8949731677475543,0.02524917211229083,0.3981799909428313,-0.11157087743682886,-0.1368200495491197,-0.6214751492696114,1.9471062128253822,0.16962726323438987,2.1099687385275305,0.39354741215033195,-0.087117622098411,-0.3519495581269909,7.287503933639528e-12,9.428625136698932e-13,0.9979296333596872,0.8763911100113367,1.66386076892186,1.728832455450352,1.879444283507711,0.017126666757444564,0.38771727623807517,-0.09517944421885971,-0.11230611097630427,-0.6081462768993245,1.9726722871800793,0.1462202295754038,2.1445268693830077,0.3981203418869886,-0.07412291971943528,-0.3524968384990365,3.702549378203912e-11,4.927635384052048e-12,0.1529318597350666,0.1953897437175999,0.2552203425053839,0.2605998018861427,0.23929347129244,0.008101963075421624,0.010306660103747367,-0.01631205855492972,-0.024414021630351345,-0.013081493618278716,1.333743506326473,0.6394930051960716,1.2246982197709153,0.29436394124208215,-0.47947225396989995,-0.3282352979597692,2.9237681720140074e-11,1.3779736396091035e-10
96,rounds_1_150,13,14,19613285,282,778,3,9,0.2645982622808164,1.0653184411035,0.6010162318795569,1.492932689514799,1.4921317264135951,1.5676140829640426,0.006738264226476165,0.5686471537035329,-0.058393579180972204,-0.06513184340744838,-0.5662562272516583,2.4826812443105815,0.18031047913158926,2.6082724555735313,0.31426529813510984,-0.0726273175603177,-0.35622662932146204,3.062439191126032e-11,5.917350737974682e-12,1.045043310790953,0.5860756224434506,1.4623482607182348,1.4745038149853515,1.554167651235722,0.0048405022857724855,0.5282082283241032,-0.046264021437456865,-0.05110452372322935,-0.563907293104813,2.515893441938244,0.1487825610893148,2.651821013739027,0.32099354915001665,-0.05913706781424445,-0.36595486173065755,3.481437360619566e-11,6.914072059960238e-12,0.2057849876961464,0.1325724122379148,0.299145643804397,0.22673815697131977,0.2025965571891635,0.0018869789800393423,0.04021269277074973,-0.012083156684797714,-0.013970135664837057,-0.0021347683903533907,1.710296683479025,0.7948667059603794,1.5281954500879353,0.13423236800490201,-0.46475369661799837,-0.045752250586378274,1.24564247805381e-12,9.02827417859058e-12
96,rounds_1_150,10,56,19610294,512,284,3,3,0.7952701369913041,0.910595093207937,1.4442974842097764,1.7860042433686338,1.9069049652849301,2.271106626433691,0.05611525932456152,0.19135401723840834,-0.22606297115544288,-0.2821782304800044,-0.6378294065359631,1.3202993054635568,0.13527271174112848,1.5724645727512914,0.5499184549168479,-0.10245609550906662,-0.36732474245717245,6.802025609431439e-11,5.943455673240995e-12,0.8891016970937612,1.4157584958579772,1.7558902754653145,1.8771177883156236,2.2450600391877704,0.03350480387517041,0.17504064801886302,-0.21031956126400211,-0.24382436513917252,-0.6154611797561433,1.3258742884520383,0.12164625663931208,1.5857648361327477,0.5538991175405023,-0.09174795657387277,-0.36877179777286706,3.1158187141500093e-11,2.818244091445966e-12,0.1957613341591085,0.2842639391991202,0.3246586146959612,0.33350669841017067,0.340148434940863,0.02256364261524823,0.0162494990818011,-0.015602231012518186,-0.03816587362776641,-0.022073000869953043,1.1732290045293332,0.47231492348255416,1.1965936864844366,0.4409893537611516,-0.4025769237370958,-0.33808811433368047,3.4797706383038474e-11,9.060359374057607e-11
96,rounds_1_150,67,9,19667123,311,387,0,4,0.3847283684526799,2.120510957577637,1.009779748367159,2.109836630323586,2.6393503270374636,2.790846293386513,0.026455557487525816,0.9909035895146215,-0.07204557040237239,-0.0985011278898982,-3.505663131692206,2.6137881367747418,0.09660239428536174,2.7638168599631623,0.326865943543987,-0.03695876988888752,-0.6263724119567173,4.382627594168298e-11,2.74400417961076e-12,2.093693959354437,0.9979296333596872,2.0727421561365005,2.6141129816665525,2.7657489618317106,0.02570133278000153,0.9231138801725269,-0.06434012433158061,-0.09004145711158214,-3.4604405152647315,2.619536382405771,0.09041545584022301,2.7714869559694115,0.3281936947964535,-0.034515823657767196,-0.6322572736822722,4.135625175649693e-11,2.641069967882577e-12,0.3335232202833996,0.1529318597350666,0.3917906354549096,0.3605812596312807,0.3695700432366607,0.0007416408123499946,0.06735939785054496,-0.007670850017609204,-0.008412490829959198,-0.04387834061766413,2.3577903273780763,0.35969024874488625,2.416566723748014,0.2649667170215829,-0.152553958920033,-0.3648555594987827,1.441458064022072e-12,4.698149621405403e-12
96,rounds_1_150,14,67,19614282,778,311,9,0,0.2323571290344054,0.6010162318795569,2.120510957577637,1.4715465679698858,1.5145269815527975,2.4701970495361114,0.004437883423364042,0.11643891741761156,-0.3398047343073242,-0.34424261773068826,-0.24478159356508974,0.7142273781423489,0.07655676854680307,1.164906524396336,0.7927187393269454,-0.10718823009266516,-0.2689153182527275,5.996891871973276e-11,4.4157401234425635e-12,0.5860756224434506,2.093693959354437,1.4099010543765045,1.4640902427211857,2.434363029136968,0.006558995357765607,0.09387268976153812,-0.2939366429913956,-0.3004956383491612,-0.2496119454609399,0.6992856984564347,0.06855068084975523,1.1627119705152953,0.8011006532748103,-0.09802957646791616,-0.29090009384919885,5.859757123971576e-11,4.488780611558738e-12,0.1325724122379148,0.3335232202833996,0.4202566117531587,0.38631331011932146,0.4165361691785403,-0.002104629966152294,0.022476545316738886,-0.04559129580776614,-0.04348666584161385,0.004901100830159263,1.1582801035294195,0.39093446559093803,1.2488970597747389,0.4876827354521261,-0.33751289036193705,0.09569754729118357,1.2639489455068542e-10,2.4262318661061243e-10
97,rounds_1_150,88,73,19788063,338,564,0,7,0.161105522841985,1.0399914118881577,1.036604743777763,1.7728344529543578,1.8141537164568298,2.0119608840457204,0.014658211020176948,0.4666852137244866,-0.144200040410109,-0.15885825143028595,-0.614896923076637,1.7500920455422544,0.14783708612717417,1.9409142164576698,0.4390523324766481,-0.0844738918182831,-0.32591059869758293,3.391953384834778e-11,3.8847733180214816e-12,1.0108575045201966,1.015500129227397,1.7289051204880828,1.7802509836159996,1.9890300026661183,0.009402300032216981,0.42082612271448855,-0.1127445628377147,-0.12214686286993168,-0.6010067717303109,1.75307804733657,0.1184465324955585,1.958670358987933,0.4500775045985532,-0.06756489403053839,-0.3339705650477137,1.1924772280735851e-10,1.4194352505674483e-11,0.2435248829932307,0.2070415891099084,0.3905596722760133,0.34732271050803437,0.3005165433257128,0.005247378585679474,0.04560408050528287,-0.031347167389075156,-0.03659454597475463,-0.013700288131583832,1.677550447720228,0.8536919350054792,1.451479118845939,0.10079929025148449,-0.5088919598010521,-0.16197693469448954,9.385971166953055e-11,2.8703401295990314e-10
97,rounds_1_150,43,88,19743198,30,338,9,0,0.1348201516211215,0.7526491748257296,1.0399914118881577,1.4050056217786706,1.4432942251689749,1.6971426215383312,-0.00487314587912735,0.22871167859470437,-0.1470667855202419,-0.14219363964111456,-0.3377691017711472,1.3877943689444514,0.13146818424873866,1.6318813810751396,0.5322272965569609,-0.09473174642489189,-0.31093703658431504,8.300693465912445e-11,1.3114584300934732e-11,0.7413939418653395,1.0108575045201966,1.2947460822252017,1.3533429530599637,1.649561940342753,-0.0008710721760294415,0.19724762293753584,-0.06702879611393951,-0.06615772393791007,-0.3524173540970905,1.3388068516168634,0.06474417128042846,1.631844184730782,0.5731281438943683,-0.048359605571361985,-0.3512371037658632,1.386939452174829e-10,2.4303532862670282e-11,0.1287839585583982,0.2435248829932307,0.5446908684349367,0.5005920358940208,0.3976925675789608,-0.00399715732934372,0.031340531868928136,-0.07986584571955276,-0.07586868839020904,0.014755223886956912,2.0556093888275715,1.2793102790583473,1.6330674824305964,-0.17103413181838162,-0.6223508639391889,0.22887591700614643,5.0577098065218706e-11,8.160314239978024e-11
97,rounds_1_150,76,13,19776099,421,282,2,3,0.0989317264697432,1.7016361069623738,0.8235399672451399,2.045005345627468,2.363174238242462,2.453655799949288,-0.023356140744289045,0.7465099119350711,-0.1445480274809049,-0.12119188673661585,-2.149055528582992,2.8695319380158577,0.17869161959899185,2.979400997570429,0.27566224924766736,-0.06227204417266339,-0.5344230746809776,1.5504397765653266e-10,1.2378146857561822e-11,1.685441971769712,0.8059211868443861,2.001844377111438,2.3344417844067245,2.4310879342831577,-0.014188735935503072,0.6992385527958012,-0.10865816604842471,-0.09446943011292164,-2.141476087407174,2.896612997044186,0.14544746264857036,3.0165330977364815,0.2832896274178662,-0.05021294277039787,-0.5442724809029442,2.5427837613278825e-10,2.084547175985012e-11,0.2319316434135752,0.1686246635645594,0.4159582931808922,0.3647168180574817,0.3289221076059871,-0.009130475416540225,0.04689761575425432,-0.03576191619446972,-0.026631440777929498,-0.006894671462267472,2.162891301590925,0.9365963701470791,1.9506168353602464,0.0325043999946875,-0.4330297918615518,-0.08150753908392623,1.0841150199780714e-10,3.357377919091002e-10
97,rounds_1_150,93,77,19793048,668,190,8,2,0.5739610614792515,1.5778469392609238,1.227836303015143,1.644778847805016,2.0308325682262067,2.3006552522270547,0.06316859289582522,0.5353087508768059,-0.10625556586616376,-0.16942415876198896,-1.9542922128582596,1.6539929331289371,0.11238138968409957,1.873747539942774,0.47371302237600754,-0.06794550776677283,-0.6098885925062828,4.623235128065062e-11,4.1045345068662965e-12,1.5407406043879996,1.210702223381132,1.614914734161564,2.0073576278829868,2.2787778877240616,0.04157074308881237,0.4761732812010012,-0.10965718602725893,-0.1512279291160713,-1.8977083288088972,1.6580110196519113,0.1031709251920845,1.8821951787286815,0.47648038043199853,-0.062225717422399615,-0.6135856342049842,1.0774847680750099e-10,9.803721392220596e-12,0.3386688870897316,0.2029555570697881,0.310224416012729,0.30523753415294025,0.3133609604401833,0.021550534130593407,0.05888292555863437,0.0034676246662804907,-0.018082909464312916,-0.05581368952396299,1.503962436702246,0.4390019139742906,1.5439880778057795,0.3633435348950137,-0.29189686075996335,-0.5399176130086084,5.534457614420063e-11,2.0595490149446327e-10
97,rounds_1_150,48,88,19748183,527,338,3,0,0.3733132446841297,1.6931258880478737,1.0399914118881577,1.81860706361855,2.2205521756436153,2.380423372161235,0.030179154851629253,0.6215774799327961,-0.14283018039543982,-0.17300933524706907,-2.245097792845105,2.135163954490825,0.1599594976288715,2.2888875282531944,0.3670082046417634,-0.0749167281943073,-0.59715219173397,3.311129148642067e-10,2.753567933389853e-11,1.6637098491534044,1.0108575045201966,1.7703898951800774,2.1907083514326664,2.358243592166972,0.022865595105333147,0.551503881044469,-0.1069959724659937,-0.12986156757132683,-2.2164265811255746,2.167178204283586,0.1270868928543209,2.332913968211882,0.3741728666551491,-0.05864164405267846,-0.6081226766872933,3.423910044375589e-10,2.9409799723776766e-11,0.3123132662890094,0.2435248829932307,0.4143357847663357,0.36017021325904863,0.3210182799266569,0.007265472192436159,0.0697455681594882,-0.03572163536356981,-0.04298710755600597,-0.02779400814062151,1.4789873167460277,0.7248556648368554,1.3182155185988953,0.2087248490714098,-0.490102691638787,-0.24708874013440474,3.146108373819345e-12,8.321851340653068e-12
98,rounds_1_150,75,45,19875105,599,288,0,1,0.4545454999244191,1.1018399267063166,1.0781218548975138,1.500802440973595,1.716435469161074,1.915192210248676,0.05562500644137103,0.2601542355611433,-0.16464311924221145,-0.22026812568358248,-0.953896988523038,1.5920607316918163,0.18950294196992315,1.7764153481804097,0.4562542531848042,-0.11902997052665591,-0.5043772526547383,2.3747714905653083e-10,2.8900729735592457e-11,1.0855278743980583,1.0482712531434828,1.472238844483772,1.6893722803069073,1.8936969682134976,0.045845576661912135,0.2459396399163595,-0.13753598032854308,-0.18338155699045522,-0.9324311261788071,1.6115793266684892,0.1668815417046106,1.8064951819815827,0.46117945212647854,-0.1035515527799638,-0.5084525372729943,2.3446400376769816e-10,2.965757938975433e-11,0.1876581059496456,0.2509848787347482,0.2899152683779905,0.3017393084670879,0.2838493937045457,0.009740948129542036,0.014109908646547103,-0.026993822528948743,-0.036734770658490776,-0.02110565608206131,1.2022210660187989,0.5831526033517017,1.1309422110824858,0.3685841704054101,-0.4850627058822334,-0.37273453873523743,4.2729569882382634e-12,1.3869632705270549e-11
98,rounds_1_150,1,21,19801327,189,526,6,5,0.6461656285636871,1.0813958437868612,1.927742568258044,1.2796263974367943,1.5207872983031667,2.3962775965012195,0.031125775673086498,0.24703334064816043,-0.11229377257529628,-0.14341954824838277,-0.9223836303113371,0.7888954279187743,0.038593154239242526,1.2430485459822342,0.773426628322928,-0.04892049424225605,-0.5608650966552878,1.6393730817299002e-10,1.3595762542065293e-11,1.0619820507123097,1.9005925683011613,1.2512398942300271,1.4966307610174066,2.36996841025567,0.016019964242059537,0.2267517570621753,-0.1016827756143164,-0.11770273985637594,-0.9010541189729473,0.7874548106621112,0.03258430924805144,1.246962894511399,0.7758175443793087,-0.041379275111233065,-0.5669164155438231,1.8260593037666695e-10,1.560159523435186e-11,0.2028337970551785,0.3203043742319609,0.2668073188827148,0.26826025870765574,0.351169364441992,0.015054677754328977,0.020182064117652804,-0.010564590266418025,-0.025619268020747002,-0.02095948511016854,0.8375166881529523,0.24971289976852518,1.0963614383476354,0.6843428398596895,-0.29815871528391696,-0.3851979345608092,1.0060119404187162e-11,2.881590352948617e-11
98,rounds_1_150,77,65,19877099,190,1447,2,8,0.3553297576032002,0.8683518920070957,1.0729372745829269,1.6203401573189653,1.6649801165999991,1.8798368126760987,-0.014558492150417268,0.3036892225497031,-0.2093418627543611,-0.19478337060394382,-0.45034578580259976,1.551796322154258,0.16920111096605064,1.7520472605510238,0.474187487826476,-0.1090356437571393,-0.3114879831575849,3.6266367686721424e-10,4.6218586485618293e-11,0.8582220558511933,1.044442568723882,1.5707144306162153,1.6231126399018203,1.8562323943221504,-0.01217996204076266,0.2845971389432071,-0.1520580715907259,-0.13987810954996324,-0.4519479582062416,1.5540468078440801,0.12822733781424595,1.7772469735603817,0.4905185802282283,-0.08251188906731512,-0.3244442617127907,3.4072744625746054e-10,4.5730870411387e-11,0.1312279760866464,0.244598295441574,0.3965867287505187,0.3695665677810404,0.2948627911090931,-0.002373993813148789,0.018961183553688307,-0.057105848086221975,-0.054731854273073186,0.0017404018458908634,1.5109122780837898,0.9148150685592098,1.2054981437085506,0.07066367699143063,-0.6054719931983221,0.035886444144584174,2.759081851877454e-11,7.023861107204785e-11
98,rounds_1_150,83,96,19883081,292,181,2,9,0.3832254362100129,1.0279749349377705,1.0518323854628326,1.1456060326739128,1.286926803794433,1.5846402860206708,0.032122835257674565,0.35648252531731034,-0.09360072933549762,-0.1257235645931722,-0.7002499415430032,1.2235093933033379,0.1136380071746683,1.506552097008678,0.5883380963627081,-0.09287873701390918,-0.5293180568103983,1.669699933870561e-10,3.022046359668671e-11,1.010991355553104,1.0250620834759825,1.1179300695126106,1.2648689552840018,1.566482152387306,0.025155974193953545,0.33598884364116566,-0.07323373335439351,-0.09838970754834706,-0.6861146773619372,1.233943753918626,0.09363739664537807,1.5281827097490228,0.5930983236313909,-0.07588465547802684,-0.5365420128613652,1.7670265251013006e-10,3.333200081173799e-11,0.1849746128471613,0.2349109814558635,0.2491297804010059,0.2358625777161143,0.2373624743564787,0.006953092175946467,0.020325049656860286,-0.020283598098434667,-0.027236690274381133,-0.013890557741096925,1.0040508802711277,0.49356879398216297,1.0104358378029925,0.5012007562191964,-0.4915774724970937,-0.3183820073044079,5.945174907928674e-12,2.682493856194328e-11
98,rounds_1_150,65,77,19865135,1447,190,8,2,0.3553297576032002,1.0729372745829269,0.8683518920070957,1.5796685497846583,1.6159768425522305,1.7894495532360772,-0.014558492150417268,0.5175829833515639,-0.09620172226834713,-0.08164323011792986,-0.6336114118378751,1.860970025431839,0.10827511881223455,2.06074238993131,0.4327202107088645,-0.058182086402551944,-0.36543784777310195,2.0472290529482962e-10,3.041568937148529e-11,1.044442568723882,0.8582220558511933,1.54001803287132,1.5994374354931238,1.7739498820783877,-0.01217996204076266,0.45215785543728504,-0.08610347349534725,-0.07392351145458459,-0.638702423925256,1.8636638671640589,0.10036522100368436,2.067005700895168,0.43523575121573516,-0.05385371405864638,-0.3823373656535285,1.7117507411512634e-10,2.597698203569409e-11,0.244598295441574,0.1312279760866464,0.3503799025493838,0.22861336682352473,0.2327222096520511,-0.002373993813148789,0.06516516537652586,-0.010036606959579947,-0.0076626131464311575,0.00533683924360235,1.7421084561464035,0.44496314258263797,1.7734191792944416,0.3129755581182925,-0.2554164415038257,0.0954397021600431,3.998938680194186e-11,2.8775614376986015e-10
99,rounds_1_150,94,76,19994051,500,421,9,2,0.3677786196961311,1.0897196752702878,1.680308811936733,1.237602053955335,1.4500889473601026,2.150940627757416,0.049583896125729776,0.3081949296848574,-0.10024114103558124,-0.14982503716131101,-0.8792940409863241,0.8629895511222858,0.053064757539030415,1.2800865010510956,0.7397431671089638,-0.061489455428541014,-0.556448140276778,2.680771160612494e-10,2.7209345166139335e-11,1.030566519293307,1.6646579265970574,1.1795162859513633,1.4176336787106498,2.128643018991333,0.03318270615163166,0.2218203862490649,-0.09164237235778727,-0.12482507850941893,-0.840246964439257,0.8516066010081832,0.04504554457805973,1.2787269894799151,0.7468008912600962,-0.0528947809055638,-0.5751311639498663,2.7773072730497006e-10,2.904664459270142e-11,0.3533654326000798,0.2263780163878586,0.3736384504933384,0.30371501606802076,0.3060690087195713,0.016382592713887312,0.08611500482925316,-0.008523196883870678,-0.02490578959775799,-0.038752124127388377,1.3416276938643146,0.48599501500947273,1.352026197610886,0.38017383531384663,-0.3622428317722426,-0.3610814559301384,5.1973425563289766e-12,1.8110492627398845e-11
99,rounds_1_150,45,84,19945198,288,417,1,0,0.5081952488746052,0.9703010969102228,1.657663583019771,1.2529153013228504,1.4280368415858313,2.096536929751768,0.049371057025106024,0.23599587501383681,-0.14646428166810202,-0.19583533869320804,-0.7054883436513448,0.8614756674477774,0.07126860698878083,1.2647541704044074,0.7343177154452518,-0.08272852000558813,-0.509147843184101,1.9699708531106808e-10,2.05756648918267e-11,0.9454454241083172,1.631219001731005,1.2134832184256046,1.3938033065365847,2.073856834914096,0.03151480129412709,0.21186045702780112,-0.11982565721076008,-0.15134045850488717,-0.6820065929395547,0.8544550456177366,0.0568761907104435,1.2713540197320994,0.7418262691994258,-0.0665642867955965,-0.5175479805092469,1.9092905034767682e-10,2.0737095013549908e-11,0.2173574076917894,0.2930710184974717,0.3107124354318845,0.3095309364459977,0.3049674072745604,0.017819274837709863,0.023988529796685726,-0.026528176657948405,-0.04434745149565827,-0.023255712881809026,1.0561635812128862,0.5163247223427162,1.0405921705874555,0.46480772326417746,-0.4888681370264394,-0.34566161082805474,9.197531625204647e-12,2.530966011691929e-11
99,rounds_1_150,83,94,19983084,292,500,2,9,0.2206042084019599,1.0845363984464065,1.0897196752702878,1.1651941019784011,1.3803179009412176,1.6181114763814408,0.055413324142604914,0.3143094935907932,-0.18182753994976003,-0.23724086409236494,-0.8619097059643094,1.2666724592256733,0.1997836358499177,1.4848878230817424,0.5389069475223455,-0.15772320175970905,-0.575756061660945,1.478945854671565e-10,2.3909756282432545e-11,1.0603406213872597,1.030566519293307,1.070885828546979,1.3031414769306287,1.5765305524151907,0.036043859820722446,0.2864704911248645,-0.10135437857481089,-0.13739823839553333,-0.8378517422390555,1.2644904065234288,0.12936866791591517,1.5297707842248447,0.5691253494066728,-0.10230893587528234,-0.606359532884865,9.564882219592619e-11,1.73261467972621e-11,0.2267658790427406,0.3533654326000798,0.4583201547785769,0.4540473537626933,0.3631389574221242,0.019327101685848128,0.027660564357690615,-0.08025101129388687,-0.099578112979735,-0.023762199540336242,1.2849229490892504,0.7974725919606287,1.027658406624922,0.19707658374976975,-0.6206384534775994,-0.23078510818999903,5.844857930981107e-11,8.828393636891267e-11
99,rounds_1_150,81,18,19981090,689,569,6,9,0.254808287477782,1.29649645796942,1.4396445293801825,1.7425687322397223,1.952615833196904,2.316202260576276,0.03200998207565897,0.45237013002778265,-0.2282360435445435,-0.2602460256202025,-1.2285329354994694,1.356318030838886,0.12556643473546153,1.6088709492568158,0.5435075856571745,-0.09257890249958438,-0.4852870058600201,1.1353051831974881e-10,9.645286424694178e-12,1.2709025853828635,1.4059060834577255,1.685042469926088,1.914650895427544,2.287500947309657,0.023570234769500154,0.3943367278129805,-0.18132945673889428,-0.20489969150839443,-1.220856653719866,1.3618625866662424,0.10366417224753781,1.6270652600661006,0.5508911349481138,-0.07611940680542628,-0.5017216156255726,9.442935322567791e-11,8.367746849726837e-12,0.2550194848111048,0.3085091517021917,0.4425240356473233,0.38120380667141884,0.360826800471739,0.008412990512612004,0.057773058769067145,-0.04673613897813038,-0.05514912949074238,-0.007261878864254168,1.2356320860115046,0.5794321098924837,1.1695821614395747,0.3595881537641291,-0.46893579120531903,-0.07469962253396491,1.5370510419998595e-11,3.195608861464811e-11
99,rounds_1_150,84,18,19984081,417,569,0,9,0.3133848239401549,1.657663583019771,1.4396445293801825,1.78793823094988,2.151668834571555,2.476963582790848,0.06511104337170126,0.65744644924781,-0.21834223367277514,-0.2834532770444764,-2.090402105222135,1.4945834132387694,0.13676373088786556,1.7205383219545647,0.5017245231315054,-0.09150625497140899,-0.5860814934860075,7.977263294378645e-11,5.9511784632705535e-12,1.631219001731005,1.4059060834577255,1.7243683737747544,2.107221173375797,2.4462514285995542,0.052416804472885214,0.5969703232798087,-0.1639866641064439,-0.21640346857932913,-2.0639051083284885,1.4988349493397433,0.10948423727057272,1.7399821064741208,0.5117959313581436,-0.07304622655002939,-0.6004368428358617,5.730793617431118e-11,4.465354216561547e-12,0.2930710184974717,0.3085091517021917,0.4710360908742007,0.43298841030143764,0.3860077848091807,0.012639404775131105,0.06014332866691375,-0.05418802025553082,-0.06682742503066193,-0.02574729321623164,1.403486437638672,0.7021317696537402,1.251203676388179,0.23806534137280444,-0.5002768468750278,-0.20290018052157277,1.4475748377762443e-10,2.5606575361962745e-10
100,rounds_1_150,84,30,20084084,417,516,0,1,0.5345488328850919,0.8664949007123486,0.996939616279105,1.677076358639455,1.717121167668399,1.884258128479236,0.03670246521022247,0.30744671060649514,-0.15928003881099295,-0.19598250402121542,-0.4433667023540077,1.7223923491748077,0.1971875965934914,1.8900423834212599,0.42475894215308435,-0.11448471464005473,-0.2979861783700964,1.7911183647356665e-10,2.2716127557615886e-11,0.8498605331262277,0.9408063385516314,1.6461680625944264,1.6859935567979434,1.8590751484336556,0.016686377615031445,0.2947789712536516,-0.11907883863190918,-0.13576521624694063,-0.4274839545119443,1.7920729141701208,0.1533868208561695,1.9760444549041796,0.4284383263962974,-0.08559184151678359,-0.29834327050896986,2.056070869116411e-10,2.757834484270235e-11,0.1680757542488034,0.3290906220414497,0.3186309974169236,0.3235652230398217,0.3048280027378959,0.019974333763813912,0.01254035906019906,-0.04006315615876211,-0.06003748992257602,-0.015709100106105087,0.9832100988859779,0.5543595245587759,0.9262737444384002,0.48111098702405297,-0.5638261091773678,-0.28885800079771423,2.1888865719965622e-11,5.138349810838036e-11
100,rounds_1_150,30,44,20030246,516,631,1,2,0.1110586118108225,0.996939616279105,1.892434135465637,1.2909781956751984,1.4380494933997434,2.313005449280074,0.00034962635842195056,0.2962634773741306,-0.14929992067046555,-0.1496495470288875,-0.6976251211325984,0.7598940784514587,0.04178629445131072,1.2222382834533654,0.7839827294897933,-0.05498963031329897,-0.48660820012593364,8.573941556733189e-11,7.588508064308675e-12,0.9408063385516314,1.861111909136656,1.1930737530909987,1.3855276740059899,2.2791061251003506,-0.005497434591972272,0.1944273057685599,-0.10004730665936698,-0.09454987206739471,-0.690689260890367,0.7444623115913094,0.02729706596446477,1.224593810781425,0.7943065900478823,-0.03666682052193685,-0.5298674776616547,1.6201351371591954e-10,1.5047440017766044e-11,0.3290906220414497,0.3408158349971347,0.4921429953347601,0.38388984193342335,0.3919445479862543,0.005861210288964774,0.1015669773165146,-0.04909194745794434,-0.05495315774690911,-0.006733660199113686,1.1263849930466134,0.473100191231373,1.150018595789569,0.45816633809027507,-0.42001641903248843,-0.05330022836631961,6.550449072051379e-11,1.242842848325445e-10
100,rounds_1_150,69,34,20069129,500,515,0,2,0.4220116105497971,1.5926849952056137,1.7694370555587264,1.4445732681881482,1.9705823250248908,2.5221138742666405,0.04610780753336696,0.3701213607081943,-0.2804140918073946,-0.3265218993407616,-2.1665241332449114,1.1136775500627514,0.10428985845472928,1.4253764305112537,0.6284025204654168,-0.09364457283784966,-0.6903018851465528,1.6496581878300276e-10,1.1759581927605629e-11,1.572487214518819,1.7316854102162722,1.372612808504403,1.922280739366266,2.490441858591667,0.04057922075660869,0.3308093604784899,-0.20521925426132406,-0.24579847501793275,-2.141906679346664,1.1100634838323147,0.08196740541617951,1.4381606750851084,0.6383379899672842,-0.07384028626290841,-0.7085925919980384,1.6696333204890834e-10,1.2471309093861622e-11,0.2510066889950389,0.3617267205598993,0.4491396163913957,0.43177376598119915,0.3956105550548242,0.00544512895425564,0.039151083971437475,-0.07493841808703065,-0.0803835470412863,-0.023853273948814716,1.1936463120912866,0.6143360260297394,1.093672467553621,0.35263205887676075,-0.5146717413748912,-0.22009311107917193,3.2481239919945892e-12,5.118786517511889e-12
