run,stage,scope,metric,n,mean,std,median,q05,q25,q75,q95,sem,ci95_low,ci95_high,positive_fraction,t_statistic_vs_zero,p_value_vs_zero
probe_0.5,rounds_151_300,conv,cos_WBA_minus_WB__WB_minus_Wt,750,-0.06532572303453205,0.025877244525142038,-0.063662086643673,-0.10834646353625763,-0.08051603981029012,-0.04925007733279517,-0.025115219137740938,0.0009449033701664903,-0.06718069711509864,-0.06347074895396546,0.004,-69.13481854025112,0.0
probe_0.5,rounds_151_300,conv,cos_WBA_minus_Wt__WA_minus_Wt,750,0.19956375578602084,0.10453318570121704,0.17943825483024356,0.06193279160212311,0.13112248648016303,0.25121747159067076,0.407811769668905,0.0038170122544288706,0.19207044057441033,0.20705707099763135,0.996,52.28271288740755,3.741399858316122e-252
probe_0.5,rounds_151_300,conv,cos_WBA_minus_Wt__WB_minus_Wt,750,0.5112263369255489,0.19075710632890075,0.49077812693346157,0.23023787272669638,0.3625259837748054,0.6346102918285631,0.8658897701360831,0.006965464676050028,0.49755218056086326,0.5249004932902345,1.0,73.3944339253264,0.0
probe_0.5,rounds_151_300,classifier,recovery_pull_score,750,-0.1007271083148556,0.2704908954572325,-0.0677374072626462,-0.5679344198249946,-0.23774241909625404,0.06982741549440225,0.29875654875081803,0.00987693100277986,-0.12011686983351016,-0.08133734679620103,0.368,-10.198219293675939,5.885228059930045e-23
probe_0.5,rounds_151_300,classifier,cos_WBA_minus_WB__WA_minus_Wt,750,0.4573633960728587,0.20037595160510857,0.46122660696219164,0.12334188888150802,0.3227276321674429,0.603380996268456,0.7860036942074877,0.007316695245045431,0.44299972623794986,0.47172706590776753,0.9813333333333333,62.50955940560277,2.0396820900311302e-299
probe_0.5,rounds_151_300,classifier,cos_WBA_minus_WB__WB_minus_Wt,750,-0.30587248673613193,0.19984750916023547,-0.32521807296742744,-0.6084495229601673,-0.45916680332836024,-0.16900370898893852,0.019357977778116455,0.007297399255218752,-0.32019827591348626,-0.2915466975587776,0.068,-41.91527365278617,1.3291578891694945e-198
probe_0.5,rounds_151_300,classifier,cos_WBA_minus_Wt__WA_minus_Wt,750,0.5197101979121808,0.17022351042611922,0.5252617762788818,0.24853877871585323,0.40118364259227235,0.641671241457495,0.7920850463492102,0.006215683765206755,0.5075079636504641,0.5319124321738974,1.0,83.61271543789573,0.0
probe_0.5,rounds_151_300,classifier,cos_WBA_minus_Wt__WB_minus_Wt,750,0.23439111698830623,0.3054778173839104,0.21536968228926429,-0.23149634212379644,0.0040349390556474254,0.44880136201525217,0.7584435312063986,0.011154472759907432,0.21249336690580983,0.2562888670708026,0.756,21.013195516580506,2.015170834046714e-77
probe_0.5,rounds_301_500,all,recovery_pull_score,1000,-0.5582254351170461,0.699970756757358,-0.39920109514127133,-1.7637705285224219,-0.8006123997435506,-0.11821421879270558,0.15699901932083984,0.022135018868649478,-0.6016619003859682,-0.5147889698481241,0.125,-25.219108166547727,5.454912995739376e-109
probe_0.5,rounds_301_500,all,cos_WBA_minus_WB__WA_minus_Wt,1000,0.2775649469710004,0.19577668149352728,0.21405188342879988,0.07239211445762604,0.13452129093350135,0.37468989211959114,0.7067327071958854,0.006191002262688815,0.2654160865449552,0.28971380739704566,0.999,44.83360451082296,1.9804664190185363e-241
probe_0.5,rounds_301_500,all,cos_WBA_minus_WB__WB_minus_Wt,1000,-0.0621224335804529,0.0416678622553912,-0.0579214316115026,-0.13293408203661816,-0.08262865199506556,-0.03663283108628575,-0.003933912975519121,0.0013176534995719682,-0.06470811967407056,-0.05953674748683524,0.039,-47.14625931675741,2.9662759894348956e-256
probe_0.5,rounds_301_500,all,cos_WBA_minus_Wt__WA_minus_Wt,1000,0.25898490008951264,0.18258864590292723,0.2022190961038675,0.06629282478358853,0.13157428506657223,0.3356564590109963,0.6486368962949158,0.0057739599593922145,0.2476544190662729,0.2703153811127524,0.997,44.85394805487605,1.4628670663871488e-241
probe_0.5,rounds_301_500,all,cos_WBA_minus_Wt__WB_minus_Wt,1000,0.4193692550951456,0.20779788124414608,0.39111571577361937,0.11565573798679052,0.2673095770447383,0.549987543018172,0.8100447589245253,0.0065711459768868505,0.40647442289754027,0.43226408729275095,0.996,63.819805034041586,0.0
probe_0.5,rounds_301_500,conv,recovery_pull_score,1000,-0.5634408047758908,0.7045603012866799,-0.40459876716042104,-1.7775542787961085,-0.8102941434464315,-0.12145900924568895,0.15425960747514358,0.022280153010003707,-0.6071620727878182,-0.5197195367639633,0.122,-25.288910920984605,1.8569093406579177e-109
probe_0.5,rounds_301_500,conv,cos_WBA_minus_WB__WA_minus_Wt,1000,0.2721249158885532,0.1953716869577366,0.20844552843793457,0.07122326355999814,0.13045512708271156,0.36487693811016664,0.6914707011757335,0.006178195210958604,0.260001187271113,0.2842486445059934,0.998,44.04602098131673,2.5436367643574885e-236
probe_0.5,rounds_301_500,conv,cos_WBA_minus_WB__WB_minus_Wt,1000,-0.05592034893185087,0.034218396081157613,-0.0537341899497795,-0.11387986417291289,-0.07332591245537605,-0.03521473610383575,-0.007077747311954482,0.0010820806949423795,-0.058043760743828395,-0.05379693711987334,0.034,-51.67853857223524,1.6694723914618936e-284
probe_0.5,rounds_301_500,conv,cos_WBA_minus_Wt__WA_minus_Wt,1000,0.25271520009566234,0.18242544147202971,0.19445101402462966,0.06270796204647817,0.12698364193550277,0.3292090572401951,0.6393271105651283,0.005768798982133538,0.24139484667207725,0.2640355535192474,0.995,43.807246686588115,9.122633413017898e-235
probe_0.5,rounds_301_500,conv,cos_WBA_minus_Wt__WB_minus_Wt,1000,0.42548894501749485,0.2067769932803364,0.40357949305691915,0.11810929024255226,0.2750505504898916,0.5566332159255658,0.8190910397375563,0.0065388626648719495,0.4126574637015591,0.4383204263334306,0.999,65.07078781502857,0.0
probe_0.5,rounds_301_500,classifier,recovery_pull_score,1000,-0.33859490041427287,0.6450212069786062,-0.21381389722001487,-1.5603964260464156,-0.6465574860889971,0.08620464388244276,0.4488963254261944,0.020397361531632907,-0.3786214886455246,-0.29856831218302116,0.322,-16.59993621670963,7.743238117166254e-55
