round,algorithm,seed,tfp_target_ratio,tfp_max_history_gap,tfp_score_type,tfp_target_layers,tfp_start_round,test_accuracy,round_train_seconds,selected_clients,task_seeds,global_state_sha256,clients_with_history,clients_history_eligible,clients_targeted,clients_dispatch_changed,clients_cold_start,clients_stale,clients_no_valid_history,clients_no_target_slots,clients_before_start_round,total_reset_slots,targeted_reset_slots,random_reset_slots,actual_target_fraction,baseline_random_overlap_slots,baseline_random_overlap_rate,replaced_reset_slots,mean_history_gap_for_targeted,history_memory_bytes,controller_rng_unchanged,failed_client_updates,residual_total_kernels,residual_valid_kernels,residual_valid_fraction,residual_own_reset_invalid,residual_no_clean_peer_invalid
57,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,59.86000061035156,9.333526800008258,"[89, 0, 84, 16, 97, 67, 41, 38, 59, 60]","[5800169, 5801166, 5802163, 5803160, 5804157, 5805154, 5806151, 5807148, 5808145, 5809142]",b4659cb011027a87455bfc0f2a524e874deae4b6daf77b82aed01b0446e6dbb2,10,7,7,7,0,3,0,0,0,660,42,618,0.06363636363636363,1,0.023809523809523808,41,4.0,2112800,True,0,0,0,,0,0
58,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,52.619998931884766,9.30916449999495,"[59, 21, 34, 35, 95, 41, 9, 12, 47, 42]","[5900172, 5901169, 5902166, 5903163, 5904160, 5905157, 5906154, 5907151, 5908148, 5909145]",7d351f366e192be92af839d42d647caaf712c95b503dc17d96773d827deb3181,10,8,8,8,0,2,0,0,0,660,48,612,0.07272727272727272,0,0.0,48,5.0,2112800,True,0,0,0,,0,0
59,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,63.970001220703125,11.373580400002538,"[88, 78, 75, 43, 57, 63, 34, 79, 17, 93]","[6000175, 6001172, 6002169, 6003166, 6004163, 6005160, 6006157, 6007154, 6008151, 6009148]",315ad073b4018365de315395cd8870a083ec784012b6a483e7b78fdf58ae7783,10,7,7,7,0,3,0,0,0,660,42,618,0.06363636363636363,1,0.023809523809523808,41,6.285714285714286,2112800,True,0,0,0,,0,0
60,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,66.2300033569336,8.688592299993616,"[76, 35, 9, 75, 32, 97, 53, 72, 27, 91]","[6100178, 6101175, 6102172, 6103169, 6104166, 6105163, 6106160, 6107157, 6108154, 6109151]",dd23f19bdc1b236f9f3d09a7e1e2a858f8170464fa91a6a16866e80abb695383,10,7,7,7,0,3,0,0,0,660,42,618,0.06363636363636363,0,0.0,42,3.2857142857142856,2112800,True,0,0,0,,0,0
61,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,65.72000122070312,13.303758199996082,"[60, 14, 9, 43, 15, 68, 7, 44, 65, 89]","[6200181, 6201178, 6202175, 6203172, 6204169, 6205166, 6206163, 6207160, 6208157, 6209154]",d5d06d412bca8ca600ca2180d98482ecbc68c357ea51fe3b0a50245e0d7ada1d,10,5,5,5,0,5,0,0,0,660,30,630,0.045454545454545456,2,0.06666666666666667,28,3.6,2112800,True,0,0,0,,0,0
62,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,65.19999694824219,10.859446400005254,"[56, 67, 28, 93, 30, 71, 78, 48, 25, 19]","[6300184, 6301181, 6302178, 6303175, 6304172, 6305169, 6306166, 6307163, 6308160, 6309157]",8cb933499f6a8cb4a2db925831f969005716a736b71e8797bc635c398336a78f,10,5,5,5,0,5,0,0,0,660,30,630,0.045454545454545456,0,0.0,30,5.8,2112800,True,0,0,0,,0,0
63,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,65.47000122070312,10.705549899998005,"[61, 18, 63, 89, 0, 99, 42, 76, 81, 9]","[6400187, 6401184, 6402181, 6403178, 6404175, 6405172, 6406169, 6407166, 6408163, 6409160]",4410272049cd3d5b8affbd40bb84a535defa88775815018211a7883c147afd55,10,6,6,6,0,4,0,0,0,660,36,624,0.05454545454545454,1,0.027777777777777776,35,3.6666666666666665,2112800,True,0,0,0,,0,0
64,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,63.95000076293945,11.75161519998801,"[14, 22, 8, 93, 29, 90, 73, 28, 57, 58]","[6500190, 6501187, 6502184, 6503181, 6504178, 6505175, 6506172, 6507169, 6508166, 6509163]",2546e228a053eacc9f82b0723be5257412b7f5203318c5fece953f4c0b5d6332,10,6,6,6,0,4,0,0,0,660,36,624,0.05454545454545454,2,0.05555555555555555,34,5.0,2112800,True,0,0,0,,0,0
65,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,65.08999633789062,11.72922780000954,"[16, 90, 78, 23, 55, 61, 31, 0, 11, 82]","[6600193, 6601190, 6602187, 6603184, 6604181, 6605178, 6606175, 6607172, 6608169, 6609166]",ffde24aa742c82ffd0670d3c078ec71f97e55cbdff7918023180c4042a4c0294,10,6,6,6,0,4,0,0,0,660,36,624,0.05454545454545454,0,0.0,36,4.333333333333333,2112800,True,0,0,0,,0,0
66,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,64.83999633789062,13.088452800002415,"[28, 65, 16, 72, 11, 36, 19, 51, 81, 53]","[6700196, 6701193, 6702190, 6703187, 6704184, 6705181, 6706178, 6707175, 6708172, 6709169]",405ca9ab54099c6fec664819266f2f7b1ba8dfc7b73eebf2bc24b52c0b63a6f1,10,8,8,8,0,2,0,0,0,660,48,612,0.07272727272727272,1,0.020833333333333332,47,3.5,2112800,True,0,0,0,,0,0
67,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,61.97999954223633,10.352103199998965,"[53, 63, 96, 28, 78, 90, 58, 73, 34, 4]","[6800199, 6801196, 6802193, 6803190, 6804187, 6805184, 6806181, 6807178, 6808175, 6809172]",49cb1df486064e8669e423827b505e54ad258aafef088eeacb059cf61125b737,10,8,8,8,0,2,0,0,0,660,48,612,0.07272727272727272,0,0.0,48,3.0,2112800,True,0,0,0,,0,0
68,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,55.970001220703125,10.48875709999993,"[38, 57, 22, 41, 70, 39, 10, 5, 17, 32]","[6900202, 6901199, 6902196, 6903193, 6904190, 6905187, 6906184, 6907181, 6908178, 6909175]",2638c1a6989da63b1b8e1cb1d32ee71b9e4a26c7a070e99b2a7e12b9d370cede,10,5,5,5,0,5,0,0,0,660,30,630,0.045454545454545456,0,0.0,30,7.0,2112800,True,0,0,0,,0,0
69,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,69.69000244140625,9.496859199993196,"[60, 67, 48, 59, 46, 94, 22, 29, 53, 97]","[7000205, 7001202, 7002199, 7003196, 7004193, 7005190, 7006187, 7007184, 7008181, 7009178]",c948049e8f2a1ade58880feaecd229de4437ecf14c4430b819dbac07f988dfe6,10,7,7,7,0,3,0,0,0,660,42,618,0.06363636363636363,0,0.0,42,5.571428571428571,2112800,True,0,0,0,,0,0
70,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,62.150001525878906,9.452233499992872,"[61, 33, 76, 48, 37, 54, 38, 13, 8, 39]","[7100208, 7101205, 7102202, 7103199, 7104196, 7105193, 7106190, 7107187, 7108184, 7109181]",4a4cf9f06b192237466e4a978f85e600116fa1fc5e371d14effa585c5e726d26,10,6,6,6,0,4,0,0,0,660,36,624,0.05454545454545454,1,0.027777777777777776,35,3.8333333333333335,2112800,True,0,0,0,,0,0
71,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,62.45000076293945,9.82190619999892,"[31, 88, 91, 25, 50, 95, 67, 45, 80, 70]","[7200211, 7201208, 7202205, 7203202, 7204199, 7205196, 7206193, 7207190, 7208187, 7209184]",402206b16a0c9f5c4276df39df0fdb1322860f230fc6c85753b0d1b24b534ae8,10,4,4,4,0,6,0,0,0,660,24,636,0.03636363636363636,0,0.0,24,5.0,2112800,True,0,0,0,,0,0
72,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,62.2599983215332,11.520414999991772,"[3, 23, 17, 94, 61, 43, 63, 91, 37, 84]","[7300214, 7301211, 7302208, 7303205, 7304202, 7305199, 7306196, 7307193, 7308190, 7309187]",421330c85a8fca4625acff6855e38488e6c2686a5bab90ab100419e492620e97,10,7,7,7,0,3,0,0,0,660,42,618,0.06363636363636363,0,0.0,42,3.4285714285714284,2112800,True,0,0,0,,0,0
73,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,67.94999694824219,11.472589299999527,"[11, 73, 78, 47, 45, 83, 36, 75, 91, 57]","[7400217, 7401214, 7402211, 7403208, 7404205, 7405202, 7406199, 7407196, 7408193, 7409190]",4c6ac1efdc206276bd756d6aad43b19fbffe5954bc838dc38cedb46e9a5e9375,10,7,7,7,0,3,0,0,0,660,42,618,0.06363636363636363,0,0.0,42,4.857142857142857,2112800,True,0,0,0,,0,0
74,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,67.94999694824219,10.876359100002446,"[46, 54, 66, 62, 96, 49, 24, 75, 60, 52]","[7500220, 7501217, 7502214, 7503211, 7504208, 7505205, 7506202, 7507199, 7508196, 7509193]",1185ff069ce0ac020aaaf6da3d52cdd86d64f61905096bd0bf33c253cd90e148,10,5,5,5,0,5,0,0,0,660,30,630,0.045454545454545456,0,0.0,30,4.4,2112800,True,0,0,0,,0,0
75,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,73.38999938964844,11.15038980000827,"[75, 51, 39, 89, 14, 54, 41, 30, 24, 80]","[7600223, 7601220, 7602217, 7603214, 7604211, 7605208, 7606205, 7607202, 7608199, 7609196]",66071aaba4e0c54f581ff7d7a93f08f33bd7b980547fad1531753e3f9babaaa7,10,7,7,7,0,3,0,0,0,660,42,618,0.06363636363636363,0,0.0,42,4.0,2112800,True,0,0,0,,0,0
76,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,64.62999725341797,10.448346999997739,"[67, 90, 45, 78, 32, 86, 50, 55, 33, 60]","[7700226, 7701223, 7702220, 7703217, 7704214, 7705211, 7706208, 7707205, 7708202, 7709199]",390f79dca5b23bec37f5aa27fde578b3ebbc1efb9ba70bbc0ae88b0f3d0a9ab1,10,8,8,8,0,2,0,0,0,660,48,612,0.07272727272727272,0,0.0,48,5.125,2112800,True,0,0,0,,0,0
77,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,66.72000122070312,8.838833100002375,"[4, 16, 51, 33, 89, 30, 13, 77, 43, 85]","[7800229, 7801226, 7802223, 7803220, 7804217, 7805214, 7806211, 7807208, 7808205, 7809202]",a3b796423537e72150d4a61787878a5bb3916b12b5128393064b9e409823e3cc,10,7,7,7,0,3,0,0,0,660,42,618,0.06363636363636363,0,0.0,42,4.142857142857143,2112800,True,0,0,0,,0,0
78,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,63.439998626708984,10.903584399988176,"[97, 76, 96, 72, 42, 17, 33, 51, 24, 36]","[7900232, 7901229, 7902226, 7903223, 7904220, 7905217, 7906214, 7907211, 7908208, 7909205]",33b05d3708f2def356ce8bc8871ff5f0d0221ce18637c33c1c56b6dd0c6ce425,10,8,8,8,0,2,0,0,0,650,48,602,0.07384615384615385,0,0.0,48,4.625,2112800,True,0,0,0,,0,0
79,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,69.44999694824219,9.36671980000392,"[22, 47, 61, 27, 50, 96, 89, 97, 85, 30]","[8000235, 8001232, 8002229, 8003226, 8004223, 8005220, 8006217, 8007214, 8008211, 8009208]",bc69b403b6d4f54ca55aa83b1b7846648a6e78f4ace699e915792fddbf73c938,10,9,9,9,0,1,0,0,0,650,54,596,0.08307692307692308,0,0.0,54,3.7777777777777777,2112800,True,0,0,0,,0,0
80,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,64.2699966430664,9.730287500002305,"[44, 70, 23, 38, 74, 21, 82, 4, 88, 98]","[8100238, 8101235, 8102232, 8103229, 8104226, 8105223, 8106220, 8107217, 8108214, 8109211]",681a875f2943653c923ac4797cb8bd39cc6e5231cb55ddb7c3bcbca6f75e9bdb,10,5,5,5,0,5,0,0,0,650,30,620,0.046153846153846156,0,0.0,30,7.8,2112800,True,0,0,0,,0,0
81,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,64.97000122070312,11.541537299999618,"[90, 72, 65, 50, 85, 56, 4, 80, 31, 17]","[8200241, 8201238, 8202235, 8203232, 8204229, 8205226, 8206223, 8207220, 8208217, 8209214]",06175d0f935c2296d4e4320e0c9e2e5b373d7c0f23162f0c72d9ca6e88393635,10,8,8,8,0,2,0,0,0,650,48,602,0.07384615384615385,1,0.020833333333333332,47,4.0,2112800,True,0,0,0,,0,0
82,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,68.05999755859375,8.898740999997244,"[61, 40, 41, 34, 97, 51, 50, 13, 22, 8]","[8300244, 8301241, 8302238, 8303235, 8304232, 8305229, 8306226, 8307223, 8308220, 8309217]",b7239d59ec0817f46b4f80644e8dfc7e1de16f14983eb5b4fd123c2c76cb7c22,10,7,7,7,0,3,0,0,0,650,42,608,0.06461538461538462,0,0.0,42,3.7142857142857144,2112800,True,0,0,0,,0,0
83,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,69.27999877929688,9.584892799990484,"[87, 54, 63, 83, 96, 26, 0, 59, 69, 14]","[8400247, 8401244, 8402241, 8403238, 8404235, 8405232, 8406229, 8407226, 8408223, 8409220]",2a894509736ec121ee536046ff456c56c97058e01c09c6a32d39d11046962d5a,10,4,4,4,0,6,0,0,0,650,24,626,0.036923076923076927,0,0.0,24,7.5,2112800,True,0,0,0,,0,0
84,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,66.02999877929688,9.967809900001157,"[58, 47, 83, 36, 8, 2, 56, 49, 10, 38]","[8500250, 8501247, 8502244, 8503241, 8504238, 8505235, 8506232, 8507229, 8508226, 8509223]",6c91370e45e38670195061fe56bb7de2ab72876b90966b2940023735999133a7,10,7,7,7,0,3,0,0,0,650,42,608,0.06461538461538462,1,0.023809523809523808,41,4.428571428571429,2112800,True,0,0,0,,0,0
85,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,69.22000122070312,10.088771099995938,"[89, 90, 81, 54, 59, 4, 53, 47, 52, 19]","[8600253, 8601250, 8602247, 8603244, 8604241, 8605238, 8606235, 8607232, 8608229, 8609226]",39046265b13a5c96868cac47371b0444a9395956a023f81a1235093f7c677270,10,6,6,6,0,4,0,0,0,650,36,614,0.055384615384615386,1,0.027777777777777776,35,3.1666666666666665,2112800,True,0,0,0,,0,0
86,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,65.95999908447266,10.72615049999149,"[24, 13, 81, 73, 19, 55, 40, 76, 57, 96]","[8700256, 8701253, 8702250, 8703247, 8704244, 8705241, 8706238, 8707235, 8708232, 8709229]",d49419e6071a8b8bd20de5620e8972d4e27284551bcd755c96927fa06d9071a4,10,8,8,8,0,2,0,0,0,650,48,602,0.07384615384615385,0,0.0,48,4.875,2112800,True,0,0,0,,0,0
87,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,69.47000122070312,10.111446599999908,"[31, 75, 94, 20, 87, 26, 29, 70, 2, 50]","[8800259, 8801256, 8802253, 8803250, 8804247, 8805244, 8806241, 8807238, 8808235, 8809232]",4f231d619dfe389b2bceb295d10034fbbc2ae5b51766aa6f6856b2df7b0a3118,10,6,6,6,0,4,0,0,0,650,36,614,0.055384615384615386,0,0.0,36,4.833333333333333,2112800,True,0,0,0,,0,0
88,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,69.86000061035156,9.99838639999507,"[0, 9, 46, 37, 72, 83, 73, 16, 55, 27]","[8900262, 8901259, 8902256, 8903253, 8904250, 8905247, 8906244, 8907241, 8908238, 8909235]",6714e2d56ac977789f512b9828709a35c5d0bd906f7a7f054affd787d5a1fbdd,10,6,6,6,0,4,0,0,0,650,36,614,0.055384615384615386,0,0.0,36,4.833333333333333,2112800,True,0,0,0,,0,0
89,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,71.11000061035156,12.459315100000822,"[80, 29, 9, 50, 26, 81, 48, 82, 37, 15]","[9000265, 9001262, 9002259, 9003256, 9004253, 9005250, 9006247, 9007244, 9008241, 9009238]",681a84db72d5ab8a6ea7fb0741ca77af98e3c4c37bdd2fde898705cad3be5ae6,10,8,8,8,0,2,0,0,0,650,48,602,0.07384615384615385,0,0.0,48,3.5,2112800,True,0,0,0,,0,0
90,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,70.20999908447266,11.109499099999084,"[82, 6, 87, 74, 29, 50, 62, 67, 12, 83]","[9100268, 9101265, 9102262, 9103259, 9104256, 9105253, 9106250, 9107247, 9108244, 9109241]",459c820ec49515617e9a04dd1dc0941e5460fc124a770efc8407237835b6e6d1,10,6,6,6,0,4,0,0,0,650,36,614,0.055384615384615386,0,0.0,36,3.0,2112800,True,0,0,0,,0,0
91,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,70.02999877929688,11.572466400000849,"[36, 75, 89, 43, 12, 21, 95, 72, 24, 63]","[9200271, 9201268, 9202265, 9203262, 9204259, 9205256, 9206253, 9207250, 9208247, 9209244]",52b28fbb8f76644d17dbd8d0ffa162f6954475a122026d45871f49f1381d6097,10,7,7,7,0,3,0,0,0,650,42,608,0.06461538461538462,0,0.0,42,4.857142857142857,2112800,True,0,0,0,,0,0
92,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,68.91000366210938,12.050215600000229,"[34, 15, 31, 94, 46, 70, 19, 80, 6, 88]","[9300274, 9301271, 9302268, 9303265, 9304262, 9305259, 9306256, 9307253, 9308250, 9309247]",1997f1b423e53a4d63f563ee0781cb05f415df295f41c68520a8c7717b85fc0a,10,9,9,9,0,1,0,0,0,650,54,596,0.08307692307692308,1,0.018518518518518517,53,4.777777777777778,2112800,True,0,0,0,,0,0
93,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,67.97000122070312,10.226077300001634,"[70, 92, 72, 77, 23, 53, 1, 12, 97, 93]","[9400277, 9401274, 9402271, 9403268, 9404265, 9405262, 9406259, 9407256, 9408253, 9409250]",b5447f80392159add50aa559bce9c28a5c5835226ac265163848e2a9ed55faf8,10,4,4,4,0,6,0,0,0,650,24,626,0.036923076923076927,0,0.0,24,3.25,2112800,True,0,0,0,,0,0
94,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,67.30999755859375,11.009706999990158,"[13, 38, 36, 14, 57, 77, 66, 73, 3, 0]","[9500280, 9501277, 9502274, 9503271, 9504268, 9505265, 9506262, 9507259, 9508256, 9509253]",f693324ddbf106b5bfa0b2091a9f76cfa772be7b6f757e9ec1f974d09204e727,10,7,7,7,0,3,0,0,0,650,42,608,0.06461538461538462,1,0.023809523809523808,41,6.0,2112800,True,0,0,0,,0,0
95,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,70.08999633789062,11.40323549999448,"[13, 19, 10, 24, 76, 57, 88, 23, 61, 31]","[9600283, 9601280, 9602277, 9603274, 9604271, 9605268, 9606265, 9607262, 9608259, 9609256]",70008f6a1b69e923db517423cda70c8e5e686f1cfeea819ec84619a5061dacd6,10,8,8,8,0,2,0,0,0,650,48,602,0.07384615384615385,1,0.020833333333333332,47,3.25,2112800,True,0,0,0,,0,0
96,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,67.88999938964844,9.60213990000193,"[18, 45, 94, 24, 56, 67, 10, 14, 13, 9]","[9700286, 9701283, 9702280, 9703277, 9704274, 9705271, 9706268, 9707265, 9708262, 9709259]",b05a70fe1d65aa7d2f56d81c07069d7080bd3f3c9a744b3f39e738afad2d6e17,10,7,7,7,0,3,0,0,0,650,42,608,0.06461538461538462,1,0.023809523809523808,41,3.142857142857143,2112800,True,0,0,0,,0,0
97,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,64.22000122070312,8.439296900003683,"[13, 48, 73, 93, 70, 1, 43, 77, 76, 88]","[9800289, 9801286, 9802283, 9803280, 9804277, 9805274, 9806271, 9807268, 9808265, 9809262]",0ac21264dca5dc0a965341c8ea28a2791b56ed783a7aa74f376ba9b5e89eced3,10,10,10,10,0,0,0,0,0,650,60,590,0.09230769230769231,2,0.03333333333333333,58,3.7,2112800,True,0,0,0,,0,0
98,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,64.66000366210938,10.230245300001116,"[21, 45, 83, 68, 75, 65, 96, 1, 77, 73]","[9900292, 9901289, 9902286, 9903283, 9904280, 9905277, 9906274, 9907271, 9908268, 9909265]",7f98a8c8a2aa88efad31dd38b667a7dd0837d1ae89280b2d34e8187ea6dad1fc,10,7,7,7,0,3,0,0,0,650,42,608,0.06461538461538462,1,0.023809523809523808,41,3.857142857142857,2112800,True,0,0,0,,0,0
99,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,62.779998779296875,10.218621300009545,"[81, 84, 60, 18, 45, 47, 94, 83, 76, 22]","[10000295, 10001292, 10002289, 10003286, 10004283, 10005280, 10006277, 10007274, 10008271, 10009268]",c59bb7795e6038bdcc1a855f51e28090e897637317863e291a910b7bdcd90df9,10,6,6,6,0,4,0,0,0,650,36,614,0.055384615384615386,1,0.027777777777777776,35,3.3333333333333335,2112800,True,0,0,0,,0,0
100,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,63.529998779296875,13.37063560000388,"[21, 69, 47, 34, 65, 81, 93, 44, 30, 84]","[10100298, 10101295, 10102292, 10103289, 10104286, 10105283, 10106280, 10107277, 10108274, 10109271]",816822ee7cfa5495181f0cf8d5ce3dcbbd44da6db45211599eb317ed8b480e51,10,7,7,7,0,3,0,0,0,650,42,608,0.06461538461538462,1,0.023809523809523808,41,2.5714285714285716,2112800,True,0,0,0,,0,0
101,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,68.93000030517578,9.633756199997151,"[22, 38, 77, 15, 11, 61, 37, 34, 87, 3]","[10200301, 10201298, 10202295, 10203292, 10204289, 10205286, 10206283, 10207280, 10208277, 10209274]",c617657b1076f46e1a45cd61cc1d8ba8dc7acba0a6bae408def2a3c1bac89f5c,10,7,7,7,0,3,0,0,0,650,42,608,0.06461538461538462,3,0.07142857142857142,39,5.0,2112800,True,0,0,0,,0,0
102,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,73.02999877929688,10.046554200001992,"[96, 9, 26, 58, 69, 44, 13, 93, 61, 43]","[10300304, 10301301, 10302298, 10303295, 10304292, 10305289, 10306286, 10307283, 10308280, 10309277]",0a55737437f817ab575dac5bd1206a7c7eea8ca12f7453107b5fc3826cd781ab,10,8,8,8,0,2,0,0,0,650,48,602,0.07384615384615385,0,0.0,48,3.375,2112800,True,0,0,0,,0,0
103,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,73.36000061035156,9.271033900004113,"[13, 34, 27, 16, 72, 98, 14, 19, 9, 46]","[10400307, 10401304, 10402301, 10403298, 10404295, 10405292, 10406289, 10407286, 10408283, 10409280]",6fa85f22d7d84a28782f0facec01059bd7ef0421b5a967b6fa3328b6e623a473,10,6,6,6,0,4,0,0,0,650,36,614,0.055384615384615386,1,0.027777777777777776,35,4.833333333333333,2112800,True,0,0,0,,0,0
104,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,70.54000091552734,12.387043700000504,"[29, 72, 81, 80, 68, 85, 14, 0, 93, 52]","[10500310, 10501307, 10502304, 10503301, 10504298, 10505295, 10506292, 10507289, 10508286, 10509283]",500d3427bb0fb310edd1bd56e163937d5bd71d0708413975d0bb6e1208bba9c9,10,6,6,6,0,4,0,0,0,650,36,614,0.055384615384615386,1,0.027777777777777776,35,4.0,2112800,True,0,0,0,,0,0
105,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,69.56999969482422,11.41060319999815,"[17, 69, 35, 86, 83, 84, 23, 56, 89, 60]","[10600313, 10601310, 10602307, 10603304, 10604301, 10605298, 10606295, 10607292, 10608289, 10609286]",8ee4c0bb7363721a2aaae99fdb923d7e6e349799f2d943894762301b731b309f,10,6,6,6,0,4,0,0,0,650,36,614,0.055384615384615386,0,0.0,36,6.5,2112800,True,0,0,0,,0,0
106,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,69.97000122070312,11.09175970000797,"[94, 79, 36, 8, 19, 16, 13, 30, 25, 3]","[10700316, 10701313, 10702310, 10703307, 10704304, 10705301, 10706298, 10707295, 10708292, 10709289]",cfcea41f4df555a46b2af202b675733386b2429312e338fd7335021025af2b91,10,6,6,6,0,4,0,0,0,650,36,614,0.055384615384615386,1,0.027777777777777776,35,4.5,2112800,True,0,0,0,,0,0
107,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,52.290000915527344,10.53114910000295,"[45, 82, 32, 52, 17, 96, 6, 57, 67, 74]","[10800319, 10801316, 10802313, 10803310, 10804307, 10805304, 10806301, 10807298, 10808295, 10809292]",80dc422e3a6c21e76913222c8e37fcc267fe6fa7d88d3c89ec8a7e37fc26970e,10,4,4,4,0,6,0,0,0,650,24,626,0.036923076923076927,0,0.0,24,4.5,2112800,True,0,0,0,,0,0
108,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,71.31999969482422,9.013964900004794,"[61, 20, 59, 99, 39, 42, 73, 53, 45, 8]","[10900322, 10901319, 10902316, 10903313, 10904310, 10905307, 10906304, 10907301, 10908298, 10909295]",685cea255bdbf916ebaa793dd61eb2888cf27506d8fe2be23d4c823d3dc6c25d,10,4,4,4,0,6,0,0,0,650,24,626,0.036923076923076927,1,0.041666666666666664,23,4.75,2112800,True,0,0,0,,0,0
109,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,72.30999755859375,10.252162999997381,"[60, 38, 5, 54, 66, 33, 80, 83, 9, 4]","[11000325, 11001322, 11002319, 11003316, 11004313, 11005310, 11006307, 11007304, 11008301, 11009298]",aa17ac765b9dc5b15aad6cd54b2ab569b8661ef1ee4c006e8e41655559f15793,10,5,5,5,0,5,0,0,0,650,30,620,0.046153846153846156,2,0.06666666666666667,28,5.4,2112800,True,0,0,0,,0,0
110,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,72.6500015258789,9.70645759999752,"[39, 44, 62, 4, 42, 25, 0, 45, 29, 93]","[11100328, 11101325, 11102322, 11103319, 11104316, 11105313, 11106310, 11107307, 11108304, 11109301]",9cca3178037e6eff3462b06985353de448b20bba56ad9493e848bf07bf2887e0,10,9,9,9,0,1,0,0,0,650,54,596,0.08307692307692308,1,0.018518518518518517,53,4.111111111111111,2112800,True,0,0,0,,0,0
111,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,72.12999725341797,8.79502269999648,"[96, 54, 19, 97, 92, 31, 81, 2, 24, 9]","[11200331, 11201328, 11202325, 11203322, 11204319, 11205316, 11206313, 11207310, 11208307, 11209304]",791c83524ed71892e1202a2c39a3859b194dc22f3a83cc8c435fb7ec27a570fe,10,5,5,5,0,5,0,0,0,650,30,620,0.046153846153846156,1,0.03333333333333333,29,4.0,2112800,True,0,0,0,,0,0
112,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,70.01000213623047,11.499636699998518,"[9, 19, 7, 49, 45, 35, 80, 85, 40, 89]","[11300334, 11301331, 11302328, 11303325, 11304322, 11305319, 11306316, 11307313, 11308310, 11309307]",3aa4678b2af6f50d230b7cc0b207701101090d6a15aae4d50898dfcbcb8550da,10,7,7,7,0,3,0,0,0,650,42,608,0.06461538461538462,0,0.0,42,4.142857142857143,2112800,True,0,0,0,,0,0
113,TargetedFedPhoenix,1,0.125,10,update_norm,all,1,69.08999633789062,9.563224700003047,"[73, 66, 18, 74, 33, 2, 87, 29, 98, 91]","[11400337, 11401334, 11402331, 11403328, 11404325, 11405322, 11406319, 11407316, 11408313, 11409310]",565c33f4d846fcae2f561495e2554c8cbe5a6c245bfe8d7df7b5f6a4367feee2,10,7,7,7,0,3,0,0,0,650,42,608,0.06461538461538462,0,0.0,42,4.857142857142857,2112800,True,0,0,0,,0,0
