round,algorithm,seed,tfp_target_ratio,tfp_max_history_gap,tfp_score_type,tfp_target_layers,tfp_start_round,test_accuracy,round_train_seconds,selected_clients,task_seeds,global_state_sha256,clients_with_history,clients_history_eligible,clients_targeted,clients_dispatch_changed,clients_cold_start,clients_stale,clients_no_valid_history,clients_no_target_slots,clients_before_start_round,total_reset_slots,targeted_reset_slots,random_reset_slots,actual_target_fraction,baseline_random_overlap_slots,baseline_random_overlap_rate,replaced_reset_slots,mean_history_gap_for_targeted,history_memory_bytes,controller_rng_unchanged,failed_client_updates,residual_total_kernels,residual_valid_kernels,residual_valid_fraction,residual_own_reset_invalid,residual_no_clean_peer_invalid
53,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,61.150001525878906,11.602370900000096,"[87, 42, 55, 74, 37, 10, 26, 23, 57, 62]","[5400157, 5401154, 5402151, 5403148, 5404145, 5405142, 5406139, 5407136, 5408133, 5409130]",908ce5288ad293973ca9f34c2fc3f88979a06e5dfba116208aa3004c97840ecf,10,10,10,10,0,0,0,0,0,660,70,590,0.10606060606060606,0,0.0,70,8.3,2112800,True,0,0,0,,0,0
54,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,52.4900016784668,8.739976600001683,"[84, 2, 76, 48, 68, 40, 92, 8, 42, 46]","[5500160, 5501157, 5502154, 5503151, 5504148, 5505145, 5506142, 5507139, 5508136, 5509133]",00752f06d2f4ca6e7cbc5f54b599625a8fd47066db16760ed8cf64264134142c,10,8,8,8,0,2,0,0,0,660,56,604,0.08484848484848485,2,0.03571428571428571,54,7.5,2112800,True,0,0,0,,0,0
55,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,66.7300033569336,11.1507583999919,"[91, 70, 16, 58, 10, 35, 31, 86, 62, 54]","[5600163, 5601160, 5602157, 5603154, 5604151, 5605148, 5606145, 5607142, 5608139, 5609136]",adbb44d6db330a1b5b48ad7e0da310e993eb07695d059a4068b39a2e3e4dc83c,10,9,9,9,0,1,0,0,0,660,63,597,0.09545454545454546,0,0.0,63,6.222222222222222,2112800,True,0,0,0,,0,0
56,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,65.6500015258789,11.3868669999938,"[32, 41, 20, 75, 69, 62, 74, 38, 80, 58]","[5700166, 5701163, 5702160, 5703157, 5704154, 5705151, 5706148, 5707145, 5708142, 5709139]",1e583540989075382d5cdb3c4aa5d1b160ed5e541e53fc48244678b5c45f8cbf,10,10,10,10,0,0,0,0,0,660,70,590,0.10606060606060606,0,0.0,70,8.1,2112800,True,0,0,0,,0,0
57,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,61.22999954223633,9.291279400000349,"[89, 0, 84, 16, 97, 67, 41, 38, 59, 60]","[5800169, 5801166, 5802163, 5803160, 5804157, 5805154, 5806151, 5807148, 5808145, 5809142]",ee97a2a6cfedc215d5530686f6cb7e8e69eccea5721c4e173a41e714fc7f9dc2,10,9,9,9,0,1,0,0,0,660,63,597,0.09545454545454546,1,0.015873015873015872,62,6.444444444444445,2112800,True,0,0,0,,0,0
58,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,49.7400016784668,9.283318800007692,"[59, 21, 34, 35, 95, 41, 9, 12, 47, 42]","[5900172, 5901169, 5902166, 5903163, 5904160, 5905157, 5906154, 5907151, 5908148, 5909145]",5fff697ccbfebabb4815407fc73d43fdca44af9775792ee56d141d20f5302012,10,10,10,10,0,0,0,0,0,660,70,590,0.10606060606060606,2,0.02857142857142857,68,7.6,2112800,True,0,0,0,,0,0
59,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,63.56999969482422,11.52799159999995,"[88, 78, 75, 43, 57, 63, 34, 79, 17, 93]","[6000175, 6001172, 6002169, 6003166, 6004163, 6005160, 6006157, 6007154, 6008151, 6009148]",46a1f739aadf7f5d9c5b88c3ae426950de621d974031280aaa2929005234eefb,10,10,10,10,0,0,0,0,0,660,70,590,0.10606060606060606,1,0.014285714285714285,69,8.3,2112800,True,0,0,0,,0,0
60,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,65.63999938964844,8.69858570001088,"[76, 35, 9, 75, 32, 97, 53, 72, 27, 91]","[6100178, 6101175, 6102172, 6103169, 6104166, 6105163, 6106160, 6107157, 6108154, 6109151]",f7c3e1117e08963783d3f37fbcb0bbba4524858e29cf686665037d155f412fb6,10,7,7,7,0,3,0,0,0,660,49,611,0.07424242424242425,0,0.0,49,3.2857142857142856,2112800,True,0,0,0,,0,0
61,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,64.6500015258789,13.376774299991666,"[60, 14, 9, 43, 15, 68, 7, 44, 65, 89]","[6200181, 6201178, 6202175, 6203172, 6204169, 6205166, 6206163, 6207160, 6208157, 6209154]",9690be22619773046d8facac2b64bbf60f7521274a31fd444d70cb64a4684535,10,9,9,9,0,1,0,0,0,660,63,597,0.09545454545454546,2,0.031746031746031744,61,8.666666666666666,2112800,True,0,0,0,,0,0
62,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,63.11000061035156,10.905530700008967,"[56, 67, 28, 93, 30, 71, 78, 48, 25, 19]","[6300184, 6301181, 6302178, 6303175, 6304172, 6305169, 6306166, 6307163, 6308160, 6309157]",40ce64e92357a4b6bc4effb93154bc7e78bcb36eb88af4b25967cbb7a6adf071,10,9,9,9,0,1,0,0,0,660,63,597,0.09545454545454546,0,0.0,63,9.333333333333334,2112800,True,0,0,0,,0,0
63,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,66.08999633789062,10.643668900011107,"[61, 18, 63, 89, 0, 99, 42, 76, 81, 9]","[6400187, 6401184, 6402181, 6403178, 6404175, 6405172, 6406169, 6407166, 6408163, 6409160]",d0c3f7b0fba30019b9b663684b85433b69a4c40fdb475d1b953a66dd08fa973b,10,10,10,10,0,0,0,0,0,660,70,590,0.10606060606060606,1,0.014285714285714285,69,7.9,2112800,True,0,0,0,,0,0
64,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,62.59000015258789,11.903403700009221,"[14, 22, 8, 93, 29, 90, 73, 28, 57, 58]","[6500190, 6501187, 6502184, 6503181, 6504178, 6505175, 6506172, 6507169, 6508166, 6509163]",e47387e0a4489b603b9d3cbd1a507839663e3459235eb723cd5ed512826d2eee,10,10,10,10,0,0,0,0,0,660,70,590,0.10606060606060606,2,0.02857142857142857,68,8.7,2112800,True,0,0,0,,0,0
65,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,66.56999969482422,11.742683700009366,"[16, 90, 78, 23, 55, 61, 31, 0, 11, 82]","[6600193, 6601190, 6602187, 6603184, 6604181, 6605178, 6606175, 6607172, 6608169, 6609166]",bb35a7cd7144e16c75d62b6d0edb0168ad5f0b8afc535f5ba981d9024fd5dc2a,10,9,9,9,0,1,0,0,0,660,63,597,0.09545454545454546,0,0.0,63,7.333333333333333,2112800,True,0,0,0,,0,0
66,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,65.20999908447266,13.035876000009011,"[28, 65, 16, 72, 11, 36, 19, 51, 81, 53]","[6700196, 6701193, 6702190, 6703187, 6704184, 6705181, 6706178, 6707175, 6708172, 6709169]",33cd43ab204de2848163ac114de241d60d8cc67fa0382b7e59b88ee872fcba90,10,9,9,9,0,1,0,0,0,660,63,597,0.09545454545454546,2,0.031746031746031744,61,4.888888888888889,2112800,True,0,0,0,,0,0
67,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,61.72999954223633,10.316660600001342,"[53, 63, 96, 28, 78, 90, 58, 73, 34, 4]","[6800199, 6801196, 6802193, 6803190, 6804187, 6805184, 6806181, 6807178, 6808175, 6809172]",ee5d0db82af4ebef4bcedc43f9499db921f739f71b21ef20d12d85a8f672a95a,10,9,9,9,0,1,0,0,0,660,63,597,0.09545454545454546,0,0.0,63,4.444444444444445,2112800,True,0,0,0,,0,0
68,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,58.43000030517578,10.552144200002658,"[38, 57, 22, 41, 70, 39, 10, 5, 17, 32]","[6900202, 6901199, 6902196, 6903193, 6904190, 6905187, 6906184, 6907181, 6908178, 6909175]",54db56716cb157b16e6d686d16836265b1c6f7edbfa4d9e79e81df7519606d11,10,9,9,9,0,1,0,0,0,660,63,597,0.09545454545454546,0,0.0,63,10.0,2112800,True,0,0,0,,0,0
69,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,70.19999694824219,9.79765110000153,"[60, 67, 48, 59, 46, 94, 22, 29, 53, 97]","[7000205, 7001202, 7002199, 7003196, 7004193, 7005190, 7006187, 7007184, 7008181, 7009178]",57872a3701e8946550c49aff739f99cfa074191e1d55375ab91bad93fb95de17,10,10,10,10,0,0,0,0,0,660,70,590,0.10606060606060606,4,0.05714285714285714,66,8.5,2112800,True,0,0,0,,0,0
70,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,62.08000183105469,10.980524200000218,"[61, 33, 76, 48, 37, 54, 38, 13, 8, 39]","[7100208, 7101205, 7102202, 7103199, 7104196, 7105193, 7106190, 7107187, 7108184, 7109181]",aebd3d451d0af27e2d5b6639f0fd8a7f5466915d4ed971b4d95bb39470eb2f8d,10,8,8,8,0,2,0,0,0,660,56,604,0.08484848484848485,0,0.0,56,6.875,2112800,True,0,0,0,,0,0
71,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,60.75,11.38582189999579,"[31, 88, 91, 25, 50, 95, 67, 45, 80, 70]","[7200211, 7201208, 7202205, 7203202, 7204199, 7205196, 7206193, 7207190, 7208187, 7209184]",244eda74a9057a772741e5735c546c30e7861027fdff9a175f6a415eceb5b3d1,10,8,8,8,0,2,0,0,0,660,56,604,0.08484848484848485,1,0.017857142857142856,55,8.875,2112800,True,0,0,0,,0,0
72,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,62.5099983215332,13.26129179999407,"[3, 23, 17, 94, 61, 43, 63, 91, 37, 84]","[7300214, 7301211, 7302208, 7303205, 7304202, 7305199, 7306196, 7307193, 7308190, 7309187]",80b7e3159f041a628e1fcfcb86f2ba6936f56a5a7f7493bfce07f36b6260d1ab,10,9,9,9,0,1,0,0,0,660,63,597,0.09545454545454546,1,0.015873015873015872,62,5.555555555555555,2112800,True,0,0,0,,0,0
73,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,67.0,13.223131199993077,"[11, 73, 78, 47, 45, 83, 36, 75, 91, 57]","[7400217, 7401214, 7402211, 7403208, 7404205, 7405202, 7406199, 7407196, 7408193, 7409190]",7e724f93fec660a6ca728e6b6f8f815c62586188d9fe0b5c4b6287753eef9dc9,10,9,9,9,0,1,0,0,0,660,63,597,0.09545454545454546,1,0.015873015873015872,62,6.888888888888889,2112800,True,0,0,0,,0,0
74,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,69.62000274658203,12.789491000003181,"[46, 54, 66, 62, 96, 49, 24, 75, 60, 52]","[7500220, 7501217, 7502214, 7503211, 7504208, 7505205, 7506202, 7507199, 7508196, 7509193]",c7460ab8469e4c26ca9d374198254885c45a992739afefa62a51a9d7e33c14ad,10,6,6,6,0,4,0,0,0,660,42,618,0.06363636363636363,1,0.023809523809523808,41,6.666666666666667,2112800,True,0,0,0,,0,0
75,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,71.87000274658203,12.864759899995988,"[75, 51, 39, 89, 14, 54, 41, 30, 24, 80]","[7600223, 7601220, 7602217, 7603214, 7604211, 7605208, 7606205, 7607202, 7608199, 7609196]",be4a009dea0e1c8f0d00fcef1bdef20bbc7e985221f081379ba5458ac098c26a,10,10,10,10,0,0,0,0,0,660,70,590,0.10606060606060606,0,0.0,70,6.4,2112800,True,0,0,0,,0,0
76,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,63.83000183105469,12.027994600008242,"[67, 90, 45, 78, 32, 86, 50, 55, 33, 60]","[7700226, 7701223, 7702220, 7703217, 7704214, 7705211, 7706208, 7707205, 7708202, 7709199]",05ea2232a26e3ef9ac909da9d40f0aef281eb1245ce575cb1e5a5fb87e374561,10,9,9,9,0,1,0,0,0,660,63,597,0.09545454545454546,3,0.047619047619047616,60,5.777777777777778,2112800,True,0,0,0,,0,0
77,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,62.25,10.432983000006061,"[4, 16, 51, 33, 89, 30, 13, 77, 43, 85]","[7800229, 7801226, 7802223, 7803220, 7804217, 7805214, 7806211, 7807208, 7808205, 7809202]",cddb25b3866c487e5566957deeb659472e0f5da2e1166a1e13d6c214c4584f15,10,8,8,8,0,2,0,0,0,660,56,604,0.08484848484848485,0,0.0,56,5.0,2112800,True,0,0,0,,0,0
78,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,63.279998779296875,12.69551330000104,"[97, 76, 96, 72, 42, 17, 33, 51, 24, 36]","[7900232, 7901229, 7902226, 7903223, 7904220, 7905217, 7906214, 7907211, 7908208, 7909205]",69988664ce00c81be27ab269a3c6a9ae5946e635669c145b1f1a735319ef6b1d,10,10,10,10,0,0,0,0,0,650,70,580,0.1076923076923077,2,0.02857142857142857,68,6.4,2112800,True,0,0,0,,0,0
79,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,68.7300033569336,10.951480899995659,"[22, 47, 61, 27, 50, 96, 89, 97, 85, 30]","[8000235, 8001232, 8002229, 8003226, 8004223, 8005220, 8006217, 8007214, 8008211, 8009208]",fcb80f710281903b225c5d9f646ee5fc0242567a2a1ed05a87bf2fc3e23e1a54,10,10,10,10,0,0,0,0,0,650,70,580,0.1076923076923077,1,0.014285714285714285,69,5.3,2112800,True,0,0,0,,0,0
80,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,66.83999633789062,11.216289700008929,"[44, 70, 23, 38, 74, 21, 82, 4, 88, 98]","[8100238, 8101235, 8102232, 8103229, 8104226, 8105223, 8106220, 8107217, 8108214, 8109211]",028b10d7e0391b2135191f21bf1d69fc7fc647b2244981237a096577dfedb21e,10,7,7,7,0,3,0,0,0,650,49,601,0.07538461538461538,1,0.02040816326530612,48,10.428571428571429,2112800,True,0,0,0,,0,0
81,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,66.06999969482422,13.505298799995217,"[90, 72, 65, 50, 85, 56, 4, 80, 31, 17]","[8200241, 8201238, 8202235, 8203232, 8204229, 8205226, 8206223, 8207220, 8208217, 8209214]",393d07773f8882abbba9ce2eec472840721919c60026ef61fff8f32bf58f4450,10,10,10,10,0,0,0,0,0,650,70,580,0.1076923076923077,1,0.014285714285714285,69,6.6,2112800,True,0,0,0,,0,0
82,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,67.33999633789062,10.275439900011406,"[61, 40, 41, 34, 97, 51, 50, 13, 22, 8]","[8300244, 8301241, 8302238, 8303235, 8304232, 8305229, 8306226, 8307223, 8308220, 8309217]",db3ff951d73ba84813f367a4e20ee50fbc019a5e5d46a210bb884baeb8a85327,10,9,9,9,0,1,0,0,0,650,63,587,0.09692307692307692,0,0.0,63,5.888888888888889,2112800,True,0,0,0,,0,0
83,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,69.37000274658203,11.202493599994341,"[87, 54, 63, 83, 96, 26, 0, 59, 69, 14]","[8400247, 8401244, 8402241, 8403238, 8404235, 8405232, 8406229, 8407226, 8408223, 8409220]",fb814caab6bb827902707ec8766cf7b2ddacebf59cae383aa8360e23144bf57b,10,7,7,7,0,3,0,0,0,650,49,601,0.07538461538461538,0,0.0,49,10.428571428571429,2112800,True,0,0,0,,0,0
84,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,64.5199966430664,11.777517500013346,"[58, 47, 83, 36, 8, 2, 56, 49, 10, 38]","[8500250, 8501247, 8502244, 8503241, 8504238, 8505235, 8506232, 8507229, 8508226, 8509223]",e53cd35358d2e9d2b4dcc186f8f4fa8c51659325e8fce103bb8dfd7121b57962,10,9,9,9,0,1,0,0,0,650,63,587,0.09692307692307692,1,0.015873015873015872,62,7.111111111111111,2112800,True,0,0,0,,0,0
85,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,68.11000061035156,11.601086999988183,"[89, 90, 81, 54, 59, 4, 53, 47, 52, 19]","[8600253, 8601250, 8602247, 8603244, 8604241, 8605238, 8606235, 8607232, 8608229, 8609226]",610681354faf5d5bf94448e10d5573122975050df37e58a14f7b208ae25576cd,10,10,10,10,0,0,0,0,0,650,70,580,0.1076923076923077,1,0.014285714285714285,69,8.4,2112800,True,0,0,0,,0,0
86,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,66.61000061035156,12.700617199996486,"[24, 13, 81, 73, 19, 55, 40, 76, 57, 96]","[8700256, 8701253, 8702250, 8703247, 8704244, 8705241, 8706238, 8707235, 8708232, 8709229]",28d34a020db5d61ecb7fa84e2f6ff53c69436354f43fbb9e725ebd55d64d7282,10,10,10,10,0,0,0,0,0,650,70,580,0.1076923076923077,0,0.0,70,6.5,2112800,True,0,0,0,,0,0
87,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,69.13999938964844,11.703217900008895,"[31, 75, 94, 20, 87, 26, 29, 70, 2, 50]","[8800259, 8801256, 8802253, 8803250, 8804247, 8805244, 8806241, 8807238, 8808235, 8809232]",40e7c8066028d66cac07cde88af905a40afe0fd9f3b8c375ce960cfe98b6ec46,10,9,9,9,0,1,0,0,0,650,63,587,0.09692307692307692,0,0.0,63,8.222222222222221,2112800,True,0,0,0,,0,0
88,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,69.63999938964844,10.6631611000048,"[0, 9, 46, 37, 72, 83, 73, 16, 55, 27]","[8900262, 8901259, 8902256, 8903253, 8904250, 8905247, 8906244, 8907241, 8908238, 8909235]",51bfc1dbc70d864e6b28253bdd14e8909768b742973b01e30f681a813203f023,10,9,9,9,0,1,0,0,0,650,63,587,0.09692307692307692,2,0.031746031746031744,61,7.777777777777778,2112800,True,0,0,0,,0,0
89,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,69.9800033569336,11.351544800010743,"[80, 29, 9, 50, 26, 81, 48, 82, 37, 15]","[9000265, 9001262, 9002259, 9003256, 9004253, 9005250, 9006247, 9007244, 9008241, 9009238]",543f518ec9006b223effa5daaeed158644795974249365efcd64a27b023c7f97,10,9,9,9,0,1,0,0,0,650,63,587,0.09692307692307692,2,0.031746031746031744,61,5.222222222222222,2112800,True,0,0,0,,0,0
90,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,64.2300033569336,9.624458300007973,"[82, 6, 87, 74, 29, 50, 62, 67, 12, 83]","[9100268, 9101265, 9102262, 9103259, 9104256, 9105253, 9106250, 9107247, 9108244, 9109241]",cec3ac3bbd317eb3a2c9b346bc82ff042985fca4cfb5dca27fb2ef9155ed3a71,10,8,8,8,0,2,0,0,0,650,56,594,0.08615384615384615,1,0.017857142857142856,55,6.0,2112800,True,0,0,0,,0,0
91,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,70.01000213623047,10.7332172000024,"[36, 75, 89, 43, 12, 21, 95, 72, 24, 63]","[9200271, 9201268, 9202265, 9203262, 9204259, 9205256, 9206253, 9207250, 9208247, 9209244]",5436d3a375f4d1079ae44e9dd589dc7c5142e9406a733925f93927ba5a1ce204,10,10,10,10,0,0,0,0,0,650,70,580,0.1076923076923077,3,0.04285714285714286,67,7.9,2112800,True,0,0,0,,0,0
92,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,67.2300033569336,11.285086200005026,"[34, 15, 31, 94, 46, 70, 19, 80, 6, 88]","[9300274, 9301271, 9302268, 9303265, 9304262, 9305259, 9306256, 9307253, 9308250, 9309247]",1603d408e019f54a77ce21978b675cb2b1ae1cb67ea524cf40d0549846111186,10,10,10,10,0,0,0,0,0,650,70,580,0.1076923076923077,1,0.014285714285714285,69,5.5,2112800,True,0,0,0,,0,0
93,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,66.23999786376953,10.119694699998945,"[70, 92, 72, 77, 23, 53, 1, 12, 97, 93]","[9400277, 9401274, 9402271, 9403268, 9404265, 9405262, 9406259, 9407256, 9408253, 9409250]",31b291df1587bd5a5a91d4606b30983f1ae7d8a77c092b423dec8877fd527505,10,7,7,7,0,3,0,0,0,650,49,601,0.07538461538461538,3,0.061224489795918366,46,7.571428571428571,2112800,True,0,0,0,,0,0
94,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,66.83000183105469,10.933780600011232,"[13, 38, 36, 14, 57, 77, 66, 73, 3, 0]","[9500280, 9501277, 9502274, 9503271, 9504268, 9505265, 9506262, 9507259, 9508256, 9509253]",4d0ca9af260b6690494b377256e15d3c72618f62dccee0cb2246f6f2e73fc4ea,10,9,9,9,0,1,0,0,0,650,63,587,0.09692307692307692,0,0.0,63,8.11111111111111,2112800,True,0,0,0,,0,0
95,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,69.38999938964844,11.321000899988576,"[13, 19, 10, 24, 76, 57, 88, 23, 61, 31]","[9600283, 9601280, 9602277, 9603274, 9604271, 9605268, 9606265, 9607262, 9608259, 9609256]",88169791e9b1e186cd0b4768a3a3b160ca57c9a6aa61f059cd17b4e9d74dc52c,10,10,10,10,0,0,0,0,0,650,70,580,0.1076923076923077,1,0.014285714285714285,69,5.0,2112800,True,0,0,0,,0,0
96,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,68.80999755859375,9.700543500002823,"[18, 45, 94, 24, 56, 67, 10, 14, 13, 9]","[9700286, 9701283, 9702280, 9703277, 9704274, 9705271, 9706268, 9707265, 9708262, 9709259]",00bc58a15251ce97c06591d7c9186ddcbb82d3cf7148d962e6e930c372f95d99,10,9,9,9,0,1,0,0,0,650,63,587,0.09692307692307692,2,0.031746031746031744,61,6.0,2112800,True,0,0,0,,0,0
97,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,64.70999908447266,8.26430270000128,"[13, 48, 73, 93, 70, 1, 43, 77, 76, 88]","[9800289, 9801286, 9802283, 9803280, 9804277, 9805274, 9806271, 9807268, 9808265, 9809262]",805c7d5912f8f55cfb26b54cfe884e9f8d978591a604ebf10071d931a91a8a02,10,10,10,10,0,0,0,0,0,650,70,580,0.1076923076923077,2,0.02857142857142857,68,3.7,2112800,True,0,0,0,,0,0
98,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,63.22999954223633,10.264535800000886,"[21, 45, 83, 68, 75, 65, 96, 1, 77, 73]","[9900292, 9901289, 9902286, 9903283, 9904280, 9905277, 9906274, 9907271, 9908268, 9909265]",3925d887308a1fa71698eb647a09365666d64cf863ca760712be04c5ee544066,10,9,9,9,0,1,0,0,0,650,63,587,0.09692307692307692,1,0.015873015873015872,62,6.222222222222222,2112800,True,0,0,0,,0,0
99,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,63.2599983215332,10.293133500003023,"[81, 84, 60, 18, 45, 47, 94, 83, 76, 22]","[10000295, 10001292, 10002289, 10003286, 10004283, 10005280, 10006277, 10007274, 10008271, 10009268]",494a7c4649e0d19c9c7892d60e5e102e05114cd1f5a118c82e7c9a885596cc65,10,8,8,8,0,2,0,0,0,650,56,594,0.08615384615384615,1,0.017857142857142856,55,6.375,2112800,True,0,0,0,,0,0
100,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,62.849998474121094,13.370338799999445,"[21, 69, 47, 34, 65, 81, 93, 44, 30, 84]","[10100298, 10101295, 10102292, 10103289, 10104286, 10105283, 10106280, 10107277, 10108274, 10109271]",757699d136ff03c4f0832abb7e5bc1d7073a0ac8b1e4d1ddeb852703846ec636,10,9,9,9,0,1,0,0,0,650,63,587,0.09692307692307692,0,0.0,63,6.111111111111111,2112800,True,0,0,0,,0,0
101,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,68.11000061035156,9.713206600004924,"[22, 38, 77, 15, 11, 61, 37, 34, 87, 3]","[10200301, 10201298, 10202295, 10203292, 10204289, 10205286, 10206283, 10207280, 10208277, 10209274]",de36947e2cae151c7a59e43e29283e4a10c48488a3b5914d9a0f618b5522ade8,10,9,9,9,0,1,0,0,0,650,63,587,0.09692307692307692,1,0.015873015873015872,62,6.444444444444445,2112800,True,0,0,0,,0,0
102,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,72.5,9.936115000004065,"[96, 9, 26, 58, 69, 44, 13, 93, 61, 43]","[10300304, 10301301, 10302298, 10303295, 10304292, 10305289, 10306286, 10307283, 10308280, 10309277]",dd2def327f2158397368486fc6890fab01b4d2423fbefa799a482c37a4672c38,10,10,10,10,0,0,0,0,0,650,70,580,0.1076923076923077,1,0.014285714285714285,69,5.8,2112800,True,0,0,0,,0,0
103,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,72.19000244140625,9.272291000001132,"[13, 34, 27, 16, 72, 98, 14, 19, 9, 46]","[10400307, 10401304, 10402301, 10403298, 10404295, 10405292, 10406289, 10407286, 10408283, 10409280]",f2933a052771bd80bc745b37b56c54947a9bc2da7589d77c31bc0a599d17abda,10,9,9,9,0,1,0,0,0,650,63,587,0.09692307692307692,2,0.031746031746031744,61,7.777777777777778,2112800,True,0,0,0,,0,0
104,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,71.79000091552734,12.295843700005207,"[29, 72, 81, 80, 68, 85, 14, 0, 93, 52]","[10500310, 10501307, 10502304, 10503301, 10504298, 10505295, 10506292, 10507289, 10508286, 10509283]",3cf0040d54fba911562a19959ea7359b62c6baf26afdb6af0ee88e97cbe238a7,10,9,9,9,0,1,0,0,0,650,63,587,0.09692307692307692,2,0.031746031746031744,61,7.666666666666667,2112800,True,0,0,0,,0,0
105,TargetedFedPhoenix,1,0.25,20,update_norm,"features.20,features.24,features.27,features.30",1,69.88999938964844,11.452686399992672,"[17, 69, 35, 86, 83, 84, 23, 56, 89, 60]","[10600313, 10601310, 10602307, 10603304, 10604301, 10605298, 10606295, 10607292, 10608289, 10609286]",691824929daea67ec3d392a8a1793c7f0e154bd799501ba187649cf8b654c6e4,10,7,7,7,0,3,0,0,0,650,49,601,0.07538461538461538,2,0.04081632653061224,47,7.571428571428571,2112800,True,0,0,0,,0,0
