round,stage,target_client_id,donor_client_id,target_local_seed,target_num_samples,donor_num_samples,target_dominant_class,donor_dominant_class,target_donor_label_cosine,target_baseline_loss,donor_baseline_loss,shadow_loss,norm_WA_minus_Wt_all,norm_WB_minus_Wt_all,norm_WBA_minus_WB_all,norm_WB_minus_WA_all,norm_WBA_minus_WA_all,recovery_pull_score_all,cos_WBA_minus_WB__WA_minus_Wt_all,cos_WBA_minus_WB__WB_minus_Wt_all,cos_WBA_minus_Wt__WA_minus_Wt_all,cos_WBA_minus_Wt__WB_minus_Wt_all,norm_WA_minus_Wt_conv,norm_WB_minus_Wt_conv,norm_WBA_minus_WB_conv,norm_WB_minus_WA_conv,norm_WBA_minus_WA_conv,recovery_pull_score_conv,cos_WBA_minus_WB__WA_minus_Wt_conv,cos_WBA_minus_WB__WB_minus_Wt_conv,cos_WBA_minus_Wt__WA_minus_Wt_conv,cos_WBA_minus_Wt__WB_minus_Wt_conv,norm_WA_minus_Wt_classifier,norm_WB_minus_Wt_classifier,norm_WBA_minus_WB_classifier,norm_WB_minus_WA_classifier,norm_WBA_minus_WA_classifier,recovery_pull_score_classifier,cos_WBA_minus_WB__WA_minus_Wt_classifier,cos_WBA_minus_WB__WB_minus_Wt_classifier,cos_WBA_minus_Wt__WA_minus_Wt_classifier,cos_WBA_minus_Wt__WB_minus_Wt_classifier
5,rounds_1_150,45,89,10544916,288,533,1,0,0.0625074806577707,0.421585626155138,0.15654134181412785,0.6347805762042602,1.1207532700464458,1.1008640035625996,1.330958241912157,1.5691303929770481,1.8039553573764218,-0.14965293225494758,0.20820917250273308,-0.12223687859029628,0.172638287547966,0.5790359560844981,1.036665618909798,1.0108002622929493,1.1321014324603125,1.4399749954334546,1.7380263519098245,-0.20698370278759715,0.10732899492907275,-0.03605658118378471,0.08893488681252498,0.6508837753433335,0.42539821480706774,0.4356739242928499,0.6994336132308309,0.6227979133448692,0.48207449884306525,0.22595357416343742,0.6202037254259535,-0.45224496259930386,0.6513408018886212,0.1879258739900515
5,rounds_1_150,74,9,10573829,285,387,9,4,0.30578922455196866,0.3156918372338017,0.6144362324848771,0.36645765031377475,0.9107590089004535,1.4962560008227683,1.1108522875381595,1.7349656642978277,1.9155804976798285,-0.10410282871799592,0.2064544211227893,-0.047199500075370625,0.14347907542678165,0.7928945804092571,0.8078867345020849,1.382321628717719,1.001789958414493,1.5992634548366302,1.8381720396402979,-0.1493866342541248,0.08444141773005664,-0.0164890181197575,0.05208226789606994,0.8063867436418601,0.42016704439597286,0.5720556421094013,0.47955889251561523,0.6718995591882367,0.5380236063667648,0.1992499488810734,0.6970386346653195,-0.20241169322332558,0.5936822789441601,0.7111039384152061
5,rounds_1_150,96,88,10595763,181,338,9,0,0.14113747349116948,0.4779629945755005,0.5247220405510493,0.7755626838654279,0.9906865714654891,1.3227256103957645,1.2953610410709109,1.645762935760991,1.918840587656723,-0.16592769588012524,0.1838520262140665,-0.06789782192122372,0.13959982007779992,0.6908111110185321,0.917937400960982,1.2282794970177402,1.1795349742677934,1.5302707715931303,1.854262351744864,-0.21172173328151156,0.1000822892286666,-0.026924539441879,0.07337061990979607,0.7122708423862275,0.3722386277368229,0.4902644412301026,0.534866912003079,0.6049700941757531,0.49238739869264303,0.18609629891953483,0.6405960447581996,-0.29467520530893004,0.5903305375964361,0.5454794101241974
5,rounds_1_150,9,88,10509024,387,338,4,0,0.35711158278179683,0.6144362324848771,0.5247220405510493,0.7627644021064043,1.4962560008227683,1.3227256103957645,1.6608744953408272,1.9532458710552163,2.3665237340647143,-0.21158517170510116,0.16302907157154453,-0.037087573442190866,0.15766531926164506,0.6050016476933555,1.382321628717719,1.2282794970177402,1.546884498912554,1.8325819606956633,2.299550876784181,-0.2548147510473433,0.0852797965067134,-0.02593882260488745,0.07898412772926477,0.6092739291957067,0.5720556421094013,0.4902644412301026,0.603931531594898,0.6750332847924858,0.5574248304503222,0.17422615594180368,0.6444822071705976,-0.10869508178811145,0.6623602213200469,0.5774465017737862
5,rounds_1_150,72,9,10571835,399,387,7,4,0.26087504112150933,0.4060597268398851,0.6144362324848771,0.44551862017251553,1.2693167449793812,1.4962560008227683,1.4128288495699606,1.8867412998474813,2.228001608925319,-0.18087286747018472,0.1413482302144409,-0.020085501032222584,0.15413570141434238,0.7205578145678813,1.1841499531627009,1.382321628717719,1.3452324313548112,1.7889756674258743,2.158985562069359,-0.20682779614095326,0.09099844275520327,-0.0158513003724191,0.08881835895102262,0.7112582187282438,0.4565461591681133,0.5720556421094013,0.43097469320863174,0.5985707422443123,0.5488363539218749,0.08308857218106025,0.5511285682537904,-0.052577023998561186,0.6187176269009481,0.7872154043322199
6,rounds_1_150,0,1,10600054,574,189,4,6,0.11642638551184235,0.43683822751045226,0.5350364245474338,0.4551920817544063,1.7356677830947467,1.1149449623416874,1.7043635115808828,2.034837639863338,2.4348964992934388,-0.19660480600160768,0.17482886406053558,-0.021664708364251103,0.16422029304822475,0.5346426720309425,1.6265713919813554,1.0500699184772528,1.5910568503260727,1.9246369767558,2.3838373515289044,-0.23859064349222892,0.09886933230297577,-0.012350245020255547,0.09015103177230759,0.5436197969838166,0.6048360539150974,0.3742155467824577,0.6102789512455227,0.6595717936043819,0.4942368600055409,0.25067010930732836,0.707319348792635,-0.08984237342307072,0.713956667282452,0.46516025567071956
6,rounds_1_150,4,86,10604042,287,659,0,5,0.07118227595014028,0.25110799822335444,0.4716971476163183,0.5791429735720157,1.0791025957963913,2.364644104651294,1.1081352530454907,2.6129637768865748,2.6832544980215025,-0.02690076370621619,0.1762892793014328,-0.08282843805699566,0.06418354315439956,0.899451008389437,1.011599629257359,2.27169246624016,0.8621424671617367,2.489798099892181,2.5943126310781026,-0.04197711099162915,0.06492606401737935,-0.025191581323992154,0.02011932315302542,0.9338322427136723,0.3751769930310512,0.6549251864988085,0.6958616298227528,0.7912372512541778,0.6832805611974925,0.13644035323863335,0.5902932641527782,-0.36774500962581624,0.4414883516742878,0.5248699937981023
6,rounds_1_150,62,4,10661868,558,287,6,0,0.05532726283969566,0.4388918447463463,0.25110799822335444,0.57567091792201,2.037651667058294,1.0791025957963913,2.0500332532935253,2.320190930885013,2.801276613293913,-0.2073474540413771,0.17076346657822777,-0.07054686035155538,0.14841241534253186,0.41563323344886005,1.9363884224131604,1.011599629257359,1.889202901952706,2.1880874783681445,2.747927412524258,-0.25585811339391107,0.09711181427463461,-0.024905468582951222,0.0847111993513427,0.4548325225662835,0.6331514006589206,0.3751769930310512,0.7949852258851542,0.7704415372530476,0.5416322743723759,0.29698458846919684,0.710639689300727,-0.36347603812555923,0.7026833205015809,0.11563496958966328
6,rounds_1_150,23,86,10622985,1077,659,9,5,0.0011617277895877097,0.1518343867310746,0.4716971476163183,0.24346590850671584,1.5948957047121408,2.364644104651294,1.356225660112308,2.869295383581759,2.9505209350380457,-0.028308535928738054,0.1881985490909919,-0.08613507855340921,0.08565120008159888,0.857073799366448,1.491961287031017,2.27169246624016,1.0255655379139597,2.716112783598944,2.850169737071801,-0.04935618074564174,0.059962316735250015,-0.026201867806662813,0.026176940662590166,0.9096261531446972,0.5628673900968924,0.6549251864988085,0.8871101172297368,0.9234593346064762,0.7609997689329465,0.17592498076026308,0.6312917684981451,-0.37021318660914493,0.5245347547978918,0.36834857453151726
6,rounds_1_150,93,0,10692775,668,574,8,4,0.3852486944516497,0.5038208207913808,0.43683822751045226,0.4826205163129738,1.9190828430328404,1.7356677830947467,1.7324903852548827,2.5226232457109337,2.88496674447457,-0.14363758019740258,0.12764576153915796,-0.032145778840802594,0.1274924453225317,0.6963280491736831,1.8073377947911362,1.6265713919813554,1.623825452467678,2.405864099818035,2.807871724557906,-0.167094901482705,0.07400488782730384,-0.020154768478412043,0.06790113335062815,0.700560103090081,0.6443334331731342,0.6048360539150974,0.6030624706227947,0.757155694778877,0.6604304309349073,0.12774818245568076,0.532650226430371,-0.1190575398780772,0.6017537606358553,0.6649170533966481
