round,algorithm,seed,tfp_target_ratio,tfp_max_history_gap,tfp_score_type,tfp_target_layers,tfp_start_round,test_accuracy,round_train_seconds,selected_clients,task_seeds,global_state_sha256,clients_with_history,clients_history_eligible,clients_targeted,clients_dispatch_changed,clients_cold_start,clients_stale,clients_no_valid_history,clients_no_target_slots,clients_before_start_round,total_reset_slots,targeted_reset_slots,random_reset_slots,actual_target_fraction,baseline_random_overlap_slots,baseline_random_overlap_rate,replaced_reset_slots,mean_history_gap_for_targeted,history_memory_bytes,controller_rng_unchanged,failed_client_updates,residual_total_kernels,residual_valid_kernels,residual_valid_fraction,residual_own_reset_invalid,residual_no_clean_peer_invalid
124,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,63.56999969482422,8.513706300000194,"[43, 96, 9, 0, 74, 19, 1, 23, 38, 66]","[12500370, 12501367, 12502364, 12503361, 12504358, 12505355, 12506352, 12507349, 12508346, 12509343]",08e1218a181c1856da56afe5b3f0049ac8f9a58be7670e4dc8827d55b97cceaf,10,6,6,6,0,4,0,0,0,650,90,560,0.13846153846153847,3,0.03333333333333333,87,2.1666666666666665,2112800,True,0,0,0,,0,0
125,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,66.75,10.085724900010973,"[27, 62, 32, 10, 22, 72, 64, 25, 86, 60]","[12600373, 12601370, 12602367, 12603364, 12604361, 12605358, 12606355, 12607352, 12608349, 12609346]",261ab264b778816fc51b892f1767e23354d911a6b42cb36c33d122ec7adcf382,10,5,5,5,0,5,0,0,0,650,75,575,0.11538461538461539,1,0.013333333333333334,74,6.6,2112800,True,0,0,0,,0,0
126,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,64.79000091552734,10.709942800007411,"[84, 7, 64, 76, 15, 46, 27, 47, 40, 69]","[12700376, 12701373, 12702370, 12703367, 12704364, 12705361, 12706358, 12707355, 12708352, 12709349]",d3d324acee38b3000c7de0b4ca1112216090e6c096db7c8a491e927e624a1ef9,10,9,9,9,0,1,0,0,0,650,135,515,0.2076923076923077,0,0.0,135,4.444444444444445,2112800,True,0,0,0,,0,0
127,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,71.68000030517578,11.714062099999865,"[75, 97, 79, 87, 11, 7, 37, 92, 41, 12]","[12800379, 12801376, 12802373, 12803370, 12804367, 12805364, 12806361, 12807358, 12808355, 12809352]",179a640b928bdeb5cbbcef4ff6f7b0f9b96c36b906565a8bb0da5b786183e5e7,10,7,7,7,0,3,0,0,0,650,105,545,0.16153846153846155,0,0.0,105,4.714285714285714,2112800,True,0,0,0,,0,0
128,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,68.7300033569336,10.449430199994822,"[78, 4, 17, 21, 76, 74, 19, 61, 45, 86]","[12900382, 12901379, 12902376, 12903373, 12904370, 12905367, 12906364, 12907361, 12908358, 12909355]",f6814d5e225bd39d84a0da8bfd7c58166704fa58987931d67ef9f96e233d88ff,10,6,6,6,0,4,0,0,0,650,90,560,0.13846153846153847,1,0.011111111111111112,89,5.0,2112800,True,0,0,0,,0,0
129,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,74.9000015258789,13.04642439998861,"[23, 41, 75, 36, 26, 49, 95, 16, 93, 72]","[13000385, 13001382, 13002379, 13003376, 13004373, 13005370, 13006367, 13007364, 13008361, 13009358]",890dee5d03118dc5216eea4351aeb4fa574eac0205c7e55cbaaeff3aa14e0fc1,10,7,7,7,0,3,0,0,0,650,105,545,0.16153846153846155,3,0.02857142857142857,102,5.0,2112800,True,0,0,0,,0,0
130,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,67.94000244140625,11.732163099994068,"[59, 53, 65, 8, 68, 35, 13, 55, 23, 97]","[13100388, 13101385, 13102382, 13103379, 13104376, 13105373, 13106370, 13107367, 13108364, 13109361]",1662dfc45a27da5a652d07dff1103d6735b742e05216e6beaa4dd435407cfa73,10,5,5,5,0,5,0,0,0,650,75,575,0.11538461538461539,1,0.013333333333333334,74,6.0,2112800,True,0,0,0,,0,0
131,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,65.98999786376953,8.750956300005782,"[74, 98, 22, 45, 97, 87, 92, 71, 47, 79]","[13200391, 13201388, 13202385, 13203382, 13204379, 13205376, 13206373, 13207370, 13208367, 13209364]",fb216dc0cca0c448ccad69e3e69c1cc3cf5f41d2f849995f4b4e5b9457092f14,10,8,8,8,0,2,0,0,0,650,120,530,0.18461538461538463,2,0.016666666666666666,118,3.75,2112800,True,0,0,0,,0,0
132,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,75.04000091552734,10.423359299995354,"[35, 70, 59, 49, 36, 91, 82, 50, 26, 72]","[13300394, 13301391, 13302388, 13303385, 13304382, 13305379, 13306376, 13307373, 13308370, 13309367]",0181eb515c963905c04861a015a952a418ddaa2cd443a8a57e62f24ee88a9704,10,6,6,6,0,4,0,0,0,650,90,560,0.13846153846153847,0,0.0,90,2.6666666666666665,2112800,True,0,0,0,,0,0
133,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,70.29000091552734,9.978249799998594,"[22, 83, 75, 29, 66, 48, 12, 10, 86, 1]","[13400397, 13401394, 13402391, 13403388, 13404385, 13405382, 13406379, 13407376, 13408373, 13409370]",222bd0cdfe09bac8f366c9b55efe1e81a007de2668cc1a546d5c43c07220be50,10,7,7,7,0,3,0,0,0,650,105,545,0.16153846153846155,1,0.009523809523809525,104,6.142857142857143,2112800,True,0,0,0,,0,0
134,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,73.33999633789062,14.044987999994191,"[76, 33, 40, 59, 65, 63, 73, 36, 99, 82]","[13500400, 13501397, 13502394, 13503391, 13504388, 13505385, 13506382, 13507379, 13508376, 13509373]",efbead86001bb0d6578cf22d2b5172496a66f53c536fe84388d574541b192208,10,6,6,6,0,4,0,0,0,650,90,560,0.13846153846153847,2,0.022222222222222223,88,4.0,2112800,True,0,0,0,,0,0
135,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,64.98999786376953,9.77894109999761,"[85, 88, 54, 40, 70, 67, 86, 38, 58, 42]","[13600403, 13601400, 13602397, 13603394, 13604391, 13605388, 13606385, 13607382, 13608379, 13609376]",c2525673f867f0c16f29e71b4979b7b6f6788486d01b330910271c181462b0c4,10,3,3,3,0,7,0,0,0,650,45,605,0.06923076923076923,0,0.0,45,2.0,2112800,True,0,0,0,,0,0
136,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,67.80999755859375,9.309735000002547,"[89, 56, 12, 90, 94, 86, 19, 78, 92, 59]","[13700406, 13701403, 13702400, 13703397, 13704394, 13705391, 13706388, 13707385, 13708382, 13709379]",7fc7b725c5a610ff0df51817c689b29717e33050f6c86ce1afd0d92c23576c0b,10,6,6,6,0,4,0,0,0,650,90,560,0.13846153846153847,0,0.0,90,4.5,2112800,True,0,0,0,,0,0
137,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,71.94999694824219,12.768672600010177,"[7, 94, 69, 44, 50, 26, 75, 24, 33, 18]","[13800409, 13801406, 13802403, 13803400, 13804397, 13805394, 13806391, 13807388, 13808385, 13809382]",e91b12e189e07b54e700ee837a0bb9d46e851bcffc079e0a80a82e296874d7ed,10,6,6,6,0,4,0,0,0,650,90,560,0.13846153846153847,3,0.03333333333333333,87,4.666666666666667,2112800,True,0,0,0,,0,0
138,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,71.9000015258789,10.53052359999856,"[89, 75, 84, 93, 35, 71, 19, 63, 59, 94]","[13900412, 13901409, 13902406, 13903403, 13904400, 13905397, 13906394, 13907391, 13908388, 13909385]",fdfa92a046e6696cc3b6ccdf1e8197250eb0f5e9fe8b1654eaea64f10983f995,10,9,9,9,0,1,0,0,0,650,135,515,0.2076923076923077,2,0.014814814814814815,133,3.7777777777777777,2112800,True,0,0,0,,0,0
139,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,71.12999725341797,9.328752900008112,"[54, 66, 17, 43, 53, 40, 76, 1, 4, 81]","[14000415, 14001412, 14002409, 14003406, 14004403, 14005400, 14006397, 14007394, 14008391, 14009388]",26a6e2e21f2252861c34c3575d43897c4c43a8d58ceed25f39ebaa82e5ecd983,10,6,6,6,0,4,0,0,0,650,90,560,0.13846153846153847,1,0.011111111111111112,89,5.666666666666667,2112800,True,0,0,0,,0,0
140,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,72.87000274658203,10.935643699995126,"[52, 51, 97, 7, 41, 61, 29, 88, 49, 26]","[14100418, 14101415, 14102412, 14103409, 14104406, 14105403, 14106400, 14107397, 14108394, 14109391]",42f8ba3f2790166fc1027d64e79f2cb483f1c591aba500990d82c76eda5e769c,10,6,6,6,0,4,0,0,0,650,90,560,0.13846153846153847,1,0.011111111111111112,89,5.833333333333333,2112800,True,0,0,0,,0,0
141,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,74.0999984741211,10.448374999992666,"[21, 47, 20, 59, 85, 2, 99, 70, 54, 50]","[14200421, 14201418, 14202415, 14203412, 14204409, 14205406, 14206403, 14207400, 14208397, 14209394]",09d3c48483cf6213edc4716d56501c3e2363b165944e0357fc315b05f1969e60,10,7,7,7,0,3,0,0,0,650,105,545,0.16153846153846155,1,0.009523809523809525,104,5.428571428571429,2112800,True,0,0,0,,0,0
142,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,68.77999877929688,13.82687300001271,"[65, 98, 79, 6, 58, 92, 19, 37, 33, 75]","[14300424, 14301421, 14302418, 14303415, 14304412, 14305409, 14306406, 14307403, 14308400, 14309397]",816783fa5d2fb0939d2f3fb70d8574f020b5233f160bc68c66218c6f038f74b9,10,6,6,6,0,4,0,0,0,650,90,560,0.13846153846153847,1,0.011111111111111112,89,5.666666666666667,2112800,True,0,0,0,,0,0
143,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,64.2699966430664,9.903699500006041,"[44, 84, 56, 0, 69, 15, 66, 78, 42, 95]","[14400427, 14401424, 14402421, 14403418, 14404415, 14405412, 14406409, 14407406, 14408403, 14409400]",be38e7dff41de58129c06494f2616105cd5fbc2a2bdb1d6976e0e27f81a5880b,10,7,7,7,0,3,0,0,0,650,105,545,0.16153846153846155,2,0.01904761904761905,103,6.142857142857143,2112800,True,0,0,0,,0,0
144,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,74.30999755859375,12.397188899994944,"[36, 20, 53, 26, 80, 67, 25, 37, 39, 10]","[14500430, 14501427, 14502424, 14503421, 14504418, 14505415, 14506412, 14507409, 14508406, 14509403]",4d4b786843e0ce9bae79dc8ec894cd173869454d5d899a71ca7a4d4817022b94,10,6,6,6,0,4,0,0,0,650,90,560,0.13846153846153847,3,0.03333333333333333,87,5.5,2112800,True,0,0,0,,0,0
145,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,67.12000274658203,12.08029890000762,"[54, 62, 65, 69, 82, 46, 64, 70, 59, 11]","[14600433, 14601430, 14602427, 14603424, 14604421, 14605418, 14606415, 14607412, 14608409, 14609406]",b47a88f1de9f8c8d40d34faff351bc387e4a954cb16217c71fe3e2d709a41b01,10,5,5,5,0,5,0,0,0,650,75,575,0.11538461538461539,1,0.013333333333333334,74,3.4,2112800,True,0,0,0,,0,0
146,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,66.05000305175781,10.304492599985679,"[78, 89, 64, 25, 85, 9, 57, 41, 97, 45]","[14700436, 14701433, 14702430, 14703427, 14704424, 14705421, 14706418, 14707415, 14708412, 14709409]",d357c8a917cbfb55ce67468e1236089b293207cdd765b8681d69fe9aaec37b28,10,7,7,7,0,3,0,0,0,650,105,545,0.16153846153846155,2,0.01904761904761905,103,4.428571428571429,2112800,True,0,0,0,,0,0
147,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,74.2300033569336,10.273186199992779,"[32, 8, 70, 41, 12, 19, 88, 20, 98, 33]","[14800439, 14801436, 14802433, 14803430, 14804427, 14805424, 14806421, 14807418, 14808415, 14809412]",e172167f0d61957b89cc62ec84685cd537f882baaf9ad06d6d2135ebe0de7092,10,7,7,7,0,3,0,0,0,650,105,545,0.16153846153846155,0,0.0,105,4.0,2112800,True,0,0,0,,0,0
148,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,70.0999984741211,11.59670009999536,"[50, 29, 81, 33, 44, 69, 2, 68, 93, 85]","[14900442, 14901439, 14902436, 14903433, 14904430, 14905427, 14906424, 14907421, 14908418, 14909415]",041833498c6c8d8ccb3d32553b762d0ff944a9aacabc98ed7c4f7393d9427c4d,10,9,9,9,0,1,0,0,0,650,135,515,0.2076923076923077,2,0.014814814814814815,133,5.777777777777778,2112800,True,0,0,0,,0,0
149,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,66.1500015258789,9.839649800007464,"[5, 84, 70, 73, 31, 62, 69, 13, 86, 74]","[15000445, 15001442, 15002439, 15003436, 15004433, 15005430, 15006427, 15007424, 15008421, 15009418]",cce5093c8b6ae854293743d7348f84ab56e54481f2183f204ed018a5110de09d,10,4,4,4,0,6,0,0,0,650,60,590,0.09230769230769231,1,0.016666666666666666,59,3.25,2112800,True,0,0,0,,0,0
150,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,75.27999877929688,10.16518699999142,"[69, 9, 41, 83, 76, 63, 34, 67, 36, 87]","[15100448, 15101445, 15102442, 15103439, 15104436, 15105433, 15106430, 15107427, 15108424, 15109421]",3b3c46cfaf015a2a6b6015b91c6895627847ab70a1273e063ced3cbbdc7ec76c,10,5,5,5,0,5,0,0,0,650,75,575,0.11538461538461539,2,0.02666666666666667,73,4.0,2112800,True,0,0,0,,0,0
151,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,62.54999923706055,10.319269400002668,"[40, 77, 95, 52, 25, 38, 46, 47, 93, 88]","[15200451, 15201448, 15202445, 15203442, 15204439, 15205436, 15206433, 15207430, 15208427, 15209424]",fa1db699c5e70ce599ffb0475e9526831777b247d982f0bc07f311c11a008007,10,6,6,6,0,4,0,0,0,650,90,560,0.13846153846153847,0,0.0,90,6.0,2112800,True,0,0,0,,0,0
152,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,66.37999725341797,12.01944679999724,"[14, 22, 87, 6, 15, 36, 37, 44, 48, 38]","[15300454, 15301451, 15302448, 15303445, 15304442, 15305439, 15306436, 15307433, 15308430, 15309427]",91d354a2ef215363543587b73b3c5cc45e860afd0e62b31ff4abeb35f7bcb41e,10,7,7,7,0,3,0,0,0,650,105,545,0.16153846153846155,2,0.01904761904761905,103,5.142857142857143,2112800,True,0,0,0,,0,0
153,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,73.41999816894531,11.05732770000759,"[14, 66, 74, 62, 49, 45, 18, 79, 15, 68]","[15400457, 15401454, 15402451, 15403448, 15404445, 15405442, 15406439, 15407436, 15408433, 15409430]",c92eb2aa81311574f544e9b247c0fff6acd2c87ee0aa615a06e52fc1686f69af,10,7,7,7,0,3,0,0,0,650,105,545,0.16153846153846155,1,0.009523809523809525,104,4.571428571428571,2112800,True,0,0,0,,0,0
154,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,72.08000183105469,8.91757210000651,"[92, 32, 77, 87, 27, 13, 14, 47, 22, 73]","[15500460, 15501457, 15502454, 15503451, 15504448, 15505445, 15506442, 15507439, 15508436, 15509433]",f926d315c77badf7b2ff338f12c916a9e0d5561c3df7eeb223c0ab804c7dea83,10,8,8,8,0,2,0,0,0,650,120,530,0.18461538461538463,4,0.03333333333333333,116,3.5,2112800,True,0,0,0,,0,0
155,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,69.97000122070312,10.761450299993157,"[60, 31, 44, 3, 84, 25, 98, 73, 52, 82]","[15600463, 15601460, 15602457, 15603454, 15604451, 15605448, 15606445, 15607442, 15608439, 15609436]",9d625f1bc841e763d3b5d0928517bba62089b5d45dcd6b1e3e4da5af51e9dea3,10,8,8,8,0,2,0,0,0,640,120,520,0.1875,0,0.0,120,5.25,2112800,True,0,0,0,,0,0
156,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,73.37000274658203,10.900714300005347,"[66, 38, 74, 49, 46, 45, 12, 0, 81, 23]","[15700466, 15701463, 15702460, 15703457, 15704454, 15705451, 15706448, 15707445, 15708442, 15709439]",22b0e02ac2942fb271cd28ccff73f25569b393101779f3387de19f138d291dac,10,8,8,8,0,2,0,0,0,640,120,520,0.1875,0,0.0,120,4.75,2112800,True,0,0,0,,0,0
157,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,67.18000030517578,12.31901089999883,"[6, 14, 56, 8, 37, 71, 68, 53, 88, 65]","[15800469, 15801466, 15802463, 15803460, 15804457, 15805454, 15806451, 15807448, 15808445, 15809442]",19602e022cffd219b1c4709becc859a765a02f4b5e1758b49585a23dbdf67765,10,6,6,6,0,4,0,0,0,640,90,550,0.140625,1,0.011111111111111112,89,5.5,2112800,True,0,0,0,,0,0
158,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,67.04000091552734,9.546084500005236,"[76, 40, 68, 38, 91, 92, 18, 11, 69, 94]","[15900472, 15901469, 15902466, 15903463, 15904460, 15905457, 15906454, 15907451, 15908448, 15909445]",18590d0425f252f7d1cddebf01e0f448583cbf644997f2cac06a743e7e06d478,10,7,7,7,0,3,0,0,0,640,105,535,0.1640625,0,0.0,105,5.0,2112800,True,0,0,0,,0,0
159,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,69.75,9.875774800006184,"[0, 23, 91, 83, 98, 64, 90, 32, 84, 36]","[16000475, 16001472, 16002469, 16003466, 16004463, 16005460, 16006457, 16007454, 16008451, 16009448]",4176b1208928ecfe338708659671327a4086958670e7e93abe25af729a8431b3,10,8,8,8,0,2,0,0,0,640,120,520,0.1875,4,0.03333333333333333,116,4.5,2112800,True,0,0,0,,0,0
160,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,70.3499984741211,10.6723908999993,"[15, 9, 95, 71, 80, 49, 39, 81, 30, 8]","[16100478, 16101475, 16102472, 16103469, 16104466, 16105463, 16106460, 16107457, 16108454, 16109451]",f528c17960f9752dd9ababf496ae0f87220441fcef8aaa8cbcf99a45e4d0176e,10,7,7,7,0,3,0,0,0,640,105,535,0.1640625,4,0.0380952380952381,101,5.714285714285714,2112800,True,0,0,0,,0,0
161,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,75.12000274658203,9.674084099999163,"[29, 87, 67, 36, 35, 96, 15, 61, 24, 62]","[16200481, 16201478, 16202475, 16203472, 16204469, 16205466, 16206463, 16207460, 16208457, 16209454]",1540634dc40801acad2f88e8854f31123724368140bd602c7ad4aa56f626eed0,10,4,4,4,0,6,0,0,0,640,60,580,0.09375,0,0.0,60,4.5,2112800,True,0,0,0,,0,0
162,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,71.6500015258789,11.15203169999586,"[13, 58, 87, 52, 50, 60, 3, 19, 35, 0]","[16300484, 16301481, 16302478, 16303475, 16304472, 16305469, 16306466, 16307463, 16308460, 16309457]",1625d921261bee348c8c4d6c82cf4c28a7e4e7a26321dfb0a95167ce1d1cf82a,10,7,7,7,0,3,0,0,0,640,105,535,0.1640625,3,0.02857142857142857,102,4.857142857142857,2112800,True,0,0,0,,0,0
163,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,68.41000366210938,9.643883800003096,"[55, 46, 66, 67, 73, 12, 51, 1, 57, 90]","[16400487, 16401484, 16402481, 16403478, 16404475, 16405472, 16406469, 16407466, 16408463, 16409460]",a37fea9978c84731e8056326965dc8a379295a2d4358a2f1f383cba77196571a,10,6,6,6,0,4,0,0,0,640,90,550,0.140625,0,0.0,90,5.833333333333333,2112800,True,0,0,0,,0,0
164,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,68.76000213623047,10.268066300006467,"[40, 72, 92, 86, 89, 90, 16, 98, 73, 58]","[16500490, 16501487, 16502484, 16503481, 16504478, 16505475, 16506472, 16507469, 16508466, 16509463]",73a68cdfaad5d38924b954cd5fd77b4918f7838eadc59d59640fd3f93210907a,10,6,6,6,0,4,0,0,0,640,90,550,0.140625,0,0.0,90,3.5,2112800,True,0,0,0,,0,0
165,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,74.48999786376953,11.71891319999122,"[0, 58, 47, 44, 94, 66, 4, 7, 27, 2]","[16600493, 16601490, 16602487, 16603484, 16604481, 16605478, 16606475, 16607472, 16608469, 16609466]",cd323b4c0090998f93fed36c9ef676f5bf49acddb425ece1413a991d7c973e59,10,5,5,5,0,5,0,0,0,640,75,565,0.1171875,0,0.0,75,4.6,2112800,True,0,0,0,,0,0
166,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,71.44000244140625,11.726327299998957,"[58, 87, 14, 78, 40, 83, 73, 18, 52, 31]","[16700496, 16701493, 16702490, 16703487, 16704484, 16705481, 16706478, 16707475, 16708472, 16709469]",c1710f4e1744aea7b8439900659f5112a4cdf437cf7b38b0c72a085b01c3bca9,10,8,8,8,0,2,0,0,0,640,120,520,0.1875,2,0.016666666666666666,118,4.625,2112800,True,0,0,0,,0,0
167,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,71.0999984741211,11.802989299991168,"[99, 22, 62, 86, 5, 20, 9, 51, 7, 54]","[16800499, 16801496, 16802493, 16803490, 16804487, 16805484, 16806481, 16807478, 16808475, 16809472]",17b34aa1a6292e56c7cc52d8000aae8606463fecbc696b9454457c3a8d38fc53,10,5,5,5,0,5,0,0,0,640,75,565,0.1171875,1,0.013333333333333334,74,4.4,2112800,True,0,0,0,,0,0
168,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,70.02999877929688,11.84303390000423,"[97, 37, 42, 7, 22, 5, 24, 56, 69, 12]","[16900502, 16901499, 16902496, 16903493, 16904490, 16905487, 16906484, 16907481, 16908478, 16909475]",f495fe4c85a84cf769ad4aa6998311eee533bd9b4a866a04b99baa69e57fd396,10,6,6,6,0,4,0,0,0,640,90,550,0.140625,3,0.03333333333333333,87,4.166666666666667,2112800,True,0,0,0,,0,0
169,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,68.2699966430664,10.650992099996074,"[96, 22, 76, 44, 59, 78, 12, 68, 94, 87]","[17000505, 17001502, 17002499, 17003496, 17004493, 17005490, 17006487, 17007484, 17008481, 17009478]",d2925ee34f1b45aa8f523088b070acabc2aedfdafe6f84a12b2251d9b172471d,10,7,7,7,0,3,0,0,0,640,105,535,0.1640625,2,0.01904761904761905,103,3.4285714285714284,2112800,True,0,0,0,,0,0
170,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,67.0999984741211,14.146279299995513,"[45, 7, 65, 19, 95, 16, 35, 23, 83, 88]","[17100508, 17101505, 17102502, 17103499, 17104496, 17105493, 17106490, 17107487, 17108484, 17109481]",aa22bcc56d984b4363c9ed21cb80bb2d7239255ca5b1947afdcd0b07ba2dc4b4,10,6,6,6,0,4,0,0,0,640,90,550,0.140625,0,0.0,90,6.333333333333333,2112800,True,0,0,0,,0,0
171,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,66.77999877929688,11.205971899995347,"[12, 91, 4, 90, 47, 66, 33, 9, 61, 84]","[17200511, 17201508, 17202505, 17203502, 17204499, 17205496, 17206493, 17207490, 17208487, 17209484]",2870687d124b9f3da12d4948f73c3e54b8391e5ac71f5d7dcd4117ad73dd95fc,10,7,7,7,0,3,0,0,0,640,105,535,0.1640625,0,0.0,105,5.857142857142857,2112800,True,0,0,0,,0,0
172,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,69.55000305175781,10.59339799999725,"[46, 60, 83, 2, 37, 70, 93, 29, 3, 43]","[17300514, 17301511, 17302508, 17303505, 17304502, 17305499, 17306496, 17307493, 17308490, 17309487]",bc142b93147c92c76950b8151e42caabc74c1807c1402cc7c5e5f4e659935dd6,10,6,6,6,0,4,0,0,0,640,90,550,0.140625,0,0.0,90,7.0,2112800,True,0,0,0,,0,0
173,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,58.900001525878906,8.91146529999969,"[27, 45, 49, 4, 31, 62, 9, 95, 69, 72]","[17400517, 17401514, 17402511, 17403508, 17404505, 17405502, 17406499, 17407496, 17408493, 17409490]",b837e2317d1a36b62c52705bc501546485d94daf034a06ceb5dfd2decd27834d,10,9,9,9,0,1,0,0,0,640,135,505,0.2109375,4,0.02962962962962963,131,5.0,2112800,True,0,0,0,,0,0
174,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,69.94999694824219,9.872336200001882,"[27, 28, 1, 92, 55, 48, 74, 7, 99, 62]","[17500520, 17501517, 17502514, 17503511, 17504508, 17505505, 17506502, 17507499, 17508496, 17509493]",c49c23830f1cbfc87d4dd617e17d77db21e30b5febb59054a40bae65c40025ca,10,5,5,5,0,5,0,0,0,640,75,565,0.1171875,2,0.02666666666666667,73,4.6,2112800,True,0,0,0,,0,0
175,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,73.69999694824219,10.574363699997775,"[24, 0, 9, 11, 31, 45, 58, 35, 69, 21]","[17600523, 17601520, 17602517, 17603514, 17604511, 17605508, 17606505, 17607502, 17608499, 17609496]",115d0a4ad81a7754a628f60f2f40239223ee2a1bec8591e7baaa5ad5b31a2c8b,10,8,8,8,0,2,0,0,0,640,120,520,0.1875,3,0.025,117,4.875,2112800,True,0,0,0,,0,0
176,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,73.33000183105469,10.507450999997673,"[42, 98, 67, 21, 24, 81, 20, 75, 29, 36]","[17700526, 17701523, 17702520, 17703517, 17704514, 17705511, 17706508, 17707505, 17708502, 17709499]",7a5a50ab060124810374bf4c42881336ecb0bcb2f38194b1ced5b5a0c5f80b87,10,5,5,5,0,5,0,0,0,640,75,565,0.1171875,1,0.013333333333333334,74,4.6,2112800,True,0,0,0,,0,0
177,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,70.62999725341797,11.478529200001503,"[49, 75, 33, 60, 42, 64, 69, 11, 47, 70]","[17800529, 17801526, 17802523, 17803520, 17804517, 17805514, 17806511, 17807508, 17808505, 17809502]",b01375802fada0fcbf557a22a91baf54ec3cbdddd1eab8b62f14bc56705b66af,10,9,9,9,0,1,0,0,0,640,135,505,0.2109375,1,0.007407407407407408,134,3.5555555555555554,2112800,True,0,0,0,,0,0
178,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,67.26000213623047,11.069063699993421,"[96, 60, 16, 70, 73, 40, 11, 24, 87, 93]","[17900532, 17901529, 17902526, 17903523, 17904520, 17905517, 17906514, 17907511, 17908508, 17909505]",ae76693444f0c6c200587aa9938598f5f71a8a4763d19e90794c226f844b240d,10,8,8,8,0,2,0,0,0,640,120,520,0.1875,0,0.0,120,4.625,2112800,True,0,0,0,,0,0
179,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,75.63999938964844,10.325124099996174,"[37, 16, 85, 31, 69, 36, 54, 25, 32, 38]","[18000535, 18001532, 18002529, 18003526, 18004523, 18005520, 18006517, 18007514, 18008511, 18009508]",7a9ee26e9d69c2018789e09390716ed96c9e055c12660c177decfdaf19ac4fde,10,5,5,5,0,5,0,0,0,640,75,565,0.1171875,1,0.013333333333333334,74,3.4,2112800,True,0,0,0,,0,0
180,TargetedFedPhoenix,1,0.25,10,update_norm,all,1,72.23999786376953,10.835825600006501,"[80, 92, 61, 76, 19, 28, 7, 73, 67, 38]","[18100538, 18101535, 18102532, 18103529, 18104526, 18105523, 18106520, 18107517, 18108514, 18109511]",8fd8854e5fd8d3768205152d191114a0c1ca214c13917d1b37831189b16db360,10,8,8,8,0,2,0,0,0,640,120,520,0.1875,1,0.008333333333333333,119,5.5,2112800,True,0,0,0,,0,0
